train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.42,0.37,0.43,0.4,0.42,0.9756668911260717,33.17267429828644,0.48,0.48,0.97,0.64,0.59,0.7953879952430725,3.9769399762153625,0.49,0.49,0.99,0.65,0.47,0.8370720028877259,8.370720028877258,1713032194,,False,1,eb4594d0,2024-04-13_20-16-34,18.478711366653442,18.478711366653442,54404,AT-MB-PC-E13,127.0.0.1,18.478711366653442,1,256,0.5,3,0.001
0.57,0.52,0.53,0.52,0.59,0.7363271117210388,25.03512179851532,0.5,0.47,0.42,0.44,0.51,0.8058831810951232,4.0294159054756165,0.53,0.51,0.59,0.55,0.51,0.8364773690700531,8.364773690700531,1713032216,,False,2,eb4594d0,2024-04-13_20-16-56,21.85984468460083,40.33855605125427,54404,AT-MB-PC-E13,127.0.0.1,40.33855605125427,2,256,0.5,3,0.001
0.61,0.56,0.56,0.56,0.64,0.6852006228531108,23.296821177005768,0.54,0.53,0.39,0.45,0.48,0.9766762495040894,4.883381247520447,0.55,0.55,0.4,0.46,0.59,0.7435030162334442,7.435030162334442,1713032237,,False,3,eb4594d0,2024-04-13_20-17-17,21.01353168487549,61.35208773612976,54404,AT-MB-PC-E13,127.0.0.1,61.35208773612976,3,256,0.5,3,0.001
0.63,0.6,0.56,0.58,0.69,0.6439543050878188,21.89444637298584,0.56,0.53,0.85,0.65,0.64,0.9821020841598511,4.910510420799255,0.6,0.57,0.73,0.64,0.64,0.8283582031726837,8.283582031726837,1713032260,,False,4,eb4594d0,2024-04-13_20-17-40,23.28866195678711,84.64074969291687,54404,AT-MB-PC-E13,127.0.0.1,84.64074969291687,4,256,0.5,3,0.001
0.68,0.65,0.6,0.62,0.74,0.6200950662879383,21.0832322537899,0.64,0.58,0.86,0.7,0.69,0.7833666443824768,3.916833221912384,0.58,0.54,0.84,0.66,0.62,0.8733060002326966,8.733060002326965,1713032282,,False,5,eb4594d0,2024-04-13_20-18-02,22.041710138320923,106.6824598312378,54404,AT-MB-PC-E13,127.0.0.1,106.6824598312378,5,256,0.5,3,0.001
0.67,0.63,0.61,0.62,0.73,0.6173934901461882,20.991378664970398,0.56,0.54,0.6,0.57,0.63,0.7198994874954223,3.599497437477112,0.61,0.61,0.56,0.58,0.66,0.7077124416828156,7.0771244168281555,1713032306,,False,6,eb4594d0,2024-04-13_20-18-26,23.74278688430786,130.42524671554565,54404,AT-MB-PC-E13,127.0.0.1,130.42524671554565,6,256,0.5,3,0.001
0.69,0.64,0.66,0.65,0.74,0.6035210893434637,20.519717037677765,0.52,0.5,0.88,0.64,0.63,0.8082115173339843,4.041057586669922,0.57,0.53,0.97,0.69,0.66,0.7697782576084137,7.697782576084137,1713032328,,False,7,eb4594d0,2024-04-13_20-18-48,21.73778200149536,152.16302871704102,54404,AT-MB-PC-E13,127.0.0.1,152.16302871704102,7,256,0.5,3,0.001
0.68,0.65,0.62,0.64,0.75,0.5921890025629717,20.134426087141037,0.6,0.6,0.44,0.51,0.62,0.9116480588912964,4.558240294456482,0.57,0.56,0.5,0.53,0.63,0.7645648121833801,7.645648121833801,1713032350,,False,8,eb4594d0,2024-04-13_20-19-10,22.112583875656128,174.27561259269714,54404,AT-MB-PC-E13,127.0.0.1,174.27561259269714,8,256,0.5,3,0.001
0.69,0.65,0.65,0.65,0.76,0.5846236909137053,19.87720549106598,0.54,0.55,0.15,0.24,0.57,0.8024537563323975,4.012268781661987,0.59,0.6,0.49,0.54,0.6,0.7389144837856293,7.389144837856293,1713032373,,False,9,eb4594d0,2024-04-13_20-19-33,22.91399645805359,197.18960905075073,54404,AT-MB-PC-E13,127.0.0.1,197.18960905075073,9,256,0.5,3,0.001
0.73,0.69,0.72,0.7,0.8,0.5642647208536372,19.185000509023666,0.62,0.61,0.56,0.58,0.65,0.8582958579063416,4.291479289531708,0.58,0.57,0.52,0.55,0.61,0.9079708456993103,9.079708456993103,1713032394,,False,10,eb4594d0,2024-04-13_20-19-54,21.305550813674927,218.49515986442566,54404,AT-MB-PC-E13,127.0.0.1,218.49515986442566,10,256,0.5,3,0.001
