train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.45849,0.43625,0.73941,0.54874,0.4994,1.0731334230479073,36.486536383628845,0.47682,0.47682,1.0,0.64574,0.56443,1.3142998337745666,6.571499168872833,0.48675,0.48675,1.0,0.65479,0.46,1.6224792838096618,16.22479283809662
0.53302,0.4795,0.56992,0.52081,0.55076,0.8446278537020964,28.717347025871277,0.55629,0.52632,0.69444,0.5988,0.56672,0.9251920938491821,4.625960469245911,0.49007,0.48458,0.7483,0.58824,0.48541,0.9517816841602326,9.517816841602325
0.65849,0.61411,0.62712,0.62055,0.70174,0.6380127826157738,21.69243460893631,0.63576,0.61644,0.625,0.62069,0.6243,0.7170907020568847,3.585453510284424,0.56623,0.55,0.59864,0.57329,0.63015,0.7028506457805633,7.0285064578056335
0.71038,0.67296,0.68008,0.6765,0.7924,0.5452547248672036,18.538660645484924,0.5894,0.58065,0.5,0.53731,0.59898,0.8086578726768494,4.043289363384247,0.65563,0.74713,0.44218,0.55556,0.6772,0.7171735823154449,7.1717358231544495
0.73302,0.69168,0.72246,0.70674,0.80138,0.5397288247066385,18.35078004002571,0.54305,0.52727,0.40278,0.45669,0.57841,0.7430556178092956,3.7152780890464783,0.60596,0.60448,0.55102,0.57651,0.64187,0.7319572895765305,7.319572895765305
0.75094,0.72807,0.70339,0.71552,0.81681,0.5333977367948083,18.135523051023483,0.62914,0.58163,0.79167,0.67059,0.70816,0.6946157574653625,3.4730787873268127,0.61258,0.56757,0.85714,0.68293,0.67185,0.7482404232025146,7.4824042320251465
0.78113,0.75105,0.76059,0.75579,0.84495,0.4785931311986026,16.272166460752487,0.5894,0.54167,0.90278,0.67708,0.70253,0.8371487140655518,4.185743570327759,0.57947,0.54386,0.84354,0.66133,0.6607,0.8213750064373017,8.213750064373016
0.77547,0.74375,0.75636,0.75,0.84042,0.5178637627293082,17.60736793279648,0.62914,0.57547,0.84722,0.68539,0.67915,0.8296605229377747,4.148302614688873,0.62252,0.57399,0.87075,0.69189,0.64266,0.8444498658180237,8.444498658180237
0.76792,0.75336,0.71186,0.73203,0.8455,0.4813089572331485,16.364504545927048,0.64238,0.6,0.75,0.66667,0.71923,0.7457728147506714,3.728864073753357,0.59934,0.61207,0.48299,0.53992,0.64288,0.8001563251018524,8.001563251018524
0.75283,0.71875,0.73093,0.72479,0.83232,0.506960334146724,17.236651360988617,0.61589,0.57292,0.76389,0.65476,0.66974,0.7821714758872986,3.910857379436493,0.61921,0.57143,0.87075,0.69003,0.65855,0.8171028047800064,8.171028047800064
0.77736,0.7428,0.76483,0.75365,0.86125,0.46989498243612404,15.976429402828217,0.60265,0.61111,0.45833,0.52381,0.66034,0.9886315345764161,4.94315767288208,0.53974,0.5339,0.42857,0.47547,0.55809,1.1020081222057343,11.020081222057343
0.78302,0.74008,0.79025,0.76434,0.86223,0.4687913384507684,15.938905507326126,0.57616,0.6,0.33333,0.42857,0.62395,0.9340665817260743,4.670332908630371,0.57616,0.58716,0.43537,0.5,0.62304,0.8906218409538269,8.906218409538269
0.78491,0.75738,0.76059,0.75899,0.867,0.48020662411170845,16.327025219798088,0.66887,0.64865,0.66667,0.65753,0.7435,0.7697013735771179,3.8485068678855896,0.62252,0.62406,0.56463,0.59286,0.67562,0.73555428981781,7.355542898178101
0.79623,0.75498,0.80297,0.77823,0.86809,0.4625034849433338,15.725118488073349,0.58278,0.54455,0.76389,0.63584,0.59669,0.8767091751098632,4.383545875549316,0.5596,0.53646,0.70068,0.60767,0.61734,0.7751885235309601,7.751885235309601
0.80377,0.77731,0.7839,0.78059,0.87705,0.4327626635923105,14.713930562138557,0.62914,0.60526,0.63889,0.62162,0.68513,0.801381915807724,4.00690957903862,0.55629,0.56436,0.38776,0.45968,0.62418,0.8596111059188842,8.596111059188843
0.78774,0.76674,0.75212,0.75936,0.86854,0.4591476825230262,15.61102120578289,0.6755,0.63855,0.73611,0.68387,0.71537,0.7215247511863708,3.6076237559318542,0.65894,0.65493,0.63265,0.6436,0.69594,0.7444568455219269,7.444568455219269
0.80566,0.77366,0.79661,0.78497,0.88742,0.41288161935175166,14.037975057959557,0.63576,0.60759,0.66667,0.63576,0.68407,0.7586928486824036,3.793464243412018,0.65563,0.672,0.57143,0.61765,0.71569,0.6621654033660889,6.621654033660889
0.80755,0.78511,0.78178,0.78344,0.89338,0.402886441525291,13.698139011859894,0.62252,0.68293,0.38889,0.49558,0.64662,1.1707117795944213,5.853558897972107,0.60265,0.67532,0.35374,0.46429,0.68532,0.9116837859153748,9.116837859153748
0.78679,0.75205,0.77754,0.76458,0.87934,0.43961771051673326,14.947002157568932,0.68874,0.72727,0.55556,0.62992,0.76371,0.6787572979927063,3.3937864899635315,0.60596,0.62963,0.46259,0.53333,0.69133,0.6911245673894882,6.911245673894882
0.80094,0.78681,0.75847,0.77238,0.8869,0.42386601558502984,14.411444529891014,0.56954,0.64,0.22222,0.3299,0.70658,0.8794167280197144,4.397083640098572,0.59934,0.75,0.26531,0.39196,0.66294,0.8955494880676269,8.95549488067627
