train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.46,0.44,0.74,0.55,0.5,1.073133433566374,36.486536741256714,0.48,0.48,1.0,0.65,0.56,1.3142998456954955,6.571499228477478,0.49,0.49,1.0,0.65,0.46,1.622479259967804,16.22479259967804,1713032232,,False,1,af40eb32,2024-04-13_20-17-12,47.56186008453369,47.56186008453369,4660,AT-MB-PC-E13,127.0.0.1,47.56186008453369,1,256,0.0,6,0.0001
0.53,0.48,0.57,0.52,0.55,0.8446273155072156,28.71732872724533,0.56,0.53,0.69,0.6,0.57,0.9251941323280335,4.625970661640167,0.49,0.48,0.75,0.59,0.49,0.9517816543579102,9.517816543579102,1713032272,,False,2,af40eb32,2024-04-13_20-17-52,39.94695854187012,87.50881862640381,4660,AT-MB-PC-E13,127.0.0.1,87.50881862640381,2,256,0.0,6,0.0001
0.66,0.61,0.63,0.62,0.7,0.6380887373405344,21.69501706957817,0.64,0.62,0.62,0.62,0.62,0.716930341720581,3.5846517086029053,0.57,0.55,0.6,0.57,0.63,0.7023707747459411,7.023707747459412,1713032311,,False,3,af40eb32,2024-04-13_20-18-31,38.984952449798584,126.49377107620239,4660,AT-MB-PC-E13,127.0.0.1,126.49377107620239,3,256,0.0,6,0.0001
0.71,0.67,0.69,0.68,0.79,0.5462172732633703,18.57138729095459,0.59,0.58,0.51,0.54,0.6,0.8129430055618286,4.064715027809143,0.65,0.73,0.45,0.55,0.67,0.7204127132892608,7.204127132892609,1713032351,,False,4,af40eb32,2024-04-13_20-19-11,39.689497232437134,166.18326830863953,4660,AT-MB-PC-E13,127.0.0.1,166.18326830863953,4,256,0.0,6,0.0001
0.73,0.7,0.72,0.71,0.81,0.5313946771271089,18.0674190223217,0.57,0.55,0.5,0.53,0.59,0.7296233355998993,3.6481166779994965,0.61,0.61,0.59,0.6,0.65,0.7268294215202331,7.2682942152023315,1713032391,,False,5,af40eb32,2024-04-13_20-19-51,40.04936623573303,206.23263454437256,4660,AT-MB-PC-E13,127.0.0.1,206.23263454437256,5,256,0.0,6,0.0001
0.74,0.71,0.71,0.71,0.82,0.5242221267784343,17.823552310466766,0.64,0.59,0.81,0.68,0.67,0.7354288935661316,3.677144467830658,0.62,0.57,0.84,0.68,0.65,0.7670149445533753,7.670149445533752,1713032430,,False,6,af40eb32,2024-04-13_20-20-30,39.09104537963867,245.32367992401123,4660,AT-MB-PC-E13,127.0.0.1,245.32367992401123,6,256,0.0,6,0.0001
0.78,0.74,0.76,0.75,0.85,0.47510649745955186,16.153620913624763,0.59,0.54,0.9,0.68,0.71,0.8749928712844849,4.374964356422424,0.57,0.54,0.84,0.66,0.66,0.8261496424674988,8.261496424674988,1713032471,,False,7,af40eb32,2024-04-13_20-21-11,40.742950201034546,286.0666301250458,4660,AT-MB-PC-E13,127.0.0.1,286.0666301250458,7,256,0.0,6,0.0001
0.77,0.74,0.75,0.75,0.85,0.5047693156144198,17.162156730890274,0.64,0.58,0.82,0.68,0.62,0.8821592092514038,4.410796046257019,0.55,0.53,0.76,0.62,0.58,0.97328782081604,9.7328782081604,1713032510,,False,8,af40eb32,2024-04-13_20-21-50,39.3468542098999,325.4134843349457,4660,AT-MB-PC-E13,127.0.0.1,325.4134843349457,8,256,0.0,6,0.0001
0.77,0.75,0.72,0.73,0.84,0.4974803705425823,16.9143325984478,0.63,0.6,0.69,0.64,0.72,0.7080103754997253,3.5400518774986267,0.58,0.58,0.5,0.54,0.66,0.7349829018115998,7.349829018115997,1713032550,,False,9,af40eb32,2024-04-13_20-22-30,39.460363149642944,364.8738474845886,4660,AT-MB-PC-E13,127.0.0.1,364.8738474845886,9,256,0.0,6,0.0001
0.75,0.72,0.73,0.72,0.84,0.49184225674937754,16.722636729478836,0.63,0.57,0.88,0.69,0.69,0.7721022248268128,3.8605111241340637,0.63,0.59,0.82,0.69,0.66,0.774439787864685,7.744397878646851,1713032590,,False,10,af40eb32,2024-04-13_20-23-10,39.70914053916931,404.58298802375793,4660,AT-MB-PC-E13,127.0.0.1,404.58298802375793,10,256,0.0,6,0.0001
