train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.48491,0.43813,0.55508,0.48972,0.47648,1.0278525229762583,34.94698578119278,0.48344,0.48,1.0,0.64865,0.63906,1.3670000314712525,6.835000157356262,0.48344,0.48464,0.96599,0.64545,0.52947,1.3133063316345215,13.133063316345215,1713309238,,False,1,e2efa168,2024-04-17_01-13-58,168.69051885604858,168.69051885604858,3688,AT-MB-PC-E13,127.0.0.1,168.69051885604858,1,128,0.0,10,0.001
0.57736,0.5249,0.53602,0.5304,0.6127,0.8051025832400602,27.37348783016205,0.54967,0.53125,0.47222,0.5,0.54571,0.8239305257797241,4.119652628898621,0.52649,0.51149,0.60544,0.55452,0.53329,0.9105178892612458,9.105178892612457,1713309411,,False,2,e2efa168,2024-04-17_01-16-51,172.58077216148376,341.27129101753235,3688,AT-MB-PC-E13,127.0.0.1,341.27129101753235,2,128,0.0,10,0.001
0.65566,0.62132,0.58051,0.60022,0.70178,0.6712443574386484,22.822308152914047,0.50993,0.45,0.125,0.19565,0.50457,1.0261079668998718,5.130539834499359,0.55629,0.61818,0.23129,0.33663,0.63862,0.8042577803134918,8.042577803134918,1713309586,,False,3,e2efa168,2024-04-17_01-19-46,174.94691014289856,516.2182011604309,3688,AT-MB-PC-E13,127.0.0.1,516.2182011604309,3,128,0.0,10,0.001
0.69717,0.66237,0.65254,0.65742,0.74079,0.6866980291464749,23.34773299098015,0.60265,0.64286,0.375,0.47368,0.59089,1.0506567239761353,5.253283619880676,0.59603,0.60163,0.5034,0.54815,0.62467,0.8969872891902924,8.969872891902924,1713309758,,False,4,e2efa168,2024-04-17_01-22-38,172.32954001426697,688.5477411746979,3688,AT-MB-PC-E13,127.0.0.1,688.5477411746979,4,128,0.0,10,0.001
0.63962,0.58929,0.62924,0.60861,0.68131,0.7588059534044826,25.79940241575241,0.62252,0.68293,0.38889,0.49558,0.64205,0.8204698681831359,4.10234934091568,0.52649,0.52381,0.29932,0.38095,0.61782,0.7930223166942596,7.930223166942596,1713309931,,False,5,e2efa168,2024-04-17_01-25-31,173.03117632865906,861.5789175033569,3688,AT-MB-PC-E13,127.0.0.1,861.5789175033569,5,128,0.0,10,0.001
0.67358,0.63816,0.61653,0.62716,0.72239,0.6790747598690146,23.088541835546494,0.56954,0.54321,0.61111,0.57516,0.58281,0.8951645731925965,4.475822865962982,0.67219,0.6791,0.61905,0.64769,0.712,0.7454513430595398,7.454513430595398,1713310105,,False,6,e2efa168,2024-04-17_01-28-25,174.06944632530212,1035.648363828659,3688,AT-MB-PC-E13,127.0.0.1,1035.648363828659,6,128,0.0,10,0.001
0.66415,0.63744,0.56992,0.60179,0.70916,0.7177691906690598,24.40415248274803,0.56954,0.55556,0.48611,0.51852,0.62834,0.8195771098136901,4.097885549068451,0.59603,0.58993,0.55782,0.57343,0.65385,0.7278262972831726,7.278262972831726,1713310277,,False,7,e2efa168,2024-04-17_01-31-17,172.03271007537842,1207.6810739040375,3688,AT-MB-PC-E13,127.0.0.1,1207.6810739040375,7,128,0.0,10,0.001
0.64528,0.61823,0.53178,0.57175,0.69878,0.6770823448896408,23.020799726247787,0.55629,0.52525,0.72222,0.60819,0.62676,0.890929663181305,4.454648315906525,0.51987,0.50463,0.7415,0.60055,0.58007,0.9115256547927857,9.115256547927856,1713310452,,False,8,e2efa168,2024-04-17_01-34-12,174.5057303905487,1382.1868042945862,3688,AT-MB-PC-E13,127.0.0.1,1382.1868042945862,8,128,0.0,10,0.001
0.68302,0.64346,0.64619,0.64482,0.73002,0.6469679238165126,21.99690940976143,0.61589,0.56863,0.80556,0.66667,0.62043,1.0690334558486938,5.345167279243469,0.54305,0.52055,0.77551,0.62295,0.53167,1.2159804224967956,12.159804224967957,1713310624,,False,9,e2efa168,2024-04-17_01-37-04,172.16074109077454,1554.3475453853607,3688,AT-MB-PC-E13,127.0.0.1,1554.3475453853607,9,128,0.0,10,0.001
0.68585,0.65618,0.61864,0.63686,0.75042,0.6468318683259627,21.992283523082733,0.45695,0.38636,0.23611,0.2931,0.35214,1.0755109190940857,5.3775545954704285,0.47351,0.4434,0.31973,0.37154,0.45153,0.9119718968868256,9.119718968868256,1713310796,,False,10,e2efa168,2024-04-17_01-39-56,172.20524764060974,1726.5527930259705,3688,AT-MB-PC-E13,127.0.0.1,1726.5527930259705,10,128,0.0,10,0.001
