train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.51,0.5,0.79,0.62,0.53,0.9293175989236587,289.9470908641815,0.51,0.5,0.81,0.62,0.53,0.9436502311938106,295.3625223636627,1711539914,,False,1,ea56e41b,2024-03-27_12-45-14,81.35545682907104,81.35545682907104,69628,AT-MB-PC-E13,127.0.0.1,81.35545682907104,1,3
0.99,0.98,0.99,0.99,1.0,0.031112838931825045,9.707205746729414,1.0,1.0,1.0,1.0,1.0,8.167334749269124e-05,0.025563757765212358,1711539983,,False,2,ea56e41b,2024-03-27_12-46-23,68.91968083381653,150.27513766288757,69628,AT-MB-PC-E13,127.0.0.1,150.27513766288757,2,3
1.0,1.0,1.0,1.0,1.0,0.0020981294727585955,0.6546163955006818,0.92,1.0,0.84,0.91,1.0,0.4056252468297014,126.96070225769654,1711540050,,False,3,ea56e41b,2024-03-27_12-47-30,67.10997152328491,217.38510918617249,69628,AT-MB-PC-E13,127.0.0.1,217.38510918617249,3,3
1.0,1.0,1.0,1.0,1.0,0.0013855128880859817,0.43228002108282626,1.0,1.0,1.0,1.0,1.0,0.003002897588153413,0.9399069450920183,1711540105,,False,4,ea56e41b,2024-03-27_12-48-25,55.01034760475159,272.3954567909241,69628,AT-MB-PC-E13,127.0.0.1,272.3954567909241,4,3
1.0,1.0,1.0,1.0,1.0,0.0007033825915044839,0.21945536854939895,1.0,1.0,1.0,1.0,1.0,3.8266992882581056e-07,0.00011977568772247871,1711540161,,False,5,ea56e41b,2024-03-27_12-49-21,55.38870882987976,327.78416562080383,69628,AT-MB-PC-E13,127.0.0.1,327.78416562080383,5,3
1.0,1.0,1.0,1.0,1.0,1.8137606866455214e-07,5.658933342334027e-05,1.0,1.0,1.0,1.0,1.0,3.4253204116121475e-07,0.00010721252888346022,1711540216,,True,6,ea56e41b,2024-03-27_12-50-16,55.57194757461548,383.3561131954193,69628,AT-MB-PC-E13,127.0.0.1,383.3561131954193,6,3
