train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.46,0.45,0.41,0.43,0.46,0.8969830777018498,279.85872024297714,0.46,0.45,0.4,0.42,0.46,0.9085700828046464,284.3824359178543,1711539703,,False,1,013eeb25,2024-03-27_12-41-43,60.37695908546448,60.37695908546448,69628,AT-MB-PC-E13,127.0.0.1,60.37695908546448,1,1
0.98,0.98,0.99,0.98,1.0,0.0385607665947739,12.030959177569457,1.0,1.0,1.0,1.0,1.0,0.00012922189147758354,0.04044645203248365,1711539746,,False,2,013eeb25,2024-03-27_12-42-26,43.16947150230408,103.54643058776855,69628,AT-MB-PC-E13,127.0.0.1,103.54643058776855,2,1
1.0,1.0,1.0,1.0,1.0,6.0757847391776006e-05,0.018956448386234115,1.0,1.0,1.0,1.0,1.0,3.358002321040719e-05,0.01051054726485745,1711539791,,False,3,013eeb25,2024-03-27_12-43-11,44.58445620536804,148.1308867931366,69628,AT-MB-PC-E13,127.0.0.1,148.1308867931366,3,1
1.0,1.0,1.0,1.0,1.0,1.9124011643247613e-05,0.005966691632693255,1.0,1.0,1.0,1.0,1.0,1.3666052305175493e-05,0.004277474371519929,1711539833,,True,4,013eeb25,2024-03-27_12-43-53,41.85204005241394,189.98292684555054,69628,AT-MB-PC-E13,127.0.0.1,189.98292684555054,4,1
