train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.54,0.45,0.13,0.21,0.45,0.7692670489058775,26.155079662799835,0.52,0.0,0.0,0.0,0.36,0.9940325736999511,4.970162868499756,0.51,0.0,0.0,0.0,0.51,0.9702164709568024,9.702164709568024,1713260917,,False,1,1a2f53f2,2024-04-16_11-48-37,54.54574513435364,54.54574513435364,35980,AT-MB-PC-E13,127.0.0.1,54.54574513435364,1,128,0.0,10,0.0001
0.6,0.6,0.34,0.43,0.58,0.6924754468833699,23.544165194034576,0.54,0.67,0.08,0.15,0.53,0.7381959080696106,3.690979540348053,0.53,0.6,0.1,0.17,0.54,0.7436749815940857,7.436749815940857,1713260966,,False,2,1a2f53f2,2024-04-16_11-49-26,49.53942346572876,104.0851686000824,35980,AT-MB-PC-E13,127.0.0.1,104.0851686000824,2,128,0.0,10,0.0001
0.67,0.64,0.6,0.62,0.71,0.6260543421787375,21.285847634077072,0.64,0.67,0.5,0.57,0.65,0.7163770318031311,3.5818851590156555,0.71,0.7,0.69,0.69,0.74,0.6250465095043183,6.250465095043182,1713261017,,False,3,1a2f53f2,2024-04-16_11-50-17,50.26898694038391,154.3541555404663,35980,AT-MB-PC-E13,127.0.0.1,154.3541555404663,3,128,0.0,10,0.0001
0.72,0.68,0.69,0.69,0.77,0.5828952053013969,19.818436980247498,0.6,0.62,0.43,0.51,0.61,0.6914039850234985,3.4570199251174927,0.71,0.72,0.65,0.68,0.76,0.5955931961536407,5.9559319615364075,1713261067,,False,4,1a2f53f2,2024-04-16_11-51-07,50.097277879714966,204.45143342018127,35980,AT-MB-PC-E13,127.0.0.1,204.45143342018127,4,128,0.0,10,0.0001
0.75,0.71,0.75,0.73,0.82,0.5305586387129391,18.03899371623993,0.62,0.62,0.54,0.58,0.66,0.67647465467453,3.38237327337265,0.7,0.68,0.74,0.71,0.76,0.5913843154907227,5.913843154907227,1713261117,,False,5,1a2f53f2,2024-04-16_11-51-57,49.99081540107727,254.44224882125854,35980,AT-MB-PC-E13,127.0.0.1,254.44224882125854,5,128,0.0,10,0.0001
0.76,0.74,0.69,0.72,0.83,0.517457926974577,17.59356951713562,0.69,0.67,0.69,0.68,0.73,0.6243883967399597,3.1219419836997986,0.69,0.65,0.77,0.7,0.75,0.5971302270889283,5.971302270889282,1713261166,,False,6,1a2f53f2,2024-04-16_11-52-46,49.49359440803528,303.9358432292938,35980,AT-MB-PC-E13,127.0.0.1,303.9358432292938,6,128,0.0,10,0.0001
0.78,0.76,0.75,0.75,0.85,0.5026005112073001,17.088417381048203,0.6,0.65,0.33,0.44,0.68,0.703692901134491,3.518464505672455,0.67,0.72,0.52,0.6,0.76,0.6197210907936096,6.197210907936096,1713261216,,False,7,1a2f53f2,2024-04-16_11-53-36,49.935237646102905,353.87108087539673,35980,AT-MB-PC-E13,127.0.0.1,353.87108087539673,7,128,0.0,10,0.0001
0.77,0.75,0.74,0.74,0.85,0.4846440834157607,16.477898836135864,0.55,0.54,0.35,0.42,0.67,0.6993528723716735,3.496764361858368,0.68,0.71,0.59,0.64,0.74,0.6306340843439102,6.306340843439102,1713261266,,False,8,1a2f53f2,2024-04-16_11-54-26,50.04176354408264,403.91284441947937,35980,AT-MB-PC-E13,127.0.0.1,403.91284441947937,8,128,0.0,10,0.0001
0.8,0.76,0.8,0.78,0.87,0.4473562389612198,15.210112124681473,0.66,0.6,0.83,0.7,0.72,0.677900755405426,3.38950377702713,0.69,0.62,0.9,0.74,0.77,0.6347879827022552,6.3478798270225525,1713261317,,False,9,1a2f53f2,2024-04-16_11-55-17,50.32093095779419,454.23377537727356,35980,AT-MB-PC-E13,127.0.0.1,454.23377537727356,9,128,0.0,10,0.0001
0.79,0.76,0.79,0.77,0.88,0.4426352907629574,15.049599885940552,0.64,0.59,0.76,0.67,0.7,0.7409384489059448,3.704692244529724,0.68,0.63,0.82,0.71,0.77,0.6263272911310196,6.263272911310196,1713261367,,False,10,1a2f53f2,2024-04-16_11-56-07,50.49827456474304,504.7320499420166,35980,AT-MB-PC-E13,127.0.0.1,504.7320499420166,10,128,0.0,10,0.0001
