train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.07743,0.92571,0.26852,0.72727,0.23164019672309652,39.37883344292641,0.07345,0.92849,0.26618,0.71168,0.2277813059091568,5.69453264772892,1713398673,,True,100,06bfed26,2024-04-18_02-04-33,80.48871874809265,7888.486743211746,35328,AT-MB-PC-EOS,127.0.0.1,7888.486743211746,100,64,3,0.5,1e-05,06bfed26
0.07743,0.93736,0.49532,0.87456,0.17114425989634852,29.094524182379246,0.07345,0.93499,0.37808,0.80879,0.1949506264925003,4.873765662312508,1713405102,,True,100,5bceadc8,2024-04-18_03-51-42,148.95380234718323,14307.958073854446,21708,AT-MB-PC-EOS,127.0.0.1,14307.958073854446,100,256,6,0.5,0.001,5bceadc8
0.07743,0.9053,0.12885,0.54817,0.3335085158838945,56.69644770026207,0.07345,0.91192,0.11679,0.53566,0.3127825379371643,7.819563448429108,1713392008,,True,15,0916e7eb,2024-04-18_00-13-28,81.26821994781494,1203.63902926445,14044,AT-MB-PC-EOS,127.0.0.1,1203.63902926445,15,64,3,0.5,1e-05,0916e7eb
0.07743,0.78635,0.09327,0.46762,0.5049183619372984,85.83612152934074,0.07345,0.84759,0.08898,0.47116,0.43454521656036377,10.863630414009094,1713392774,,True,5,8b78258c,2024-04-18_00-26-14,149.32197165489197,757.3284204006195,29240,AT-MB-PC-EOS,127.0.0.1,757.3284204006195,5,64,6,0.5,1e-05,8b78258c
0.07743,0.95251,0.69505,0.93282,0.13045197269495795,22.176835358142853,0.07345,0.93613,0.41389,0.81905,0.19517574101686477,4.879393525421619,1713400705,,True,100,e4d2f49e,2024-04-18_02-38-25,77.77171182632446,7922.369472742081,37172,AT-MB-PC-EOS,127.0.0.1,7922.369472742081,100,64,3,0.0,0.0001,e4d2f49e
0.07743,0.94291,0.58308,0.90192,0.1556970312314875,26.468495309352875,0.07345,0.93306,0.38927,0.82732,0.19730474680662155,4.932618670165539,1713406569,,True,100,5108dbc2,2024-04-18_04-16-09,79.05869102478027,7883.982285261154,47540,AT-MB-PC-EOS,127.0.0.1,7883.982285261154,100,256,3,0.5,0.001,5108dbc2
0.07743,0.90367,0.08701,0.52944,0.3435240785865223,58.399093359708786,0.07345,0.91339,0.08923,0.53854,0.3158295887708664,7.89573971927166,1713401951,,True,5,ebad7ea3,2024-04-18_02-59-11,242.05736136436462,1209.0618169307709,28512,AT-MB-PC-EOS,127.0.0.1,1209.0618169307709,5,256,10,0.5,0.0001,ebad7ea3
0.07743,0.7816,0.07906,0.47,0.4914261695216684,83.54244881868362,0.07345,0.84388,0.07432,0.45573,0.4367167580127716,10.91791895031929,1713403190,,True,5,8a8c2d37,2024-04-18_03-19-50,237.1749234199524,1204.5859880447388,8692,AT-MB-PC-EOS,127.0.0.1,1204.5859880447388,5,256,10,0.2,1e-05,8a8c2d37
0.07743,0.95016,0.68147,0.92884,0.13389349237960926,22.761893704533577,0.07345,0.93806,0.42853,0.8079,0.2002394300699234,5.005985751748085,1713417876,,True,100,8bf09a9f,2024-04-18_07-24-36,141.16171741485596,14661.37427020073,36380,AT-MB-PC-EOS,127.0.0.1,14661.37427020073,100,64,6,0.2,0.0001,8bf09a9f
0.07743,0.68932,0.08208,0.46409,0.5913561110987383,100.53053888678551,0.07345,0.78428,0.0882,0.46337,0.5225336050987244,13.06334012746811,1713405547,,True,5,1a60a3e4,2024-04-18_03-59-07,80.64757108688354,408.6527690887451,27632,AT-MB-PC-EOS,127.0.0.1,408.6527690887451,5,256,3,0.5,1e-05,1a60a3e4
0.07743,0.92772,0.29611,0.77277,0.21647408613387276,36.80059464275837,0.07345,0.92589,0.24986,0.70232,0.24242862761020662,6.060715690255165,1713409167,,True,15,4c93c0a2,2024-04-18_04-59-27,239.76147484779358,3580.957648038864,2736,AT-MB-PC-EOS,127.0.0.1,3580.957648038864,15,256,10,0.2,0.001,4c93c0a2
0.07743,0.78634,0.09327,0.46761,0.504923500734217,85.8369951248169,0.07345,0.84759,0.08905,0.47129,0.43455018162727355,10.863754540681839,1713407343,,True,5,1881dec5,2024-04-18_04-29-03,148.8131763935089,765.6218545436859,38916,AT-MB-PC-EOS,127.0.0.1,765.6218545436859,5,128,6,0.5,1e-05,1881dec5
0.07743,0.94755,0.63094,0.91681,0.14388266977141886,24.460053861141205,0.07345,0.93693,0.39967,0.80465,0.20139091938734055,5.034772984683514,1713411023,,True,45,965ffd9e,2024-04-18_05-30-23,80.81828808784485,3644.4175820350647,28328,AT-MB-PC-EOS,127.0.0.1,3644.4175820350647,45,128,3,0.0,0.001,965ffd9e
0.07743,0.92781,0.31745,0.77392,0.21571019603049055,36.67073332518339,0.07345,0.93005,0.27443,0.73895,0.22818282186985017,5.704570546746254,1713412757,,True,15,616dab94,2024-04-18_05-59-17,241.09542679786682,3581.8808722496033,27284,AT-MB-PC-EOS,127.0.0.1,3581.8808722496033,15,128,10,0.2,0.0001,616dab94
0.07743,0.76659,0.08245,0.46202,0.5235348343849182,89.0009218454361,0.07345,0.816,0.09059,0.46585,0.47472667694091797,11.86816692352295,1713411473,,True,5,d7af6cd9,2024-04-18_05-37-53,81.12302470207214,413.84768080711365,11716,AT-MB-PC-EOS,127.0.0.1,413.84768080711365,5,128,3,0.2,1e-05,d7af6cd9
0.07743,0.93248,0.40112,0.80839,0.2011553436079446,34.19640841335058,0.07345,0.92981,0.2909,0.72808,0.2668571758270264,6.671429395675659,1713413727,,True,15,e504b108,2024-04-18_06-15-27,153.2358295917511,2246.3141589164734,20588,AT-MB-PC-EOS,127.0.0.1,2246.3141589164734,15,256,6,0.0,0.0001,e504b108
