train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.08,0.6,0.09,0.49,0.702398041416617,119.40766704082489,0.07,0.6,0.11,0.53,0.6953218579292297,17.383046448230743,0.08,0.61,0.11,0.49,0.6973421707445261,34.16976636648178
0.08,0.9,0.09,0.52,0.3429397302515366,58.29975414276123,0.07,0.92,0.13,0.57,0.29217846870422365,7.304461717605591,0.08,0.91,0.13,0.55,0.3141051144624243,15.39115060865879
0.08,0.92,0.14,0.62,0.2771693184095271,47.1187841296196,0.07,0.93,0.16,0.59,0.2669238418340683,6.6730960458517075,0.08,0.92,0.15,0.61,0.28537758637447747,13.983501732349396
0.08,0.92,0.17,0.65,0.26683441076208564,45.36184982955456,0.07,0.93,0.15,0.61,0.2664095467329025,6.660238668322563,0.08,0.92,0.16,0.61,0.2790432712253259,13.67312029004097
0.08,0.92,0.19,0.66,0.2583660962827065,43.92223636806011,0.07,0.93,0.19,0.64,0.26656163334846494,6.664040833711624,0.08,0.92,0.23,0.68,0.2778589749822811,13.615089774131775
0.08,0.92,0.21,0.7,0.2461892591241528,41.852174051105976,0.07,0.93,0.22,0.7,0.24933172047138213,6.2332930117845535,0.08,0.92,0.22,0.67,0.2657549703607754,13.021993547677994
0.08,0.92,0.21,0.69,0.2474595012910226,42.06811521947384,0.07,0.92,0.2,0.62,0.29326503694057465,7.331625923514366,0.08,0.91,0.22,0.65,0.2981641426378367,14.610042989253998
0.08,0.92,0.24,0.72,0.23817811021033455,40.490278735756874,0.07,0.93,0.22,0.68,0.2544482323527336,6.36120580881834,0.08,0.92,0.23,0.69,0.26770924518302996,13.117753013968468
0.08,0.93,0.23,0.71,0.2381203649675145,40.48046204447746,0.07,0.93,0.22,0.67,0.25763522744178774,6.440880686044693,0.08,0.92,0.2,0.66,0.2931120502097266,14.362490460276604
0.08,0.92,0.24,0.73,0.231993617862463,39.43891503661871,0.07,0.93,0.24,0.69,0.2396399599313736,5.99099899828434,0.08,0.92,0.24,0.7,0.2520533791001962,12.350615575909615
