train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.07743,0.56745,0.10138,0.51489,0.7701689905980054,130.92872840166092,0.07345,0.55428,0.09052,0.49492,1.411294264793396,35.2823566198349,0.08194,0.55454,0.10046,0.49398,1.409360880754432,69.05868315696716
0.07743,0.86306,0.09027,0.52821,0.3871706285897423,65.8190068602562,0.07345,0.91932,0.13613,0.59258,0.34416832864284513,8.604208216071129,0.08194,0.91379,0.15764,0.60082,0.3802908494764445,18.63425162434578
0.07743,0.91754,0.14969,0.61903,0.2877121182049022,48.911060094833374,0.07345,0.92309,0.12126,0.58486,0.3694919338822365,9.237298347055912,0.08194,0.91713,0.13434,0.59463,0.38347956173273984,18.79049852490425
0.07743,0.91999,0.16734,0.65182,0.27371316201546614,46.53123754262924,0.07345,0.92387,0.14688,0.60861,0.363571897149086,9.08929742872715,0.08194,0.91538,0.14386,0.59225,0.42015392652579714,20.58754239976406
0.07743,0.92037,0.1642,0.64934,0.2659019992193755,45.203339867293835,0.07345,0.92117,0.14608,0.62116,0.29833596020936964,7.4583990052342415,0.08194,0.91052,0.14641,0.6092,0.35156230780543113,17.226553082466125
0.07743,0.92073,0.17049,0.66308,0.2632367088514216,44.75024050474167,0.07345,0.92631,0.1458,0.59983,0.33307389974594115,8.326847493648529,0.08194,0.91786,0.16436,0.62374,0.3498623413699014,17.143254727125168
0.07743,0.92245,0.19868,0.69062,0.24847450352766934,42.24066559970379,0.07345,0.91708,0.19267,0.63555,0.2722167581319809,6.805418953299522,0.08201,0.9161,0.20331,0.65348,0.2829321650217991,13.863676086068153
0.07743,0.92327,0.20747,0.69163,0.2484354655532276,42.23402914404869,0.07345,0.92682,0.22125,0.68707,0.28360599279403687,7.090149819850922,0.08234,0.91847,0.23865,0.69521,0.3071970586874047,15.05265587568283
0.07743,0.92414,0.23325,0.71965,0.23727055086809046,40.33599364757538,0.07345,0.92823,0.22746,0.70298,0.27939640045166014,6.984910011291504,0.08194,0.91968,0.2314,0.70606,0.31521859293689536,15.445711053907871
0.07743,0.92447,0.24411,0.72874,0.23396172996829537,39.773494094610214,0.07345,0.92219,0.24259,0.71009,0.23512243509292602,5.878060877323151,0.08194,0.91917,0.25457,0.72125,0.2455581651658428,12.032350093126297
