train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.08,0.45,0.09,0.49,1.1115640945294325,188.9658960700035,0.07,0.45,0.09,0.49,1.1588677406311034,28.971693515777588,0.08,0.44,0.1,0.48,1.1425782515078176,55.98633432388306
0.08,0.7,0.09,0.49,0.6217516918392743,105.69778761267662,0.07,0.83,0.1,0.52,0.47743201375007627,11.935800343751907,0.08,0.81,0.11,0.49,0.5010409330835148,24.551005721092224
0.08,0.86,0.12,0.54,0.41492272825802073,70.53686380386353,0.07,0.89,0.16,0.57,0.35297948360443115,8.824487090110779,0.08,0.88,0.15,0.55,0.3814280507515888,18.68997448682785
0.08,0.9,0.15,0.58,0.33155786658034603,56.36483731865883,0.07,0.91,0.15,0.58,0.30345391273498534,7.586347818374634,0.08,0.91,0.16,0.57,0.32657619216004197,16.002233415842056
0.08,0.92,0.17,0.61,0.2917278670651071,49.59373740106821,0.07,0.92,0.19,0.61,0.2866780799627304,7.16695199906826,0.08,0.91,0.2,0.61,0.2996280050399352,14.681772246956825
0.08,0.92,0.2,0.63,0.27178121261736926,46.202806144952774,0.07,0.93,0.21,0.66,0.2604107755422592,6.51026938855648,0.08,0.92,0.22,0.63,0.2835034408739635,13.891668602824211
0.08,0.92,0.22,0.67,0.2573255065609427,43.74533611536026,0.07,0.92,0.2,0.65,0.2535624593496323,6.339061483740807,0.08,0.92,0.23,0.62,0.2794552533602228,13.693307414650917
0.08,0.92,0.25,0.69,0.24400435510803672,41.48074036836624,0.07,0.92,0.21,0.67,0.2507725018262863,6.269312545657158,0.08,0.92,0.24,0.67,0.27045965787707543,13.252523235976696
0.08,0.92,0.26,0.72,0.23424510114333208,39.821667194366455,0.07,0.93,0.28,0.75,0.23642121851444245,5.910530462861061,0.08,0.92,0.28,0.72,0.2493275498249093,12.217049941420555
0.08,0.93,0.28,0.75,0.2275083152248579,38.67641358822584,0.07,0.93,0.24,0.74,0.23267402112483979,5.816850528120995,0.08,0.92,0.26,0.72,0.2588258411507217,12.682466216385365
0.08,0.93,0.3,0.76,0.22232481938074616,37.79521929472685,0.07,0.92,0.27,0.76,0.23155054390430452,5.788763597607613,0.08,0.91,0.25,0.74,0.2567036066736494,12.57847672700882
0.08,0.93,0.31,0.78,0.2162775618626791,36.767185516655445,0.07,0.93,0.29,0.76,0.22162696570158005,5.540674142539501,0.08,0.92,0.3,0.76,0.24197870067187718,11.856956332921982
0.08,0.93,0.33,0.79,0.21353868307436213,36.30157612264156,0.07,0.93,0.3,0.77,0.2263282147049904,5.65820536762476,0.08,0.92,0.34,0.77,0.24375046576772416,11.943772822618484
0.08,0.93,0.35,0.8,0.2081475218429285,35.385078713297844,0.07,0.92,0.31,0.76,0.23100856065750122,5.7752140164375305,0.08,0.92,0.31,0.76,0.24388769785968625,11.950497195124626
0.08,0.93,0.36,0.81,0.2041184789117645,34.70014141499996,0.07,0.93,0.34,0.78,0.21445128709077835,5.361282177269459,0.08,0.93,0.37,0.79,0.2209172747573074,10.824946463108063
0.08,0.93,0.38,0.82,0.2007619132013882,34.12952524423599,0.07,0.92,0.3,0.76,0.2264193379878998,5.6604834496974945,0.08,0.92,0.32,0.76,0.23753337166747268,11.639135211706161
0.08,0.93,0.4,0.82,0.1985657494296046,33.75617740303278,0.07,0.93,0.35,0.78,0.2083716118335724,5.20929029583931,0.08,0.93,0.34,0.78,0.22532712679584416,11.041029212996364
0.08,0.93,0.41,0.83,0.1965882642304196,33.42000491917133,0.07,0.93,0.33,0.77,0.21542458474636078,5.3856146186590195,0.08,0.92,0.36,0.79,0.23111955623845665,11.324858255684376
0.08,0.93,0.42,0.83,0.1912602423745043,32.51424120366573,0.07,0.93,0.35,0.79,0.22332161128520966,5.583040282130241,0.08,0.92,0.37,0.79,0.22421241141095452,10.986408159136772
0.08,0.93,0.43,0.84,0.190511997394702,32.38703955709934,0.07,0.93,0.34,0.79,0.20892815828323363,5.223203957080841,0.08,0.93,0.35,0.78,0.221434442212387,10.850287668406963
0.08,0.93,0.43,0.84,0.18989879528389259,32.28279519826174,0.07,0.93,0.35,0.79,0.2250893706083298,5.627234265208244,0.08,0.92,0.37,0.79,0.23774030226833967,11.649274811148643
0.08,0.93,0.44,0.84,0.1881376242812942,31.983396127820015,0.07,0.93,0.36,0.8,0.2026474416255951,5.066186040639877,0.08,0.93,0.39,0.8,0.21912987408589343,10.737363830208778
0.08,0.93,0.44,0.85,0.18557900190353394,31.54843032360077,0.07,0.93,0.32,0.77,0.22557811677455902,5.6394529193639755,0.08,0.93,0.38,0.78,0.23322786869747297,11.428165566176176
0.08,0.94,0.46,0.85,0.18389789440176066,31.262642048299313,0.07,0.93,0.37,0.81,0.2013101324439049,5.032753311097622,0.08,0.93,0.39,0.8,0.21864726044693772,10.713715761899948
0.08,0.94,0.48,0.86,0.17929255252375323,30.479733929038048,0.07,0.93,0.37,0.8,0.21752095177769662,5.438023794442415,0.08,0.93,0.4,0.79,0.2201392379950504,10.78682266175747
0.08,0.94,0.48,0.86,0.18045206823769738,30.676851600408554,0.07,0.94,0.4,0.8,0.19839388579130174,4.959847144782543,0.08,0.93,0.4,0.8,0.2136293188953886,10.467836625874043
0.08,0.94,0.5,0.87,0.17598710279254354,29.9178074747324,0.07,0.94,0.39,0.8,0.20245412230491638,5.0613530576229095,0.08,0.93,0.41,0.8,0.21837134339979716,10.700195826590061
0.08,0.94,0.49,0.86,0.17717094846508083,30.11906123906374,0.07,0.94,0.37,0.8,0.20464529663324357,5.116132415831089,0.08,0.93,0.41,0.8,0.21601259084988614,10.58461695164442
0.08,0.94,0.51,0.87,0.17319085788639152,29.44244584068656,0.07,0.93,0.38,0.81,0.20700140565633773,5.1750351414084435,0.08,0.93,0.43,0.81,0.21130793526464578,10.354088827967644
0.08,0.94,0.51,0.87,0.17136650606989862,29.132306031882763,0.07,0.94,0.38,0.8,0.2134757700562477,5.336894251406193,0.08,0.93,0.41,0.8,0.22683087629931314,11.114712938666344
0.08,0.94,0.52,0.88,0.1698836863917463,28.88022668659687,0.07,0.93,0.38,0.81,0.19790422916412354,4.947605729103088,0.08,0.93,0.42,0.82,0.21018076034224764,10.298857256770134
0.08,0.94,0.52,0.87,0.17063866003471262,29.008572205901146,0.07,0.93,0.39,0.81,0.2027023947238922,5.067559868097305,0.08,0.93,0.43,0.82,0.2069112371121134,10.138650618493557
0.08,0.94,0.54,0.88,0.16722745671868325,28.42866764217615,0.07,0.94,0.37,0.8,0.2055735981464386,5.139339953660965,0.08,0.93,0.42,0.81,0.21858405823610266,10.71061885356903
