train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.08,0.45,0.09,0.49,1.1115641008405124,188.96589714288712,0.07,0.45,0.09,0.49,1.1588677334785462,28.971693336963654,0.08,0.44,0.1,0.48,1.1425782405600255,55.986333787441254
0.08,0.7,0.09,0.49,0.6217513584038791,105.69773092865944,0.07,0.83,0.1,0.52,0.4773938548564911,11.934846371412277,0.08,0.81,0.11,0.5,0.5010349750518799,24.550713777542114
0.08,0.86,0.12,0.54,0.41489743064431583,70.53256320953369,0.07,0.9,0.16,0.57,0.35290088057518004,8.822522014379501,0.08,0.88,0.15,0.55,0.3815811574459076,18.697476714849472
0.08,0.9,0.15,0.58,0.33163455409162185,56.377874195575714,0.07,0.91,0.15,0.58,0.3032295715808868,7.580739289522171,0.08,0.91,0.16,0.57,0.3262323484737046,15.985385075211525
0.08,0.92,0.16,0.61,0.29178807235815946,49.60397230088711,0.07,0.92,0.19,0.61,0.287578906416893,7.189472660422325,0.08,0.91,0.2,0.61,0.3010396470828932,14.750942707061768
0.08,0.92,0.2,0.63,0.27243948806734647,46.3147129714489,0.07,0.92,0.21,0.65,0.25999300956726074,6.4998252391815186,0.08,0.92,0.21,0.62,0.28403249595846447,13.91759230196476
0.08,0.92,0.22,0.67,0.2572643976001179,43.734947592020035,0.07,0.92,0.2,0.65,0.2523451083898544,6.308627709746361,0.08,0.92,0.22,0.62,0.2794606998866918,13.693574294447899
0.08,0.92,0.25,0.69,0.24393280017025332,41.46857602894306,0.07,0.92,0.24,0.7,0.24452932059764862,6.1132330149412155,0.08,0.92,0.26,0.69,0.259499798623883,12.715490132570267
0.08,0.92,0.26,0.72,0.23321794937638676,39.64705139398575,0.07,0.92,0.28,0.74,0.23571251094341278,5.8928127735853195,0.08,0.92,0.28,0.72,0.25083899650038505,12.291110828518867
0.08,0.93,0.28,0.75,0.22747341499609106,38.67048054933548,0.07,0.93,0.26,0.74,0.22758548080921173,5.689637020230293,0.08,0.92,0.27,0.72,0.25655583687582795,12.57123600691557
0.08,0.93,0.3,0.76,0.2218923662076978,37.72170225530863,0.07,0.92,0.28,0.76,0.22699471235275268,5.674867808818817,0.08,0.92,0.27,0.74,0.24926891527613815,12.21417684853077
0.08,0.93,0.32,0.78,0.21572670564055443,36.67353995889425,0.07,0.93,0.3,0.76,0.21810627549886705,5.452656887471676,0.08,0.92,0.31,0.76,0.2393980941602162,11.730506613850594
0.08,0.93,0.33,0.79,0.21327219982357587,36.256273970007896,0.07,0.93,0.3,0.76,0.22984235852956772,5.746058963239193,0.08,0.92,0.33,0.77,0.2477916500398091,12.141790851950645
0.08,0.93,0.36,0.8,0.20757091698401114,35.287055887281895,0.07,0.93,0.31,0.76,0.23151797771453858,5.787949442863464,0.08,0.92,0.32,0.74,0.24404290348899607,11.958102270960808
0.08,0.93,0.36,0.81,0.20418783001163426,34.711931101977825,0.07,0.93,0.34,0.79,0.21614430010318755,5.403607502579689,0.08,0.92,0.37,0.79,0.22420126625469752,10.985862046480179
0.08,0.93,0.37,0.81,0.2015355942880406,34.261051028966904,0.07,0.93,0.32,0.77,0.21969120919704438,5.492280229926109,0.08,0.93,0.35,0.78,0.228695277048617,11.206068575382233
0.08,0.93,0.4,0.82,0.1983110830626067,33.71288412064314,0.07,0.93,0.33,0.78,0.21468424767255784,5.367106191813946,0.08,0.93,0.34,0.78,0.2288498382787315,11.213642075657845
0.08,0.93,0.4,0.83,0.196808873160797,33.45750843733549,0.07,0.93,0.32,0.77,0.22074521124362945,5.518630281090736,0.08,0.93,0.36,0.78,0.2384399935907247,11.68355968594551
0.08,0.93,0.42,0.84,0.1908450978643754,32.44366663694382,0.07,0.93,0.35,0.79,0.22151786118745803,5.537946529686451,0.08,0.92,0.37,0.8,0.22139420634021564,10.848316110670567
0.08,0.93,0.43,0.84,0.19022210012463964,32.337757021188736,0.07,0.93,0.35,0.79,0.20441657394170762,5.11041434854269,0.08,0.93,0.38,0.79,0.21822113680596256,10.692835703492165
0.08,0.93,0.43,0.84,0.1907401099362794,32.4258186891675,0.07,0.93,0.32,0.78,0.22644309103488922,5.6610772758722305,0.08,0.92,0.36,0.78,0.2389680512097417,11.709434509277344
0.08,0.93,0.44,0.84,0.1883816757622887,32.02488487958908,0.07,0.93,0.35,0.8,0.20519309341907502,5.129827335476875,0.08,0.93,0.39,0.8,0.21587527330432618,10.577888391911983
0.08,0.94,0.44,0.85,0.185297850300284,31.50063455104828,0.07,0.93,0.31,0.77,0.23522159218788147,5.880539804697037,0.08,0.93,0.36,0.77,0.24724243976631943,12.114879548549652
0.08,0.94,0.46,0.85,0.18355610988595905,31.20453868061304,0.07,0.94,0.36,0.81,0.20088437616825103,5.022109404206276,0.08,0.93,0.39,0.8,0.22232294979752326,10.89382454007864
