train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.91,0.89,0.9,0.9,0.97,0.2186786227804773,7.435073174536228,0.75,0.77,0.68,0.72,0.8,0.7384282171726226,3.6921410858631134,0.7,0.73,0.6,0.66,0.78,0.6985777258872986,6.985777258872986,1713039433,,False,100,fe61f894,2024-04-13_22-17-13,36.52462649345398,4313.927762031555,42336,AT-MB-PC-E13,127.0.0.1,4313.927762031555,100,64,0.2,6,0.0001,fe61f894
0.91,0.9,0.89,0.89,0.97,0.22257151871043093,7.567431636154652,0.77,0.76,0.75,0.76,0.81,0.6839662492275238,3.419831246137619,0.72,0.73,0.68,0.7,0.8,0.6586767315864563,6.586767315864563,1713039438,,False,100,0990ef88,2024-04-13_22-17-18,26.919080018997192,4313.174111843109,27176,AT-MB-PC-E13,127.0.0.1,4313.174111843109,100,64,0.2,6,0.0001,0990ef88
0.9,0.89,0.9,0.89,0.97,0.2210728361764375,7.516476429998875,0.74,0.74,0.69,0.71,0.79,0.6760290205478668,3.380145102739334,0.71,0.73,0.63,0.67,0.8,0.638317996263504,6.38317996263504,1713039421,,False,100,eb49a52b,2024-04-13_22-17-01,43.05552363395691,4291.550797700882,38304,AT-MB-PC-E13,127.0.0.1,4291.550797700882,100,64,0.2,6,0.0001,eb49a52b
