train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times,logdir
0.87435,0.87604,0.8721,0.87407,0.96352,0.2287628972568573,71.37402394413948,0.8422,0.89588,0.7744,0.83072,0.94991,0.2743686249080938,85.87737959623337,1713385924,,True,10,6695d4e1,2024-04-17_22-32-04,50.7000687122345,571.2932169437408,38540,AT-MB-PC-E13,127.0.0.1,571.2932169437408,10,1,6695d4e1
0.95959,0.95798,0.96134,0.95966,0.99455,0.09504928830294655,29.655377950519323,0.9535,0.94192,0.9666,0.9541,0.99215,0.12293637936827712,38.47908674227074,1713386456,,True,10,f336161a,2024-04-17_22-40-56,124.14055323600769,1098.7034027576447,39664,AT-MB-PC-E13,127.0.0.1,1098.7034027576447,10,3,f336161a
0.50005,0.50006,0.39113,0.43894,0.49993,0.6974361418531492,217.60007625818253,0.4996,0.49957,0.4608,0.4794,0.5002,0.6936862343035567,217.12379133701324,1713386061,,True,2,062b6d5c,2024-04-17_22-34-21,57.08229112625122,137.04689240455627,38540,AT-MB-PC-E13,127.0.0.1,137.04689240455627,2,1,062b6d5c
0.95748,0.9602,0.95453,0.95736,0.99409,0.09786684295156589,30.534455000888556,0.9504,0.95735,0.9428,0.95002,0.99321,0.10487693288815789,32.826479993993416,1713387028,,True,9,2cb7b8a1,2024-04-17_22-50-28,69.67151594161987,965.7731897830963,38540,AT-MB-PC-E13,127.0.0.1,965.7731897830963,9,3,2cb7b8a1
0.55659,0.56009,0.52744,0.54328,0.59477,0.6648220544060072,207.42448097467422,0.7557,0.71673,0.8456,0.77585,0.85459,0.47131677471791594,147.5221504867077,1713386668,,True,2,343f0c43,2024-04-17_22-44-28,92.9407525062561,211.69362926483154,39664,AT-MB-PC-E13,127.0.0.1,211.69362926483154,2,2,343f0c43
0.55965,0.56306,0.53255,0.54738,0.60123,0.6613491563460766,206.3409367799759,0.7498,0.80962,0.6532,0.72305,0.85775,0.473703635148347,148.2692378014326,1713386882,,True,2,f3df0d22,2024-04-17_22-48-02,93.9484338760376,213.17031574249268,39664,AT-MB-PC-E13,127.0.0.1,213.17031574249268,2,2,f3df0d22
