train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.54,0.48,0.47,0.47,0.56,0.7084235899588641,24.08640205860138,0.54,0.64,0.1,0.17,0.55,0.730275321006775,3.6513766050338745,1712410260,,True,100,8365cebd,2024-04-06_15-31-00,17.973261833190918,1757.7287125587463,1655430,jyn,131.130.125.89,1757.7287125587463,100,64,3,0.5,1e-05,8365cebd
0.52,0.45,0.37,0.41,0.49,0.7270285119028652,24.718969404697418,0.52,0.5,0.04,0.08,0.39,0.7420971393585205,3.7104856967926025,1712408666,,True,5,e1b63d29,2024-04-06_15-04-26,31.81295156478882,158.62754607200623,1655640,jyn,131.130.125.89,158.62754607200623,5,256,6,0.5,0.001,e1b63d29
0.53,0.48,0.47,0.47,0.56,0.7082933555631077,24.08197408914566,0.54,0.58,0.1,0.17,0.55,0.7268818855285645,3.6344094276428223,1712410277,,True,100,22ba8525,2024-04-06_15-31-17,15.598432540893555,1762.9212760925293,1655800,jyn,131.130.125.89,1762.9212760925293,100,64,3,0.5,1e-05,22ba8525
0.51,0.46,0.54,0.49,0.51,0.7740154336480534,26.316524744033813,0.52,0.0,0.0,0.0,0.34,0.8518683910369873,4.2593419551849365,1712409054,,True,15,7ccdcca3,2024-04-06_15-10-54,32.3526771068573,535.1910645961761,1655956,jyn,131.130.125.89,535.1910645961761,15,64,6,0.5,1e-05,7ccdcca3
0.95,0.94,0.94,0.94,0.99,0.1624666134662488,5.523864857852459,0.71,0.69,0.69,0.69,0.8,0.6662269115447998,3.331134557723999,1712410343,,True,100,063a4487,2024-04-06_15-32-23,17.345383882522583,1816.0304718017578,1656114,jyn,131.130.125.89,1816.0304718017578,100,64,3,0.0,0.0001,063a4487
0.56,0.5,0.43,0.47,0.55,0.7021734083400053,23.87389588356018,0.52,0.48,0.15,0.23,0.48,0.7419994831085205,3.7099974155426025,1712408761,,True,5,9fb225ac,2024-04-06_15-06-01,17.158807039260864,88.59981727600098,1656312,jyn,131.130.125.89,88.59981727600098,5,256,3,0.5,0.001,9fb225ac
0.51,0.46,0.6,0.52,0.52,0.7433236451709971,25.273003935813904,0.52,0.0,0.0,0.0,0.41,0.7267281174659729,3.6336405873298645,1712409022,,True,5,3b091efc,2024-04-06_15-10-22,50.169429540634155,254.35338401794434,1656409,jyn,131.130.125.89,254.35338401794434,5,256,10,0.5,0.0001,3b091efc
0.63,0.6,0.56,0.58,0.7,0.6258921141133589,21.280331879854202,0.52,0.0,0.0,0.0,0.46,1.101922631263733,5.5096131563186646,1712411418,,True,45,6e30294f,2024-04-06_15-50-18,48.26171898841858,2388.105367422104,1656521,jyn,131.130.125.89,2388.105367422104,45,256,10,0.2,1e-05,6e30294f
0.85,0.84,0.83,0.84,0.94,0.3124057672479573,10.62179608643055,0.72,0.7,0.71,0.7,0.78,0.6634697616100311,3.3173488080501556,1712412330,,True,100,74cb61e4,2024-04-06_16-05-30,34.374788761138916,3266.842586517334,1656606,jyn,131.130.125.89,3266.842586517334,100,64,6,0.2,0.0001,74cb61e4
0.47,0.45,0.78,0.57,0.51,0.8067255125326269,27.428667426109314,0.54,0.51,0.85,0.64,0.56,0.7100087523460388,3.550043761730194,1712410354,,True,5,10801907,2024-04-06_15-32-34,17.055589199066162,87.26973032951355,1656837,jyn,131.130.125.89,87.26973032951355,5,256,3,0.5,1e-05,10801907
0.83,0.8,0.84,0.82,0.92,0.35847166443572326,12.18803659081459,0.71,0.65,0.85,0.73,0.75,0.7025424063205719,3.5127120316028595,1712412530,,True,45,e8c13a03,2024-04-06_16-08-50,50.0818076133728,2246.980053663254,1656920,jyn,131.130.125.89,2246.980053663254,45,256,10,0.2,0.001,e8c13a03
0.44,0.42,0.68,0.52,0.49,0.8538014608270982,29.029249668121338,0.48,0.48,1.0,0.65,0.61,0.9938201785087586,4.969100892543793,1712410531,,True,5,61609a72,2024-04-06_15-35-31,33.82300019264221,178.4987621307373,1657012,jyn,131.130.125.89,178.4987621307373,5,128,6,0.5,1e-05,61609a72
0.91,0.89,0.92,0.9,0.97,0.22425426739980192,7.6246450915932655,0.72,0.7,0.72,0.71,0.77,0.7668938517570496,3.834469258785248,1712411148,,True,45,7d2ee013,2024-04-06_15-45-48,18.027204275131226,785.8462226390839,1657095,jyn,131.130.125.89,785.8462226390839,45,128,3,0.0,0.001,7d2ee013
