train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.47,0.46,0.99,0.62,0.61,0.8444053548223832,28.70978206396103,0.48,0.48,1.0,0.65,0.59,0.98643718957901,4.93218594789505,0.49,0.49,1.0,0.65,0.59,1.005001562833786,10.05001562833786,1713080133,,False,1,42165a7d,2024-04-14_09-35-33,34.93979334831238,34.93979334831238,2348,AT-MB-PC-E13,127.0.0.1,34.93979334831238,1,128,0.0,3,0.001
0.62,0.56,0.64,0.6,0.65,0.6725304161801058,22.866034150123596,0.57,0.55,0.58,0.56,0.59,0.687582266330719,3.437911331653595,0.62,0.6,0.65,0.62,0.66,0.6620868980884552,6.620868980884552,1713080161,,False,2,42165a7d,2024-04-14_09-36-01,28.33599877357483,63.27579212188721,2348,AT-MB-PC-E13,127.0.0.1,63.27579212188721,2,128,0.0,3,0.001
0.68,0.64,0.66,0.65,0.73,0.6126002476495855,20.828408420085907,0.6,0.58,0.57,0.57,0.65,0.6647614598274231,3.3238072991371155,0.67,0.64,0.72,0.68,0.72,0.6153993487358094,6.153993487358093,1713080192,,False,3,42165a7d,2024-04-14_09-36-32,30.669879913330078,93.94567203521729,2348,AT-MB-PC-E13,127.0.0.1,93.94567203521729,3,128,0.0,3,0.001
0.67,0.62,0.62,0.62,0.74,0.5940270397592994,20.196919351816177,0.58,0.62,0.33,0.43,0.63,0.7287890076637268,3.643945038318634,0.65,0.7,0.48,0.57,0.7,0.7124483972787857,7.124483972787857,1713080221,,False,4,42165a7d,2024-04-14_09-37-01,28.973230123519897,122.91890215873718,2348,AT-MB-PC-E13,127.0.0.1,122.91890215873718,4,128,0.0,3,0.001
0.66,0.62,0.59,0.61,0.71,0.6368509127813227,21.652931034564972,0.62,0.65,0.46,0.54,0.68,0.6643355488777161,3.3216777443885803,0.65,0.66,0.59,0.62,0.7,0.6363430976867676,6.363430976867676,1713080251,,False,5,42165a7d,2024-04-14_09-37-31,30.744945764541626,153.6638479232788,2348,AT-MB-PC-E13,127.0.0.1,153.6638479232788,5,128,0.0,3,0.001
0.7,0.65,0.7,0.67,0.76,0.574676084167817,19.53898686170578,0.53,0.51,0.44,0.47,0.58,0.8592565417289734,4.296282708644867,0.69,0.65,0.76,0.7,0.74,0.6147253185510635,6.147253185510635,1713080280,,False,6,42165a7d,2024-04-14_09-38-00,28.519816637039185,182.183664560318,2348,AT-MB-PC-E13,127.0.0.1,182.183664560318,6,128,0.0,3,0.001
0.71,0.67,0.7,0.69,0.77,0.6137935913660947,20.86898210644722,0.57,0.55,0.57,0.56,0.59,0.7458609342575073,3.7293046712875366,0.63,0.61,0.69,0.65,0.67,0.7064550638198852,7.0645506381988525,1713080310,,False,7,42165a7d,2024-04-14_09-38-30,30.103842973709106,212.2875075340271,2348,AT-MB-PC-E13,127.0.0.1,212.2875075340271,7,128,0.0,3,0.001
0.71,0.67,0.69,0.68,0.77,0.5621277006233439,19.112341821193695,0.67,0.69,0.56,0.62,0.71,0.641658353805542,3.20829176902771,0.69,0.67,0.73,0.7,0.72,0.6246733129024505,6.246733129024506,1713080339,,False,8,42165a7d,2024-04-14_09-38-59,28.57450246810913,240.86201000213623,2348,AT-MB-PC-E13,127.0.0.1,240.86201000213623,8,128,0.0,3,0.001
0.72,0.68,0.69,0.69,0.78,0.5907326217959908,20.08490914106369,0.63,0.6,0.65,0.63,0.66,0.6717944502830505,3.3589722514152527,0.6,0.6,0.52,0.55,0.65,0.6689986765384675,6.689986765384674,1713080369,,False,9,42165a7d,2024-04-14_09-39-29,29.880034923553467,270.7420449256897,2348,AT-MB-PC-E13,127.0.0.1,270.7420449256897,9,128,0.0,3,0.001
0.71,0.68,0.67,0.67,0.78,0.5811211326543022,19.758118510246277,0.62,0.56,0.93,0.7,0.7,1.022383487224579,5.111917436122894,0.58,0.54,0.96,0.69,0.61,1.2340546667575836,12.340546667575836,1713080398,,False,10,42165a7d,2024-04-14_09-39-58,29.098817586898804,299.8408625125885,2348,AT-MB-PC-E13,127.0.0.1,299.8408625125885,10,128,0.0,3,0.001
0.75,0.71,0.74,0.72,0.81,0.5360497017117107,18.225689858198166,0.62,0.57,0.88,0.69,0.67,0.6650974154472351,3.3254870772361755,0.63,0.58,0.9,0.7,0.72,0.6371735155582428,6.371735155582428,1713080427,,False,11,42165a7d,2024-04-14_09-40-27,29.356086015701294,329.1969485282898,2348,AT-MB-PC-E13,127.0.0.1,329.1969485282898,11,128,0.0,3,0.001
0.75,0.71,0.75,0.73,0.83,0.5145152439089382,17.4935182929039,0.63,0.59,0.74,0.65,0.67,0.7018640995025635,3.5093204975128174,0.75,0.69,0.88,0.77,0.79,0.5642050534486771,5.642050534486771,1713080457,,False,12,42165a7d,2024-04-14_09-40-57,29.493813276290894,358.6907618045807,2348,AT-MB-PC-E13,127.0.0.1,358.6907618045807,12,128,0.0,3,0.001
0.76,0.73,0.73,0.73,0.83,0.5069126372828203,17.23502966761589,0.66,0.61,0.81,0.69,0.74,0.6835144639015198,3.417572319507599,0.71,0.64,0.9,0.75,0.78,0.6543782770633697,6.5437827706336975,1713080485,,False,13,42165a7d,2024-04-14_09-41-25,28.8508939743042,387.5416557788849,2348,AT-MB-PC-E13,127.0.0.1,387.5416557788849,13,128,0.0,3,0.001
0.76,0.72,0.76,0.74,0.84,0.4918055920039906,16.72139012813568,0.64,0.65,0.5,0.57,0.68,0.7412002801895141,3.706001400947571,0.67,0.68,0.59,0.63,0.75,0.6522739589214325,6.522739589214325,1713080516,,False,14,42165a7d,2024-04-14_09-41-56,30.127150774002075,417.66880655288696,2348,AT-MB-PC-E13,127.0.0.1,417.66880655288696,14,128,0.0,3,0.001
0.78,0.73,0.79,0.76,0.85,0.4859907083651599,16.523684084415436,0.62,0.67,0.39,0.49,0.72,0.8183860540390014,4.091930270195007,0.66,0.7,0.54,0.61,0.75,0.7191235899925232,7.191235899925232,1713080545,,False,15,42165a7d,2024-04-14_09-42-25,29.025088787078857,446.6938953399658,2348,AT-MB-PC-E13,127.0.0.1,446.6938953399658,15,128,0.0,3,0.001
