train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.5,0.5,0.04948,0.09005,0.5,1.1352365127740762,354.1937919855118,0.5,0.5,0.046,0.08425,0.5,1.125049623628013,352.1405321955681,1713394391,,False,1,3ae55c1b,2024-04-18_00-53-11,114.04227471351624,114.04227471351624,35940,AT-MB-PC-E13,127.0.0.1,114.04227471351624,1,1
0.5001,0.50011,0.44071,0.46853,0.50011,0.6996949867178233,218.30483585596085,0.5,0.5,0.2522,0.33528,0.50026,0.694150234563663,217.2690234184265,1713394467,,False,2,3ae55c1b,2024-04-18_00-54-27,76.21979188919067,190.2620666027069,35940,AT-MB-PC-E13,127.0.0.1,190.2620666027069,2,1
0.5003,0.50033,0.46194,0.48037,0.50083,0.6936087008470144,216.4059146642685,0.5008,0.50049,0.8236,0.62262,0.50125,0.6944470653137841,217.36193144321442,1713394551,,False,3,3ae55c1b,2024-04-18_00-55-51,84.19139552116394,274.45346212387085,35940,AT-MB-PC-E13,127.0.0.1,274.45346212387085,3,1
0.54082,0.54194,0.52744,0.53459,0.5687,0.6773467329450142,211.33218067884445,0.6081,0.56675,0.9178,0.70077,0.71453,0.7724651436264903,241.78158995509148,1713394627,,False,4,3ae55c1b,2024-04-18_00-57-07,76.17867374420166,350.6321358680725,35940,AT-MB-PC-E13,127.0.0.1,350.6321358680725,4,1
0.66561,0.67101,0.64984,0.66026,0.77052,0.5296008679538201,165.23547080159187,0.6576,0.61127,0.8658,0.7166,0.76566,0.5502923014826668,172.2414903640747,1713394711,,False,5,3ae55c1b,2024-04-18_00-58-31,84.22563052177429,434.8577663898468,35940,AT-MB-PC-E13,127.0.0.1,434.8577663898468,5,1
0.68344,0.70155,0.63852,0.66855,0.79519,0.4964580768958116,154.89491999149323,0.6704,0.67997,0.6438,0.66139,0.77684,0.529698647154025,165.79567655920982,1713394788,,False,6,3ae55c1b,2024-04-18_00-59-48,76.00668978691101,510.8644561767578,35940,AT-MB-PC-E13,127.0.0.1,510.8644561767578,6,1
0.69411,0.70058,0.67798,0.6891,0.80796,0.47986281539003056,149.71719840168953,0.6767,0.69371,0.6328,0.66186,0.78275,0.517540128371967,161.99006018042564,1713394871,,False,7,3ae55c1b,2024-04-18_01-01-11,83.32957077026367,594.1940269470215,35940,AT-MB-PC-E13,127.0.0.1,594.1940269470215,7,1
0.70062,0.70527,0.6893,0.69719,0.81411,0.4705826612428213,146.82179030776024,0.68,0.75126,0.5382,0.62713,0.79163,0.5119076614943556,160.2270980477333,1713394949,,False,8,3ae55c1b,2024-04-18_01-02-29,77.72935962677002,671.9233865737915,35940,AT-MB-PC-E13,127.0.0.1,671.9233865737915,8,1
0.70172,0.71299,0.67528,0.69362,0.81644,0.4687347653775643,146.24524679780006,0.6819,0.68201,0.6816,0.6818,0.79552,0.504089901717707,157.7801392376423,1713395030,,False,9,3ae55c1b,2024-04-18_01-03-50,81.11969423294067,753.0430808067322,35940,AT-MB-PC-E13,127.0.0.1,753.0430808067322,9,1
0.70328,0.70477,0.69962,0.70219,0.81939,0.4620239182542532,144.151462495327,0.669,0.66947,0.6676,0.66854,0.77371,0.5484814570544246,171.6746960580349,1713395110,,True,10,3ae55c1b,2024-04-18_01-05-10,80.73708510398865,833.7801659107208,35940,AT-MB-PC-E13,127.0.0.1,833.7801659107208,10,1
