train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.94,0.93,0.93,0.93,0.99,0.21062351303065524,7.161199443042278,0.7,0.69,0.68,0.69,0.78,0.9707457184791565,4.8537285923957825,0.74,0.75,0.68,0.71,0.84,0.707743963599205,7.07743963599205,1713080000,,False,100,865af6b6,2024-04-14_09-33-20,70.54991269111633,6908.2684206962585,31044,AT-MB-PC-E13,127.0.0.1,6908.2684206962585,100,128,0.0,3,0.001,865af6b6
0.94,0.94,0.92,0.93,0.98,0.26678217794088754,9.070594049990177,0.72,0.71,0.71,0.71,0.78,0.900582367181778,4.50291183590889,0.73,0.74,0.68,0.71,0.83,0.6580420643091202,6.580420643091202,1713080011,,False,100,6f1e5b04,2024-04-14_09-33-31,56.71974968910217,6914.227235078812,25812,AT-MB-PC-E13,127.0.0.1,6914.227235078812,100,128,0.0,3,0.001,6f1e5b04
0.93,0.93,0.9,0.92,0.98,0.2533387164859211,8.613516360521317,0.7,0.7,0.64,0.67,0.77,0.9710173845291138,4.855086922645569,0.76,0.76,0.74,0.75,0.84,0.6753580719232559,6.753580719232559,1713080006,,False,100,a6e9eb38,2024-04-14_09-33-26,67.32367491722107,6904.167864561081,46544,AT-MB-PC-E13,127.0.0.1,6904.167864561081,100,128,0.0,3,0.001,a6e9eb38
