train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.07743,0.44517,0.09287,0.49255,1.1115663647651672,188.96628201007843,0.07345,0.44873,0.0948,0.48941,1.1588682341575622,28.971705853939056,0.08194,0.4438,0.10258,0.4823,1.142574856475908,55.98616796731949
0.07743,0.69562,0.08743,0.49436,0.6217250972986221,105.69326654076576,0.07345,0.82942,0.10401,0.5228,0.4774197483062744,11.93549370765686,0.08194,0.81104,0.11411,0.49477,0.5008705489489497,24.542656898498535
0.07743,0.86272,0.12286,0.54043,0.4149625580100452,70.54363486170769,0.07345,0.89543,0.15729,0.57468,0.3529972094297409,8.824930235743523,0.08194,0.88329,0.15159,0.55206,0.3817992277291356,18.708162158727646
0.07743,0.90219,0.15189,0.57834,0.33187354987158496,56.41850347816944,0.07345,0.91274,0.1541,0.58316,0.30389858543872833,7.597464635968208,0.08194,0.90828,0.15943,0.57201,0.326749890738604,16.010744646191597
0.07743,0.9168,0.16525,0.60876,0.29178075439789714,49.60272824764252,0.07345,0.91658,0.18669,0.60949,0.289551802277565,7.238795056939125,0.08194,0.91263,0.19546,0.61031,0.30128107782529323,14.76277281343937
0.07743,0.92121,0.1993,0.63253,0.2712945751407567,46.12007777392864,0.07345,0.92446,0.21041,0.65656,0.2579630082845688,6.44907520711422,0.08194,0.91902,0.21943,0.62634,0.28236415313214674,13.83584350347519
0.07743,0.92276,0.22242,0.66837,0.2564820021390915,43.601940363645554,0.07345,0.92444,0.20002,0.64554,0.25188830196857454,6.297207549214363,0.08194,0.91954,0.22394,0.62032,0.2793212940498274,13.686743408441544
0.07743,0.9247,0.24919,0.69623,0.2434035278418485,41.37859973311424,0.07345,0.9149,0.24412,0.70006,0.24735645353794097,6.1839113384485245,0.08194,0.91481,0.26468,0.69185,0.26137701406770825,12.807473689317703
0.07743,0.92422,0.26278,0.72716,0.2330431086175582,39.617328464984894,0.07345,0.92227,0.27237,0.74845,0.23946126401424409,5.986531600356102,0.08194,0.91703,0.27747,0.72257,0.2507343012459424,12.285980761051178
0.07743,0.92622,0.28712,0.74729,0.22718564412173103,38.621559500694275,0.07345,0.92693,0.26776,0.75253,0.223778812289238,5.594470307230949,0.08194,0.92035,0.2823,0.72471,0.25141566003463706,12.319367341697216
