train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.69,0.66,0.62,0.64,0.75,0.5917454326854032,20.11934471130371,0.54,0.51,0.56,0.53,0.62,0.6698310852050782,3.3491554260253906,1712593479,,True,100,b96b128f,2024-04-08_18-24-39,24.659765005111694,2455.9964015483856,27408,AT-MB-PC-E13,127.0.0.1,2455.9964015483856,100,64,3,0.5,1e-05,b96b128f
0.61,0.56,0.52,0.54,0.64,0.6816268440555123,23.17531269788742,0.57,0.53,0.75,0.62,0.63,0.9026528477668763,4.513264238834381,1712591256,,True,5,17803345,2024-04-08_17-47-36,47.20794177055359,227.15182542800903,27268,AT-MB-PC-E13,127.0.0.1,227.15182542800903,5,256,6,0.5,0.001,17803345
0.68,0.66,0.61,0.63,0.74,0.5916893526035196,20.11743798851967,0.54,0.52,0.58,0.55,0.63,0.6684185028076172,3.342092514038086,1712593511,,True,100,34422a3d,2024-04-08_18-25-11,24.64807367324829,2475.365074157715,29108,AT-MB-PC-E13,127.0.0.1,2475.365074157715,100,64,3,0.5,1e-05,34422a3d
0.54,0.49,0.6,0.54,0.56,0.7254067080862382,24.6638280749321,0.56,0.55,0.43,0.48,0.6,0.677792775630951,3.3889638781547546,1712591274,,True,5,7be1a632,2024-04-08_17-47-54,46.19950270652771,234.58954763412476,26476,AT-MB-PC-E13,127.0.0.1,234.58954763412476,5,64,6,0.5,1e-05,7be1a632
0.73,0.7,0.68,0.69,0.8,0.559430256485939,19.020628720521927,0.53,0.51,0.61,0.55,0.55,0.7485587239265442,3.742793619632721,1712591377,,True,5,ae0a454c,2024-04-08_17-49-37,23.931122303009033,121.28338932991028,27268,AT-MB-PC-E13,127.0.0.1,121.28338932991028,5,64,3,0.0,0.0001,ae0a454c
0.59,0.54,0.5,0.52,0.63,0.6706076352035298,22.800659596920013,0.52,0.5,0.62,0.56,0.55,0.7206245541572571,3.6031227707862854,1712591396,,True,5,3b18e13f,2024-04-08_17-49-56,24.01538348197937,121.44218945503235,26476,AT-MB-PC-E13,127.0.0.1,121.44218945503235,5,256,3,0.5,0.001,3b18e13f
0.82,0.79,0.8,0.8,0.9,0.402692111537737,13.691531792283058,0.72,0.66,0.85,0.74,0.75,0.7313643813133239,3.65682190656662,1712599331,,True,100,e5af0f80,2024-04-08_20-02-11,82.63395142555237,7953.404240846634,27268,AT-MB-PC-E13,127.0.0.1,7953.404240846634,100,256,10,0.5,0.0001,e5af0f80
0.59,0.55,0.47,0.51,0.61,0.6805026022826924,23.13708847761154,0.47,0.47,0.97,0.64,0.58,0.861582088470459,4.307910442352295,1712591784,,True,5,34677908,2024-04-08_17-56-24,77.237619638443,388.0210359096527,26476,AT-MB-PC-E13,127.0.0.1,388.0210359096527,5,256,10,0.2,1e-05,34677908
0.65,0.61,0.6,0.6,0.7,0.6387305522666258,21.716838777065277,0.56,0.53,0.67,0.59,0.6,0.6944162249565125,3.4720811247825623,1712592021,,True,5,c1ffefe7,2024-04-08_18-00-21,47.009681701660156,237.3318784236908,26476,AT-MB-PC-E13,127.0.0.1,237.3318784236908,5,64,6,0.2,0.0001,c1ffefe7
0.69,0.66,0.63,0.64,0.75,0.5910781411563649,20.096656799316406,0.53,0.51,0.56,0.53,0.63,0.6663310885429382,3.331655442714691,1712594548,,True,100,8e71cf73,2024-04-08_18-42-28,25.931499242782593,2526.394527196884,26476,AT-MB-PC-E13,127.0.0.1,2526.394527196884,100,256,3,0.5,1e-05,8e71cf73
0.69,0.66,0.65,0.65,0.75,0.6150376603883856,20.91128045320511,0.56,0.59,0.22,0.32,0.64,1.0095353364944457,5.047676682472229,1712593865,,True,5,fe80da73,2024-04-08_18-31-05,76.43313670158386,386.04042077064514,27408,AT-MB-PC-E13,127.0.0.1,386.04042077064514,5,256,10,0.2,0.001,fe80da73
0.54,0.49,0.6,0.54,0.56,0.7254053476978751,24.663781821727753,0.56,0.55,0.43,0.48,0.6,0.6778036117553711,3.3890180587768555,1712593752,,True,5,dcc3067f,2024-04-08_18-29-12,47.56429886817932,241.12579011917114,29108,AT-MB-PC-E13,127.0.0.1,241.12579011917114,5,128,6,0.5,1e-05,dcc3067f
0.98,0.98,0.99,0.98,1.0,0.043108548758883605,1.4656906578020426,0.72,0.71,0.69,0.7,0.79,1.2682259321212768,6.341129660606384,1712596436,,True,100,07629727,2024-04-08_19-13-56,26.34621000289917,2683.4531428813934,29108,AT-MB-PC-E13,127.0.0.1,2683.4531428813934,100,128,3,0.0,0.001,07629727
0.92,0.91,0.89,0.9,0.98,0.20523852263303363,6.978109769523144,0.72,0.7,0.74,0.72,0.79,0.6622117519378662,3.311058759689331,1712602161,,True,100,ddaed39f,2024-04-08_20-49-21,127.64529466629028,8295.252734422684,27408,AT-MB-PC-E13,127.0.0.1,8295.252734422684,100,128,10,0.2,0.0001,ddaed39f
0.57,0.51,0.66,0.58,0.6,0.7079492579488194,24.070274770259857,0.56,0.54,0.61,0.57,0.55,0.726372492313385,3.631862461566925,1712594700,,True,5,16ca16b5,2024-04-08_18-45-00,27.006593227386475,151.4963629245758,26476,AT-MB-PC-E13,127.0.0.1,151.4963629245758,5,128,3,0.2,1e-05,16ca16b5
0.95,0.94,0.95,0.94,0.99,0.132352527230978,4.499985925853252,0.73,0.71,0.72,0.72,0.8,0.7409757852554322,3.7048789262771606,1712599657,,True,100,fe3c7205,2024-04-08_20-07-37,50.033318758010864,4956.821902275085,26476,AT-MB-PC-E13,127.0.0.1,4956.821902275085,100,256,6,0.0,0.0001,fe3c7205
0.58,0.53,0.51,0.52,0.6,0.6821279473164502,23.192350208759308,0.52,0.5,0.83,0.62,0.56,0.7297618746757507,3.6488093733787537,1712600071,,True,45,b33629cd,2024-04-08_20-14-31,80.96080470085144,3634.958780527115,29108,AT-MB-PC-E13,127.0.0.1,3634.958780527115,45,64,10,0.5,1e-05,b33629cd
