train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.64811,0.60248,0.61653,0.60942,0.69593,0.6342576321433572,21.564759492874146,0.59603,0.60784,0.43056,0.50407,0.62175,0.665575635433197,3.327878177165985,1714593376,,True,100,bda12058,2024-05-01_21-56-16,28.291921854019165,2822.922530889511,34460,AT-MB-PC-E13,127.0.0.1,2822.922530889511,100,64,3,0.5,1e-05,bda12058
0.59623,0.54641,0.54873,0.54757,0.61922,0.7100914611535913,24.143109679222107,0.46358,0.44578,0.51389,0.47742,0.49156,0.8975540995597839,4.48777049779892,1714590766,,True,5,78722800,2024-05-01_21-12-46,40.30446434020996,207.19044542312622,25288,AT-MB-PC-E13,127.0.0.1,207.19044542312622,5,256,6,0.5,0.001,78722800
0.65472,0.60861,0.62924,0.61875,0.69453,0.634860131670447,21.585244476795197,0.59603,0.60784,0.43056,0.50407,0.63687,0.6604963064193725,3.302481532096863,1714593390,,True,100,982049f5,2024-05-01_21-56-30,29.098432540893555,2824.7695116996765,21492,AT-MB-PC-E13,127.0.0.1,2824.7695116996765,100,64,3,0.5,1e-05,982049f5
0.53585,0.47778,0.45551,0.46638,0.5364,0.7057609400328468,23.99587196111679,0.5298,0.50769,0.45833,0.48175,0.5044,0.7136937499046325,3.568468749523163,1714590974,,True,5,6cbfdf35,2024-05-01_21-16-14,40.265257120132446,208.14778780937195,25288,AT-MB-PC-E13,127.0.0.1,208.14778780937195,5,64,6,0.5,1e-05,6cbfdf35
0.65377,0.61099,0.61229,0.61164,0.70287,0.6270879805088043,21.320991337299347,0.5298,0.5122,0.29167,0.37168,0.52584,0.7104900598526,3.5524502992630005,1714591116,,True,5,155ca8a3,2024-05-01_21-18-36,27.26051092147827,141.5401246547699,25288,AT-MB-PC-E13,127.0.0.1,141.5401246547699,5,64,3,0.0,0.0001,155ca8a3
0.6066,0.5594,0.54873,0.55401,0.64666,0.6593838483095169,22.419050842523575,0.44371,0.44118,0.625,0.51724,0.49411,0.793560266494751,3.967801332473755,1714591259,,True,5,9e9d1f82,2024-05-01_21-20-59,27.206207752227783,142.89195275306702,25288,AT-MB-PC-E13,127.0.0.1,142.89195275306702,5,256,3,0.5,0.001,9e9d1f82
0.74528,0.70363,0.73941,0.72107,0.83357,0.48933740047847524,16.637471616268158,0.69536,0.65854,0.75,0.7013,0.74895,0.6479833841323852,3.2399169206619263,1714597163,,True,100,54ef20e0,2024-05-01_22-59-23,58.742698192596436,5904.06374669075,25288,AT-MB-PC-E13,127.0.0.1,5904.06374669075,100,256,10,0.5,0.0001,54ef20e0
0.61509,0.56667,0.57627,0.57143,0.65299,0.6531122081420001,22.205815076828003,0.55629,0.57576,0.26389,0.3619,0.54571,0.7361031413078308,3.680515706539154,1714594287,,True,15,521a08dd,2024-05-01_22-11-27,60.72873401641846,910.1820478439331,34460,AT-MB-PC-E13,127.0.0.1,910.1820478439331,15,256,10,0.2,1e-05,521a08dd
0.61226,0.56289,0.57839,0.57053,0.65599,0.659699245410807,22.429774343967438,0.52318,0.5,0.375,0.42857,0.54835,0.7068535685539246,3.534267842769623,1714593611,,True,5,7162b2a3,2024-05-01_22-00-11,42.40751528739929,220.77412056922913,21492,AT-MB-PC-E13,127.0.0.1,220.77412056922913,5,64,6,0.2,0.0001,7162b2a3
0.59151,0.55091,0.44703,0.49357,0.60705,0.6774079571751987,23.031870543956757,0.56291,0.55769,0.40278,0.46774,0.55635,0.7028989434242249,3.5144947171211243,1714594051,,True,15,53b36d5a,2024-05-01_22-07-31,28.406959295272827,439.7769787311554,21492,AT-MB-PC-E13,127.0.0.1,439.7769787311554,15,256,3,0.5,1e-05,53b36d5a
0.77264,0.76674,0.70339,0.7337,0.85881,0.45519710879992037,15.476701699197292,0.66225,0.63636,0.68056,0.65772,0.75387,0.594584196805954,2.97292098402977,1714599922,,True,100,61e8e4b7,2024-05-01_23-45-22,57.97891926765442,5870.976176977158,21492,AT-MB-PC-E13,127.0.0.1,5870.976176977158,100,256,10,0.2,0.001,61e8e4b7
0.53585,0.47778,0.45551,0.46638,0.53642,0.705757721382029,23.995762526988983,0.5298,0.50769,0.45833,0.48175,0.5044,0.7136622667312622,3.568311333656311,1714594504,,True,5,ec3e5dcc,2024-05-01_22-15-04,42.491448163986206,217.27209544181824,34460,AT-MB-PC-E13,127.0.0.1,217.27209544181824,5,128,6,0.5,1e-05,ec3e5dcc
0.67547,0.63061,0.65466,0.64241,0.74276,0.5905826297752997,20.07980941236019,0.54305,0.52174,0.5,0.51064,0.58984,0.9920839667320251,4.960419833660126,1714594651,,True,5,1223980d,2024-05-01_22-17-31,28.251384973526,146.50761008262634,34460,AT-MB-PC-E13,127.0.0.1,146.50761008262634,5,128,3,0.0,0.001,1223980d
0.58868,0.53358,0.60593,0.56746,0.64216,0.6643459831967073,22.58776342868805,0.54305,0.52727,0.40278,0.45669,0.55046,0.7130958914756775,3.5654794573783875,1714594960,,True,5,a1e32b52,2024-05-01_22-22-40,60.97222948074341,309.45185375213623,34460,AT-MB-PC-E13,127.0.0.1,309.45185375213623,5,128,10,0.2,0.0001,a1e32b52
0.72736,0.68485,0.71822,0.70114,0.79886,0.5554224690970253,18.88436394929886,0.65563,0.64286,0.625,0.6338,0.70842,0.6245529294013977,3.1227646470069885,1714597801,,True,100,d6743cb9,2024-05-01_23-10-01,28.387171745300293,2840.35444521904,34460,AT-MB-PC-E13,127.0.0.1,2840.35444521904,100,128,3,0.2,1e-05,d6743cb9
0.65849,0.625,0.58263,0.60307,0.71244,0.6237680280909819,21.208112955093384,0.54967,0.52941,0.5,0.51429,0.56962,0.7095691323280334,3.5478456616401672,1714597371,,True,5,14f098e2,2024-05-01_23-02-51,40.19089126586914,207.8058032989502,25288,AT-MB-PC-E13,127.0.0.1,207.8058032989502,5,256,6,0.0,0.0001,14f098e2
0.48396,0.45675,0.83898,0.59149,0.53607,0.7633943312308368,25.95540726184845,0.52318,0.5,0.75,0.6,0.58474,0.7079628229141235,3.5398141145706177,1714597669,,True,5,c4a23d6c,2024-05-01_23-07-49,59.053877115249634,297.9868907928467,25288,AT-MB-PC-E13,127.0.0.1,297.9868907928467,5,64,10,0.5,1e-05,c4a23d6c
0.53585,0.47778,0.45551,0.46638,0.53642,0.7057578563690186,23.99576711654663,0.5298,0.50769,0.45833,0.48175,0.5044,0.7136633515357971,3.5683167576789856,1714597880,,True,5,a2a32e72,2024-05-01_23-11-20,41.25119733810425,210.8503339290619,25288,AT-MB-PC-E13,127.0.0.1,210.8503339290619,5,256,6,0.5,1e-05,a2a32e72
0.67264,0.63441,0.625,0.62967,0.73586,0.6162401753313401,20.952165961265564,0.49007,0.48,0.83333,0.60914,0.55872,1.1848311066627502,5.924155533313751,1714598012,,True,5,839514bd,2024-05-01_23-13-32,41.43012881278992,211.15892457962036,34460,AT-MB-PC-E13,127.0.0.1,211.15892457962036,5,128,6,0.0,0.001,839514bd
0.83019,0.78295,0.85593,0.81781,0.91292,0.37634432491134195,12.795707046985626,0.68874,0.71186,0.58333,0.64122,0.77347,0.6787576377391815,3.3937881886959076,1714602012,,True,100,d5432532,2024-05-02_00-20-12,41.89613366127014,4130.779538393021,25288,AT-MB-PC-E13,127.0.0.1,4130.779538393021,100,256,6,0.2,0.001,d5432532
0.59434,0.53992,0.60169,0.56914,0.64064,0.6653236589011025,22.62100440263748,0.55629,0.54545,0.41667,0.47244,0.53481,0.7272064805030822,3.6360324025154114,1714598318,,True,5,7456f660,2024-05-01_23-18-38,60.00724244117737,305.5314636230469,34460,AT-MB-PC-E13,127.0.0.1,305.5314636230469,5,128,10,0.2,0.0001,7456f660
0.5934,0.53846,0.60805,0.57114,0.64318,0.664870889747844,22.605610251426697,0.52318,0.5,0.44444,0.47059,0.54026,0.7236092925071717,3.618046462535858,1714598623,,True,5,13c92e8c,2024-05-01_23-23-43,60.15392065048218,304.81570839881897,34460,AT-MB-PC-E13,127.0.0.1,304.81570839881897,5,128,10,0.2,0.0001,13c92e8c
0.84434,0.80039,0.86653,0.83215,0.92116,0.3654416462077814,12.425015971064568,0.68874,0.7193,0.56944,0.63566,0.75062,0.6919278383255005,3.4596391916275024,1714601446,,True,100,325f2fc4,2024-05-02_00-10-46,28.130773067474365,2822.617171764374,34460,AT-MB-PC-E13,127.0.0.1,2822.617171764374,100,128,3,0.2,0.0001,325f2fc4
0.80849,0.76321,0.82627,0.79349,0.88879,0.40050758837777023,13.617258004844189,0.70199,0.69565,0.66667,0.68085,0.78727,0.5810896635055542,2.905448317527771,1714605675,,True,100,76047d01,2024-05-02_01-21-15,54.444520235061646,5752.189086198807,21492,AT-MB-PC-E13,127.0.0.1,5752.189086198807,100,256,10,0.2,0.001,76047d01
0.7717,0.7533,0.72458,0.73866,0.85293,0.4554893727249959,15.48663867264986,0.70199,0.70769,0.63889,0.67153,0.77444,0.5631586968898773,2.8157934844493866,1714606893,,True,100,92f843ba,2024-05-02_01-41-33,46.50052452087402,5446.594628572464,34460,AT-MB-PC-E13,127.0.0.1,5446.594628572464,100,128,10,0.2,0.001,92f843ba
0.66981,0.6309,0.62288,0.62687,0.70495,0.707506405080066,24.055217772722244,0.54305,0.52,0.54167,0.53061,0.54764,0.922413682937622,4.61206841468811,1714602228,,True,5,27029f37,2024-05-02_00-23-48,41.75660705566406,215.9285569190979,25288,AT-MB-PC-E13,127.0.0.1,215.9285569190979,5,256,6,0.2,0.001,27029f37
0.59623,0.54889,0.52331,0.53579,0.63728,0.7231066358440063,24.585625618696213,0.54967,0.52439,0.59722,0.55844,0.59406,0.7938417434692383,3.9692087173461914,1714602535,,True,5,987a0aec,2024-05-02_00-28-55,60.32222294807434,307.6184232234955,25288,AT-MB-PC-E13,127.0.0.1,307.6184232234955,5,256,10,0.2,0.001,987a0aec
0.68208,0.64271,0.64407,0.64339,0.71664,0.6776788410018472,23.041080594062805,0.5298,1.0,0.01389,0.0274,0.58509,1.434895133972168,7.17447566986084,1714602751,,True,5,05309e3c,2024-05-02_00-32-31,41.87393283843994,215.92701172828674,25288,AT-MB-PC-E13,127.0.0.1,215.92701172828674,5,256,6,0.2,0.001,05309e3c
0.61321,0.56951,0.53814,0.55338,0.67644,0.6437011895810857,21.885840445756912,0.4702,0.47297,0.97222,0.63636,0.59731,2.3320304274559023,11.66015213727951,1714603663,,True,15,15b5e5da,2024-05-02_00-47-43,60.462295055389404,911.6716375350952,25288,AT-MB-PC-E13,127.0.0.1,911.6716375350952,15,256,10,0.2,0.001,15b5e5da
0.65189,0.61028,0.60381,0.60703,0.69129,0.6852314901702544,23.29787066578865,0.56954,0.56364,0.43056,0.48819,0.57718,0.773801326751709,3.869006633758545,1714603880,,True,5,337f242c,2024-05-02_00-51-20,42.06884264945984,216.57395339012146,25288,AT-MB-PC-E13,127.0.0.1,216.57395339012146,5,256,6,0.2,0.001,337f242c
