train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.47075,0.43896,0.67797,0.53289,0.48393,1.0449071701835184,35.526843786239624,0.49007,0.46914,0.52778,0.49673,0.50105,0.8385618805885315,4.1928094029426575,0.5596,0.54375,0.59184,0.56678,0.56388,0.7775899291038513,7.775899291038513
0.5566,0.50171,0.62076,0.55492,0.57618,0.7995106998611899,27.183363795280457,0.54967,0.51754,0.81944,0.63441,0.62904,0.7038285613059998,3.519142806529999,0.53642,0.51477,0.82993,0.63542,0.59868,0.7397227704524993,7.397227704524994
0.54151,0.48606,0.51695,0.50103,0.55673,0.7716591165346258,26.236409962177277,0.55629,0.52,0.90278,0.6599,0.63643,0.7645182251930237,3.8225911259651184,0.55298,0.52542,0.84354,0.64752,0.63485,0.7472308456897736,7.472308456897736
0.59057,0.53442,0.625,0.57617,0.65364,0.683036677977618,23.223247051239014,0.54305,0.51402,0.76389,0.61453,0.57402,0.7614785194396972,3.8073925971984863,0.5894,0.55502,0.78912,0.65169,0.68642,0.7022102534770965,7.022102534770966
0.62358,0.57344,0.60381,0.58824,0.66365,0.6734574963064754,22.897554874420166,0.56291,0.52885,0.76389,0.625,0.61023,0.7357962250709533,3.678981125354767,0.5894,0.56425,0.68707,0.61963,0.6546,0.7266593217849732,7.2665932178497314
0.63679,0.58011,0.66737,0.62069,0.67984,0.6702161536497229,22.787349224090576,0.56291,0.53061,0.72222,0.61176,0.65225,0.7279288411140442,3.639644205570221,0.59272,0.55714,0.79592,0.65546,0.69397,0.7092521369457245,7.092521369457245
0.63019,0.58264,0.59746,0.58996,0.68949,0.6727898865938187,22.874856144189835,0.58278,0.53913,0.86111,0.6631,0.68056,0.6859499216079712,3.429749608039856,0.62252,0.5782,0.82993,0.68156,0.70507,0.6867344319820404,6.867344319820404
0.66604,0.61992,0.64619,0.63278,0.71773,0.6400383386541816,21.761303514242172,0.58278,0.53982,0.84722,0.65946,0.65665,0.7305370926856994,3.6526854634284973,0.61921,0.56957,0.89116,0.69496,0.71942,0.7147864580154419,7.147864580154419
0.65566,0.60721,0.64195,0.6241,0.71237,0.6623770971508587,22.520821303129196,0.56954,0.55556,0.48611,0.51852,0.56857,0.8891288876533509,4.445644438266754,0.60927,0.60584,0.56463,0.58451,0.62954,0.7316334128379822,7.316334128379822
0.68585,0.64449,0.65678,0.65058,0.74541,0.6086476489025003,20.694020062685013,0.55629,0.54545,0.41667,0.47244,0.58667,0.796968150138855,3.984840750694275,0.66556,0.68548,0.57823,0.62731,0.71165,0.6743626058101654,6.743626058101654
0.69434,0.65812,0.65254,0.65532,0.74585,0.6171172480372822,20.981986433267593,0.59603,0.63415,0.36111,0.46018,0.65084,0.6933956027030945,3.4669780135154724,0.66887,0.69106,0.57823,0.62963,0.72267,0.6524885594844818,6.524885594844818
