train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.47,0.44,0.68,0.53,0.48,1.0449071473935072,35.52684301137924,0.49,0.47,0.53,0.5,0.5,0.8385617971420288,4.192808985710144,0.56,0.54,0.59,0.57,0.56,0.7775899171829224,7.775899171829224,1713050152,,False,1,2b6b2eaf,2024-04-14_01-15-52,51.608094692230225,51.608094692230225,27680,AT-MB-PC-E13,127.0.0.1,51.608094692230225,1,128,0.2,10,0.0001
0.56,0.5,0.62,0.55,0.58,0.7995094341390273,27.18332076072693,0.55,0.52,0.82,0.63,0.63,0.7038483858108521,3.5192419290542603,0.54,0.51,0.83,0.64,0.6,0.7397342562675476,7.397342562675476,1713050192,,False,2,2b6b2eaf,2024-04-14_01-16-32,39.94862365722656,91.55671834945679,27680,AT-MB-PC-E13,127.0.0.1,91.55671834945679,2,128,0.2,10,0.0001
0.54,0.48,0.52,0.5,0.56,0.7717613209696377,26.239884912967682,0.55,0.52,0.89,0.65,0.63,0.7652603387832642,3.826301693916321,0.56,0.53,0.84,0.65,0.64,0.7455620467662811,7.455620467662811,1713050233,,False,3,2b6b2eaf,2024-04-14_01-17-13,41.578025817871094,133.13474416732788,27680,AT-MB-PC-E13,127.0.0.1,133.13474416732788,3,128,0.2,10,0.0001
0.58,0.53,0.62,0.57,0.65,0.6864977654288796,23.34092402458191,0.52,0.5,0.76,0.6,0.56,0.773121440410614,3.86560720205307,0.58,0.55,0.82,0.66,0.68,0.7050065696239471,7.050065696239471,1713050274,,False,4,2b6b2eaf,2024-04-14_01-17-54,40.634867906570435,173.76961207389832,27680,AT-MB-PC-E13,127.0.0.1,173.76961207389832,4,128,0.2,10,0.0001
0.63,0.58,0.61,0.59,0.67,0.6694669337833629,22.76187574863434,0.6,0.56,0.79,0.66,0.62,0.723167085647583,3.615835428237915,0.56,0.54,0.67,0.6,0.62,0.7576821923255921,7.57682192325592,1713050314,,False,5,2b6b2eaf,2024-04-14_01-18-34,40.40852475166321,214.17813682556152,27680,AT-MB-PC-E13,127.0.0.1,214.17813682556152,5,128,0.2,10,0.0001
0.63,0.58,0.64,0.61,0.68,0.6699998010607326,22.77999323606491,0.59,0.55,0.74,0.63,0.67,0.6826315879821777,3.4131579399108887,0.58,0.55,0.77,0.64,0.66,0.7176824003458023,7.176824003458023,1713050355,,False,6,2b6b2eaf,2024-04-14_01-19-15,40.72328233718872,254.90141916275024,27680,AT-MB-PC-E13,127.0.0.1,254.90141916275024,6,128,0.2,10,0.0001
0.63,0.58,0.6,0.59,0.69,0.672390920274398,22.86129128932953,0.65,0.59,0.85,0.7,0.7,0.6782316327095032,3.391158163547516,0.6,0.56,0.76,0.65,0.67,0.7364411056041718,7.3644110560417175,1713050396,,False,7,2b6b2eaf,2024-04-14_01-19-56,41.342238426208496,296.24365758895874,27680,AT-MB-PC-E13,127.0.0.1,296.24365758895874,7,128,0.2,10,0.0001
0.65,0.61,0.62,0.61,0.72,0.6221688959528419,21.15374246239662,0.6,0.55,0.92,0.68,0.67,0.7823977470397949,3.9119887351989746,0.61,0.56,0.89,0.69,0.67,0.7756424367427825,7.756424367427826,1713050437,,False,8,2b6b2eaf,2024-04-14_01-20-37,40.4721622467041,336.71581983566284,27680,AT-MB-PC-E13,127.0.0.1,336.71581983566284,8,128,0.2,10,0.0001
0.65,0.61,0.6,0.61,0.71,0.6743894832975724,22.929242432117462,0.56,0.53,0.68,0.6,0.63,0.7644221186637878,3.822110593318939,0.62,0.59,0.76,0.66,0.66,0.7066823601722717,7.066823601722717,1713050478,,False,9,2b6b2eaf,2024-04-14_01-21-18,41.22842717170715,377.94424700737,27680,AT-MB-PC-E13,127.0.0.1,377.94424700737,9,128,0.2,10,0.0001
0.67,0.62,0.64,0.63,0.72,0.6462028263246312,21.97089609503746,0.65,0.62,0.67,0.64,0.65,0.7295908331871033,3.6479541659355164,0.66,0.63,0.71,0.67,0.71,0.6482809543609619,6.482809543609619,1713050518,,False,10,2b6b2eaf,2024-04-14_01-21-58,39.77337670326233,417.7176237106323,27680,AT-MB-PC-E13,127.0.0.1,417.7176237106323,10,128,0.2,10,0.0001
0.69,0.66,0.63,0.64,0.75,0.6122873434249092,20.817769676446915,0.63,0.62,0.57,0.59,0.67,0.6945906996726989,3.472953498363495,0.67,0.65,0.72,0.68,0.73,0.6853130668401718,6.853130668401718,1713050557,,False,11,2b6b2eaf,2024-04-14_01-22-37,39.04427194595337,456.7618956565857,27680,AT-MB-PC-E13,127.0.0.1,456.7618956565857,11,128,0.2,10,0.0001
0.69,0.65,0.66,0.66,0.75,0.5934117611716775,20.175999879837036,0.63,0.6,0.69,0.64,0.64,0.7439949989318848,3.719974994659424,0.65,0.63,0.67,0.65,0.69,0.6993646204471589,6.993646204471588,1713050598,,False,12,2b6b2eaf,2024-04-14_01-23-18,41.31697130203247,498.07886695861816,27680,AT-MB-PC-E13,127.0.0.1,498.07886695861816,12,128,0.2,10,0.0001
0.69,0.65,0.69,0.67,0.77,0.5873337896431193,19.96934884786606,0.64,0.62,0.64,0.63,0.7,0.7115422487258911,3.5577112436294556,0.6,0.58,0.62,0.6,0.66,0.820921340584755,8.20921340584755,1713050638,,False,13,2b6b2eaf,2024-04-14_01-23-58,39.82612156867981,537.904988527298,27680,AT-MB-PC-E13,127.0.0.1,537.904988527298,13,128,0.2,10,0.0001
0.71,0.67,0.71,0.69,0.79,0.5776928224984337,19.641555964946747,0.63,0.58,0.85,0.69,0.73,0.7448057174682617,3.7240285873413086,0.63,0.58,0.88,0.7,0.71,0.7976398140192031,7.976398140192032,1713050679,,False,14,2b6b2eaf,2024-04-14_01-24-39,40.94141864776611,578.8464071750641,27680,AT-MB-PC-E13,127.0.0.1,578.8464071750641,14,128,0.2,10,0.0001
0.72,0.69,0.67,0.68,0.79,0.5623769330627778,19.120815724134445,0.61,0.58,0.65,0.61,0.68,0.6933832168579102,3.466916084289551,0.62,0.64,0.5,0.56,0.68,0.7183070838451385,7.1830708384513855,1713050718,,False,15,2b6b2eaf,2024-04-14_01-25-18,39.579129695892334,618.4255368709564,27680,AT-MB-PC-E13,127.0.0.1,618.4255368709564,15,128,0.2,10,0.0001
0.74,0.7,0.74,0.72,0.82,0.5231329456848257,17.786520153284073,0.68,0.62,0.82,0.71,0.73,0.6702731490135193,3.3513657450675964,0.68,0.65,0.75,0.7,0.7,0.7349093139171601,7.3490931391716,1713050760,,False,16,2b6b2eaf,2024-04-14_01-26-00,41.10161113739014,659.5271480083466,27680,AT-MB-PC-E13,127.0.0.1,659.5271480083466,16,128,0.2,10,0.0001
