train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.49966,0.0,0.0,0.0,0.5045,0.6946494028497194,256.3256296515465,0.49958,0.0,0.0,0.0,0.50191,0.6944235515594482,52.08176636695862,1715761157,,False,1,ff99307a,2024-05-15_10-19-17,22.049418687820435,22.049418687820435,48424,AT-MB-PC-E13,127.0.0.1,22.049418687820435,1,64,3,0.001
0.50619,0.50681,0.48626,0.49632,0.51233,0.6932635405845435,255.81424647569656,0.50632,0.50373,0.90909,0.64826,0.56681,0.6914718643824259,51.860389828681946,1715761175,,False,2,ff99307a,2024-05-15_10-19-35,18.004486322402954,40.05390501022339,48424,AT-MB-PC-E13,127.0.0.1,40.05390501022339,2,64,3,0.001
0.88883,0.90903,0.86431,0.88611,0.96867,0.24775103631783985,91.4201324012829,0.98147,0.98311,0.9798,0.98145,0.99123,0.07390817971124003,5.5431134783430025,1715761194,,False,3,ff99307a,2024-05-15_10-19-54,18.499030113220215,58.5529351234436,48424,AT-MB-PC-E13,127.0.0.1,58.5529351234436,3,64,3,0.001
0.98091,0.97937,0.98253,0.98095,0.99737,0.053116481759090756,19.599981769104488,0.98315,0.98316,0.98316,0.98316,0.99649,0.06553200224724909,4.9149001685436815,1715761212,,False,4,ff99307a,2024-05-15_10-20-12,18.435959339141846,76.98889446258545,48424,AT-MB-PC-E13,127.0.0.1,76.98889446258545,4,64,3,0.001
0.98116,0.98232,0.97999,0.98115,0.99866,0.0444577334161285,16.404903630551416,0.98315,0.98976,0.97643,0.98305,0.99834,0.06336954440378273,4.752715830283705,1715761231,,False,5,ff99307a,2024-05-15_10-20-31,18.594236612319946,95.5831310749054,48424,AT-MB-PC-E13,127.0.0.1,95.5831310749054,5,64,3,0.001
0.98099,0.98084,0.98117,0.98101,0.99876,0.039951562841402666,14.742126688477583,0.98315,0.97674,0.9899,0.98328,0.99939,0.04260265651081378,3.1951992383110337,1715761249,,False,6,ff99307a,2024-05-15_10-20-49,18.137425899505615,113.72055697441101,48424,AT-MB-PC-E13,127.0.0.1,113.72055697441101,6,64,3,0.001
0.98133,0.98085,0.98185,0.98135,0.9993,0.030125798367957337,11.116419597776257,0.98315,0.98316,0.98316,0.98316,0.99933,0.043810527242458194,3.2857895431843644,1715761268,,False,7,ff99307a,2024-05-15_10-21-08,19.354852199554443,133.07540917396545,48424,AT-MB-PC-E13,127.0.0.1,133.07540917396545,7,64,3,0.001
0.98031,0.98033,0.98033,0.98033,0.99927,0.029182830632605582,10.76846450343146,0.98315,0.98316,0.98316,0.98316,0.99937,0.030705413057973297,2.3029059793479973,1715761287,,False,8,ff99307a,2024-05-15_10-21-27,19.027003288269043,152.1024124622345,48424,AT-MB-PC-E13,127.0.0.1,152.1024124622345,8,64,3,0.001
0.98192,0.98465,0.97914,0.98189,0.99931,0.02806802198997293,10.35710011430001,0.97978,0.9703,0.9899,0.98,0.99933,0.037199701107553364,2.789977583066502,1715761307,,False,9,ff99307a,2024-05-15_10-21-47,19.566628456115723,171.66904091835022,48424,AT-MB-PC-E13,127.0.0.1,171.66904091835022,9,64,3,0.001
0.98082,0.97872,0.98304,0.98088,0.99927,0.027579701451286825,10.176909835524839,0.98147,0.98639,0.97643,0.98139,0.99934,0.029227740269307106,2.192080520198033,1715761325,,True,10,ff99307a,2024-05-15_10-22-05,18.465317726135254,190.13435864448547,48424,AT-MB-PC-E13,127.0.0.1,190.13435864448547,10,64,3,0.001
