train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.49966,0.0,0.0,0.0,0.49972,0.7739663258154541,285.59357422590256,0.49958,0.0,0.0,0.0,0.50119,0.7769091860453288,58.26818895339966,1715760614,,False,1,06923a3f,2024-05-15_10-10-14,18.579793453216553,18.579793453216553,38744,AT-MB-PC-E13,127.0.0.1,18.579793453216553,1,256,6,0.001
0.53352,0.53721,0.48847,0.51168,0.55714,0.687249562927701,253.59508872032166,0.96125,0.92812,1.0,0.96272,0.97719,0.45475815018018084,34.106861263513565,1715760631,,False,2,06923a3f,2024-05-15_10-10-31,16.960148572921753,35.539942026138306,38744,AT-MB-PC-E13,127.0.0.1,35.539942026138306,2,256,6,0.001
0.97972,0.96713,0.99322,0.98,0.99017,0.08765404013636696,32.34434081031941,0.98315,0.97674,0.9899,0.98328,0.98959,0.07312312789882223,5.484234592411667,1715760647,,False,3,06923a3f,2024-05-15_10-10-47,16.681248426437378,52.221190452575684,38744,AT-MB-PC-E13,127.0.0.1,52.221190452575684,3,256,6,0.001
0.97938,0.97195,0.98728,0.97955,0.99247,0.06737769234781646,24.862368476344272,0.97641,0.95793,0.99663,0.9769,0.98984,0.08579321066538492,6.43449079990387,1715760663,,False,4,06923a3f,2024-05-15_10-11-03,16.178189992904663,68.39938044548035,38744,AT-MB-PC-E13,127.0.0.1,68.39938044548035,4,256,6,0.001
0.9787,0.96846,0.98965,0.97894,0.99292,0.06715276159079832,24.779369027004577,0.98147,0.97667,0.98653,0.98157,0.99185,0.06961254244359831,5.220940683269873,1715760681,,False,5,06923a3f,2024-05-15_10-11-21,17.79812788963318,86.19750833511353,38744,AT-MB-PC-E13,127.0.0.1,86.19750833511353,5,256,6,0.001
0.98159,0.97349,0.99016,0.98175,0.99402,0.05905136708739633,21.789954455249244,0.98147,0.97039,0.99327,0.9817,0.99489,0.061181985177099704,4.588648888282478,1715760698,,False,6,06923a3f,2024-05-15_10-11-38,17.103465795516968,103.3009741306305,38744,AT-MB-PC-E13,127.0.0.1,103.3009741306305,6,256,6,0.001
0.98159,0.97715,0.98626,0.98168,0.9984,0.04046498272171862,14.93157862431417,0.98147,0.9931,0.9697,0.98126,0.9993,0.0309821453543312,2.32366090157484,1715760715,,False,7,06923a3f,2024-05-15_10-11-55,17.051141023635864,120.35211515426636,38744,AT-MB-PC-E13,127.0.0.1,120.35211515426636,7,256,6,0.001
0.98048,0.97871,0.98236,0.98053,0.99922,0.02967833419654499,10.951305318525101,0.98147,0.97351,0.9899,0.98164,0.99927,0.06193463024250377,4.645097268187783,1715760732,,False,8,06923a3f,2024-05-15_10-12-12,16.923546075820923,137.27566123008728,38744,AT-MB-PC-E13,127.0.0.1,137.27566123008728,8,256,6,0.001
0.98218,0.97685,0.98779,0.98229,0.99931,0.03029228941421525,11.177854793845427,0.9781,1.0,0.95623,0.97762,0.99922,0.033503711258914944,2.5127783444186207,1715760749,,False,9,06923a3f,2024-05-15_10-12-29,17.0643789768219,154.34004020690918,38744,AT-MB-PC-E13,127.0.0.1,154.34004020690918,9,256,6,0.001
0.98184,0.98267,0.981,0.98184,0.99915,0.030956415824838462,11.422917439365392,0.98147,0.97667,0.98653,0.98157,0.99928,0.039784229875076564,2.983817240630742,1715760769,,True,10,06923a3f,2024-05-15_10-12-49,19.072142124176025,173.4121823310852,38744,AT-MB-PC-E13,127.0.0.1,173.4121823310852,10,256,6,0.001
