train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.49966,0.0,0.0,0.0,0.5045,0.6946495613108482,256.325688123703,0.49958,0.0,0.0,0.0,0.50193,0.6944238471984864,52.081788539886475,1715761680,,False,1,14b5696f,2024-05-15_10-28-00,23.410516500473022,23.410516500473022,48424,AT-MB-PC-E13,127.0.0.1,23.410516500473022,1,64,3,0.0001
0.49864,0.4985,0.3387,0.40335,0.50115,0.6934217555413078,255.87262779474258,0.50463,0.50926,0.27778,0.35948,0.51857,0.6927275840441386,51.954568803310394,1715761700,,False,2,14b5696f,2024-05-15_10-28-20,19.684985876083374,43.0955023765564,48424,AT-MB-PC-E13,127.0.0.1,43.0955023765564,2,64,3,0.0001
0.51035,0.5136,0.40349,0.45194,0.51521,0.6928265170676275,255.65298479795456,0.51053,0.76,0.03199,0.06139,0.5842,0.6918189048767089,51.886417865753174,1715761722,,False,3,14b5696f,2024-05-15_10-28-42,21.617209672927856,64.71271204948425,48424,AT-MB-PC-E13,127.0.0.1,64.71271204948425,3,64,3,0.0001
0.5398,0.55259,0.42147,0.47821,0.56321,0.6898249321513705,254.54539996385574,0.53412,0.51932,0.92761,0.66586,0.68724,0.6847275964419047,51.35456973314285,1715761743,,False,4,14b5696f,2024-05-15_10-29-03,20.98945140838623,85.70216345787048,48424,AT-MB-PC-E13,127.0.0.1,85.70216345787048,4,64,3,0.0001
0.67855,0.67038,0.70336,0.68648,0.75324,0.65741899423806,242.58760887384415,0.98147,0.97351,0.9899,0.98164,0.98811,0.5774704615275065,43.31028461456299,1715761762,,False,5,14b5696f,2024-05-15_10-29-22,19.6998553276062,105.40201878547668,48424,AT-MB-PC-E13,127.0.0.1,105.40201878547668,5,64,3,0.0001
0.96385,0.96168,0.96625,0.96396,0.98882,0.32638793863699367,120.43714935705066,0.98315,0.98976,0.97643,0.98305,0.98963,0.17718565662701924,13.288924247026443,1715761782,,False,6,14b5696f,2024-05-15_10-29-42,19.27187705039978,124.67389583587646,48424,AT-MB-PC-E13,127.0.0.1,124.67389583587646,6,64,3,0.0001
0.9787,0.97207,0.98575,0.97886,0.99471,0.08152513047882172,30.082773146685213,0.98315,0.97674,0.9899,0.98328,0.99024,0.07948875963067015,5.961656972300261,1715761801,,False,7,14b5696f,2024-05-15_10-30-01,19.796111822128296,144.47000765800476,48424,AT-MB-PC-E13,127.0.0.1,144.47000765800476,7,64,3,0.0001
0.98159,0.97539,0.98813,0.98172,0.99642,0.05984159564942646,22.081548794638366,0.98315,0.97674,0.9899,0.98328,0.99098,0.08030958167277276,6.023218625457957,1715761821,,False,8,14b5696f,2024-05-15_10-30-21,19.759766817092896,164.22977447509766,48424,AT-MB-PC-E13,127.0.0.1,164.22977447509766,8,64,3,0.0001
0.97929,0.97576,0.98304,0.97938,0.99651,0.06151765654893462,22.700015266556875,0.98315,0.98976,0.97643,0.98305,0.99057,0.11057215172797441,8.292911379598081,1715761841,,False,9,14b5696f,2024-05-15_10-30-41,20.206586122512817,184.43636059761047,48424,AT-MB-PC-E13,127.0.0.1,184.43636059761047,9,64,3,0.0001
0.98159,0.97779,0.98558,0.98167,0.99655,0.06069122032949519,22.395060301583726,0.98399,0.98319,0.98485,0.98402,0.99236,0.08040793323346103,6.030594992509577,1715761861,,True,10,14b5696f,2024-05-15_10-31-01,19.732248544692993,204.16860914230347,48424,AT-MB-PC-E13,127.0.0.1,204.16860914230347,10,64,3,0.0001
