train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.4283,0.42992,0.87076,0.57563,0.46912,0.9832374400952283,33.43007296323776,0.40397,0.43182,0.79167,0.55882,0.39346,0.8205674409866333,4.1028372049331665,0.47351,0.47727,0.85714,0.61314,0.39987,0.789311808347702,7.89311808347702,1713381813,,False,1,8f738602,2024-04-17_21-23-33,26.689767599105835,26.689767599105835,18600,AT-MB-PC-E13,127.0.0.1,26.689767599105835,1,64,0.2,6,0.0001
0.46226,0.44208,0.79237,0.56753,0.50949,0.8293116653666777,28.19659662246704,0.37748,0.3625,0.40278,0.38158,0.39812,0.7872651100158692,3.9363255500793457,0.55629,0.53403,0.69388,0.60355,0.53829,0.7371674656867981,7.371674656867981,1713381846,,False,2,8f738602,2024-04-17_21-24-06,32.65566635131836,59.345433950424194,18600,AT-MB-PC-E13,127.0.0.1,59.345433950424194,2,64,0.2,6,0.0001
0.57736,0.52166,0.61229,0.56335,0.61007,0.686025528346791,23.324867963790894,0.52318,0.5,0.36111,0.41935,0.49736,0.7287215948104858,3.643607974052429,0.58278,0.56287,0.63946,0.59873,0.63072,0.6765823245048523,6.765823245048523,1713381879,,False,3,8f738602,2024-04-17_21-24-39,32.62469172477722,91.97012567520142,18600,AT-MB-PC-E13,127.0.0.1,91.97012567520142,3,64,0.2,6,0.0001
0.65094,0.61087,0.59534,0.603,0.69996,0.6266718156197492,21.306841731071472,0.50331,0.47619,0.41667,0.44444,0.52286,0.7748916983604431,3.8744584918022156,0.60927,0.6,0.59184,0.59589,0.67237,0.6491320252418518,6.491320252418518,1713381911,,False,4,8f738602,2024-04-17_21-25-11,32.6970899105072,124.66721558570862,18600,AT-MB-PC-E13,127.0.0.1,124.66721558570862,4,64,0.2,6,0.0001
0.70849,0.6723,0.67373,0.67302,0.76379,0.5772896286319283,19.627847373485565,0.60927,0.59155,0.58333,0.58741,0.64513,0.7205617904663086,3.602808952331543,0.6457,0.62048,0.70068,0.65815,0.70156,0.6379464626312256,6.379464626312256,1713381944,,False,5,8f738602,2024-04-17_21-25-44,32.74679470062256,157.41401028633118,18600,AT-MB-PC-E13,127.0.0.1,157.41401028633118,5,64,0.2,6,0.0001
0.71415,0.68571,0.66102,0.67314,0.78025,0.5728841879788567,19.478062391281128,0.5894,0.59259,0.44444,0.50794,0.64311,0.7319968581199646,3.659984290599823,0.65894,0.70755,0.5102,0.59289,0.71802,0.6167855203151703,6.167855203151703,1713381977,,False,6,8f738602,2024-04-17_21-26-17,32.61050891876221,190.02451920509338,18600,AT-MB-PC-E13,127.0.0.1,190.02451920509338,6,64,0.2,6,0.0001
0.75566,0.75059,0.67585,0.71126,0.81187,0.5417358191574321,18.41901785135269,0.64238,0.60714,0.70833,0.65385,0.69154,0.6962016940116882,3.481008470058441,0.72517,0.69048,0.78912,0.73651,0.7501,0.6026827394962311,6.026827394962311,1713382009,,False,7,8f738602,2024-04-17_21-26-49,32.64809799194336,222.67261719703674,18600,AT-MB-PC-E13,127.0.0.1,222.67261719703674,7,64,0.2,6,0.0001
0.75472,0.72747,0.71822,0.72281,0.82346,0.5242875139502918,17.82577547430992,0.63576,0.64912,0.51389,0.57364,0.6628,0.7129704356193542,3.5648521780967712,0.66225,0.66917,0.60544,0.63571,0.72302,0.6223058789968491,6.223058789968491,1713382042,,False,8,8f738602,2024-04-17_21-27-22,32.64544057846069,255.31805777549744,18600,AT-MB-PC-E13,127.0.0.1,255.31805777549744,8,64,0.2,6,0.0001
0.77264,0.7631,0.70975,0.73546,0.8368,0.49950046399060416,16.983015775680542,0.68874,0.66234,0.70833,0.68456,0.72662,0.6571951746940613,3.2859758734703064,0.68874,0.64972,0.78231,0.70988,0.75431,0.6389339804649353,6.389339804649353,1713382075,,False,9,8f738602,2024-04-17_21-27-55,32.89200305938721,288.21006083488464,18600,AT-MB-PC-E13,127.0.0.1,288.21006083488464,9,64,0.2,6,0.0001
0.76981,0.7395,0.74576,0.74262,0.8451,0.48595675738418803,16.522529751062393,0.64901,0.62025,0.68056,0.64901,0.65427,0.7775649428367615,3.8878247141838074,0.68543,0.64773,0.77551,0.70588,0.75396,0.6144661962985992,6.144661962985992,1713382107,,False,10,8f738602,2024-04-17_21-28-27,32.49574947357178,320.7058103084564,18600,AT-MB-PC-E13,127.0.0.1,320.7058103084564,10,64,0.2,6,0.0001
