train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.49999,0.49999,0.82769,0.6234,0.49987,1.0553400234081025,1815.1848402619362,0.50051,0.5003,0.84055,0.62726,0.49991,1.0721194459891774,393.4678366780281,0.49983,0.4999,0.83453,0.62526,0.49983,1.0827160149404447,395.19134545326233
0.82333,0.81755,0.83243,0.82492,0.92865,0.31678833602602746,544.8759379647672,0.93279,0.92921,0.93697,0.93307,0.98744,0.14437938332354666,52.98723367974162,0.93328,0.93055,0.93645,0.93349,0.98763,0.14356805931470573,52.402341649867594
0.941,0.94022,0.94188,0.94105,0.99038,0.12579550582084392,216.36827001185156,0.9408,0.9078,0.98126,0.9431,0.99251,0.1466468301949368,53.8193866815418,0.9427,0.91043,0.98201,0.94487,0.99329,0.13815382190641934,50.42614499584306
0.95771,0.95727,0.95819,0.95773,0.99511,0.08943908462012566,153.83522554661613,0.96031,0.96634,0.95383,0.96005,0.99586,0.09003959013124876,33.044529578168294,0.96437,0.97164,0.95666,0.96409,0.9961,0.08870028293697954,32.375603271997534
0.96403,0.96347,0.96463,0.96405,0.99644,0.07588203738700412,130.51710430564708,0.95963,0.94907,0.97138,0.96009,0.99621,0.0879710913185484,32.28539051390726,0.96386,0.95028,0.97893,0.96439,0.99682,0.08187468339069523,29.88425943760376
0.96846,0.96788,0.96908,0.96848,0.99725,0.06660063557319094,114.55309318588843,0.96755,0.9643,0.97104,0.96766,0.99743,0.06807677997790856,24.984178251892445,0.97011,0.96811,0.97225,0.97017,0.99771,0.06499286032563285,23.722394018855994
0.97118,0.96975,0.97269,0.97122,0.99773,0.06009334268937257,103.36054942572082,0.97317,0.97715,0.96899,0.97306,0.99771,0.062028338530923086,22.764400240848772,0.97422,0.97989,0.96831,0.97407,0.99797,0.0583659357978956,21.303566566231893
0.97352,0.97327,0.97378,0.97353,0.99807,0.05542027786357848,95.32287792535499,0.96687,0.94597,0.99029,0.96762,0.99691,0.08270881382845392,30.354134675042587,0.96968,0.94907,0.99263,0.97036,0.9972,0.0782370639527982,28.556528342771344
0.97545,0.97494,0.97598,0.97546,0.99829,0.05211347661376728,89.63517977567972,0.97547,0.98607,0.96457,0.9752,0.99839,0.05289176616695826,19.41127818327368,0.9779,0.98913,0.96643,0.97765,0.99856,0.050914948099521656,18.583956056325405
0.97847,0.97579,0.98129,0.97853,0.99869,0.04574562605215295,78.68247680970308,0.97726,0.97475,0.9799,0.97732,0.9987,0.04609078378134084,16.91531764775209,0.97773,0.97954,0.97585,0.97769,0.99872,0.045704017883984566,16.681966527654367
