train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
5.55122,-35.53357,-0.27236,32.43046,5.69478,5.551257185869703,8387.949607849121,5.53386,-34.26734,-0.27917,32.2954,5.6829,5.533712755014867,1792.922932624817,5.57416,-36.83748,-0.26815,32.67408,5.71612,5.574423881224644,1806.1133375167847
0.97481,-1.43247,0.45063,2.15928,1.46945,0.9747137026744201,1472.7924047410488,0.52919,0.39226,0.71257,0.55653,0.74601,0.5289369070971454,171.3755578994751,0.54024,0.31517,0.68649,0.59138,0.76901,0.5402221525156939,175.03197741508484
0.56392,0.34675,0.68633,0.57988,0.7615,0.5638923063963001,852.0412749648094,0.53856,0.44164,0.75758,0.51131,0.71506,0.5385622576247027,174.49417147040367,0.53622,0.41798,0.74643,0.5026,0.70894,0.5363041684951311,173.76255059242249
0.51254,0.45414,0.73867,0.48456,0.6961,0.5125258927862822,774.4266240000725,0.5105,0.51146,0.8071,0.44737,0.66886,0.5107211593860461,165.47365564107895,0.50993,0.48994,0.79625,0.44046,0.66367,0.5098683658389398,165.19735053181648
0.49312,0.49819,0.75494,0.44545,0.66742,0.493110714114162,745.0902890264988,0.42843,0.61072,0.81372,0.35647,0.59705,0.4282688764326366,138.75911596417427,0.43754,0.56526,0.7984,0.37542,0.61271,0.43752284633156696,141.7574022114277
0.47105,0.54952,0.77528,0.39988,0.63236,0.4710303840457328,711.7269102931023,0.45366,0.59233,0.82054,0.37332,0.611,0.4538435400636108,147.0453069806099,0.45743,0.57316,0.81116,0.36859,0.60711,0.45738774685212125,148.19362998008728
0.45832,0.57027,0.78734,0.38147,0.61763,0.458295174766502,692.4840090721846,0.43874,0.61429,0.82567,0.35321,0.59431,0.4388139150392862,142.17570847272873,0.44603,0.57314,0.80934,0.36861,0.60713,0.4459989471935932,144.50365889072418
0.4515,0.58354,0.79271,0.36969,0.60802,0.45150113667895825,682.2182175219059,0.42002,0.63169,0.83156,0.33727,0.58075,0.42004336738660014,136.09405103325844,0.41892,0.6307,0.82546,0.3189,0.56472,0.4188430741613294,135.70515602827072
0.44631,0.59615,0.79679,0.3585,0.59875,0.44630379892989236,674.3650401830673,0.4306,0.59728,0.8072,0.36878,0.60727,0.4306085565023952,139.51717230677605,0.43415,0.57125,0.7918,0.37024,0.60847,0.43407649105345764,140.64078310132027
0.43416,0.61518,0.80694,0.3416,0.58447,0.4341665761783216,656.025696605444,0.47619,0.57008,0.82484,0.39369,0.62745,0.47628077533509994,154.3149712085724,0.48607,0.5331,0.81281,0.40319,0.63497,0.4860840629280349,157.49123638868332
