train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.07743,0.9228,0.17617,0.64389,0.25867415736703314,43.97460675239563,0.07345,0.92664,0.16519,0.60022,0.2568919575214386,6.422298938035965,1713564060,,True,100,b990c1f2,2024-04-20_00-01-00,90.36944007873535,8807.005414962769,10340,AT-MB-PC-EOS,127.0.0.1,8807.005414962769,100,64,3,0.5,1e-05,b990c1f2
0.07743,0.92629,0.3114,0.7854,0.21152954360141474,35.960022412240505,0.07345,0.92868,0.28521,0.7734,0.21043515264987944,5.260878816246986,1713571538,,True,100,b18c105d,2024-04-20_02-05-38,170.12406587600708,16275.98168683052,27972,AT-MB-PC-EOS,127.0.0.1,16275.98168683052,100,256,6,0.5,0.001,b18c105d
0.07743,0.70053,0.0865,0.50086,0.5794542593114517,98.50722408294678,0.07345,0.80938,0.08996,0.5039,0.5176740169525147,12.941850423812866,1713555726,,True,5,1b37c5c7,2024-04-19_21-42-06,90.375563621521,454.22562408447266,40284,AT-MB-PC-EOS,127.0.0.1,454.22562408447266,5,64,3,0.5,1e-05,1b37c5c7
0.07743,0.57114,0.08896,0.51641,0.674147477570702,114.60507118701935,0.07345,0.63685,0.09171,0.50641,0.6382030701637268,15.95507675409317,1713556583,,True,5,65e8692c,2024-04-19_21-56-23,168.20162272453308,849.0894165039062,36048,AT-MB-PC-EOS,127.0.0.1,849.0894165039062,5,64,6,0.5,1e-05,65e8692c
0.07743,0.94055,0.54358,0.88057,0.16628047578475055,28.267680883407593,0.07345,0.93579,0.38663,0.82047,0.18635366022586822,4.658841505646706,1713565419,,True,100,60a62984,2024-04-20_00-23-39,86.74651598930359,8827.591886758804,26576,AT-MB-PC-EOS,127.0.0.1,8827.591886758804,100,64,3,0.0,0.0001,60a62984
0.07743,0.93101,0.38427,0.83182,0.1931584722855512,32.8369402885437,0.07345,0.93287,0.33388,0.80803,0.19039058119058608,4.759764529764652,1713573006,,True,100,90ede72d,2024-04-20_02-30-06,86.46923756599426,8937.093872070312,13052,AT-MB-PC-EOS,127.0.0.1,8937.093872070312,100,256,3,0.5,0.001,90ede72d
0.07743,0.91292,0.08311,0.49021,0.35778351093039795,60.82319685816765,0.07345,0.92538,0.08801,0.48121,0.31827694475650786,7.956923618912697,1713566783,,True,5,e9295088,2024-04-20_00-46-23,267.54896068573,1356.1229305267334,35944,AT-MB-PC-EOS,127.0.0.1,1356.1229305267334,5,256,10,0.5,0.0001,e9295088
0.07743,0.739,0.08542,0.5033,0.5707824558019639,97.03301748633385,0.07345,0.79236,0.08151,0.51839,0.5292364096641541,13.230910241603851,1713568148,,True,5,25ba253f,2024-04-20_01-09-08,267.8133828639984,1356.2611463069916,6376,AT-MB-PC-EOS,127.0.0.1,1356.2611463069916,5,256,10,0.2,1e-05,25ba253f
0.07743,0.91805,0.10147,0.52632,0.3176464102724019,53.99988974630833,0.07345,0.92213,0.09432,0.49787,0.3044488573074341,7.611221432685852,1713569003,,True,5,ce4c991d,2024-04-20_01-23-23,167.45913195610046,847.110435962677,24508,AT-MB-PC-EOS,127.0.0.1,847.110435962677,5,64,6,0.2,0.0001,ce4c991d
0.07743,0.70045,0.08649,0.50086,0.5794538862564984,98.50716066360474,0.07345,0.80938,0.08997,0.50392,0.517664885520935,12.941622138023376,1713569465,,True,5,fb2dc6b9,2024-04-20_01-31-05,90.05570268630981,453.26195216178894,16788,AT-MB-PC-EOS,127.0.0.1,453.26195216178894,5,256,3,0.5,1e-05,fb2dc6b9
