train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.5002,0.50025,0.40382,0.44689,0.50008,0.7164689216849416,1232.3265452980995,0.49991,0.49989,0.40324,0.44639,0.49975,0.7206855275000799,264.4915885925293,0.50051,0.50065,0.39603,0.44223,0.49994,0.7217563287852562,263.4410600066185,1713417883,,False,1,fb6b84b5,2024-04-18_07-24-43,640.0358827114105,640.0358827114105,33196,AT-MB-PC-E13,127.0.0.1,640.0358827114105,1,3
0.89687,0.89943,0.89366,0.89653,0.97526,0.1897686009744702,326.40199367608875,0.92853,0.97222,0.88228,0.92507,0.98957,0.13383501826859098,49.117451704572886,0.93911,0.97219,0.90408,0.9369,0.9919,0.11865848328835292,43.31034640024882,1713418478,,False,2,fb6b84b5,2024-04-18_07-34-38,595.189620256424,1235.2255029678345,33196,AT-MB-PC-E13,127.0.0.1,1235.2255029678345,2,3
0.9605,0.96084,0.96014,0.96049,0.99562,0.08403883131632452,144.54678986407816,0.93731,0.91699,0.96167,0.9388,0.99148,0.10681409397297628,39.20077248808229,0.95718,0.94797,0.96745,0.95761,0.99539,0.08424320737990768,30.7487706936663,1713419073,,False,3,fb6b84b5,2024-04-18_07-44-33,595.3145437240601,1830.5400466918945,33196,AT-MB-PC-E13,127.0.0.1,1830.5400466918945,3,3
0.96463,0.96427,0.96503,0.96465,0.9965,0.07467352963908207,128.43847097922117,0.9385,0.9121,0.97053,0.94041,0.99162,0.11616366774278974,42.63206606160384,0.94399,0.92188,0.9702,0.94542,0.99305,0.1067749784785731,38.972867144679185,1713419668,,False,4,fb6b84b5,2024-04-18_07-54-28,595.37668633461,2425.9167330265045,33196,AT-MB-PC-E13,127.0.0.1,2425.9167330265045,4,3
0.96712,0.96826,0.96592,0.96708,0.99697,0.06878012128399014,118.30180860846303,0.93612,0.90302,0.97717,0.93864,0.99144,0.1162926027369216,42.67938520445023,0.94827,0.92155,0.97996,0.94986,0.99363,0.09985895096693166,36.448517102930055,1713420264,,False,5,fb6b84b5,2024-04-18_08-04-24,595.6761357784271,3021.5928688049316,33196,AT-MB-PC-E13,127.0.0.1,3021.5928688049316,5,3
0.96755,0.9665,0.96868,0.96759,0.99707,0.06726659624501037,115.69854554141784,0.94216,0.91363,0.97666,0.94409,0.99309,0.09526822554975005,34.96343877675827,0.95118,0.92621,0.98047,0.95257,0.99508,0.08538965264989912,31.167223217213177,1713420860,,False,6,fb6b84b5,2024-04-18_08-14-20,595.5558602809906,3617.1487290859222,33196,AT-MB-PC-E13,127.0.0.1,3617.1487290859222,6,3
0.96816,0.96632,0.97013,0.96822,0.99723,0.0649715453734876,111.75105804239865,0.94344,0.91409,0.97888,0.94538,0.99343,0.09285065864251828,34.07619172180421,0.95701,0.9368,0.98013,0.95798,0.99574,0.07751355268386487,28.292446729610674,1713421458,,False,7,fb6b84b5,2024-04-18_08-24-18,598.634925365448,4215.78365445137,33196,AT-MB-PC-E13,127.0.0.1,4215.78365445137,7,3
0.96855,0.96549,0.97184,0.96865,0.99724,0.06434597436893327,110.67507591456524,0.94055,0.90105,0.98978,0.94333,0.99295,0.10054369392038427,36.89953566878103,0.95238,0.92108,0.98955,0.95409,0.99552,0.08328136480979506,30.3976981555752,1713422066,,False,8,fb6b84b5,2024-04-18_08-34-26,608.1935923099518,4823.977246761322,33196,AT-MB-PC-E13,127.0.0.1,4823.977246761322,8,3
0.96976,0.96943,0.97011,0.96977,0.99749,0.06111021398031626,105.10956804614398,0.94489,0.91644,0.97905,0.94671,0.99294,0.09814222683019527,36.018197246681666,0.94955,0.92543,0.9779,0.95095,0.99447,0.09260181205224387,33.79966139906901,1713422670,,False,9,fb6b84b5,2024-04-18_08-44-30,603.0205588340759,5426.997805595398,33196,AT-MB-PC-E13,127.0.0.1,5426.997805595398,9,3
0.97024,0.96922,0.97133,0.97027,0.99763,0.06002339730115382,103.24024335798458,0.93986,0.91075,0.9753,0.94192,0.99189,0.1093334842401738,40.12538871614379,0.94347,0.91677,0.97551,0.94523,0.99293,0.10482263046919611,38.26026012125658,1713423270,,False,10,fb6b84b5,2024-04-18_08-54-30,600.3333706855774,6027.331176280975,33196,AT-MB-PC-E13,127.0.0.1,6027.331176280975,10,3
