train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.51903,0.5155,0.46503,0.48897,0.51735,0.7270700304131759,13.814330577850342,0.5,0.5,0.27273,0.35294,0.49948,0.7047636310259501,2.1142908930778503,1714915294,,True,100,e83316bc,2024-05-05_15-21-34,7.558597087860107,728.8486897945404,39372,AT-MB-PC-E13,127.0.0.1,728.8486897945404,100,32,1,0.5,1e-05,e83316bc
0.51384,0.50877,0.50699,0.50788,0.51057,0.6961992947678817,13.227786600589752,0.5,0.5,0.18182,0.26667,0.5,0.7537921269734701,2.26137638092041,1714915132,,True,15,b08b9a58,2024-05-05_15-18-52,38.25730895996094,560.915248632431,24788,AT-MB-PC-E13,127.0.0.1,560.915248632431,15,256,6,0.5,0.001,b08b9a58
0.52076,0.51737,0.46853,0.49174,0.51777,0.7267452854859201,13.808160424232483,0.5,0.5,0.27273,0.35294,0.50258,0.7049421668052673,2.114826500415802,1714915320,,True,100,ad1e5d5b,2024-05-05_15-22-00,7.343243360519409,743.6387069225311,33896,AT-MB-PC-E13,127.0.0.1,743.6387069225311,100,32,1,0.5,1e-05,ad1e5d5b
0.49654,0.49135,0.4965,0.49391,0.48789,0.7342006752365514,13.949812829494476,0.5,0.5,0.68182,0.57692,0.50387,0.7199308276176453,2.159792482852936,1714916613,,True,100,91f3e6c3,2024-05-05_15-43-33,21.821598291397095,2031.257630109787,37308,AT-MB-PC-E13,127.0.0.1,2031.257630109787,100,32,3,0.5,1e-05,91f3e6c3
0.55017,0.55556,0.45455,0.5,0.55635,0.6844868597231413,13.005250334739685,0.5,0.5,0.36364,0.42105,0.4938,0.7083722949028015,2.1251168847084045,1714915900,,True,100,677e9c87,2024-05-05_15-31-40,7.871516704559326,767.4045875072479,24788,AT-MB-PC-E13,127.0.0.1,767.4045875072479,100,32,1,0.0,0.0001,677e9c87
0.47059,0.45968,0.3986,0.42697,0.47691,0.6961424570334586,13.226706683635712,0.5,0.5,1.0,0.66667,0.50077,0.7139905095100403,2.141971528530121,1714916086,,True,100,c2bb1c9c,2024-05-05_15-34-46,8.300879955291748,791.6290037631989,39372,AT-MB-PC-E13,127.0.0.1,791.6290037631989,100,256,1,0.5,0.001,c2bb1c9c
0.48616,0.47826,0.42308,0.44898,0.49299,0.7050276398658752,13.39552515745163,0.5,0.5,0.81818,0.62069,0.49793,0.7019062836964926,2.1057188510894775,1714919471,,True,100,05cad861,2024-05-05_16-31-11,42.00868558883667,4149.70503950119,33896,AT-MB-PC-E13,127.0.0.1,4149.70503950119,100,256,6,0.5,0.0001,05cad861
0.46021,0.45221,0.43007,0.44086,0.46591,0.7114197047133195,13.51697438955307,0.5,0.5,0.22727,0.3125,0.4969,0.7096373836199442,2.1289121508598328,1714920105,,True,100,4fbf216f,2024-05-05_16-41-45,41.45440721511841,4205.216079235077,24788,AT-MB-PC-E13,127.0.0.1,4205.216079235077,100,256,6,0.2,1e-05,4fbf216f
0.55017,0.55372,0.46853,0.50758,0.55493,0.6839264756754825,12.994603037834167,0.5,0.5,0.45455,0.47619,0.50077,0.7058741450309753,2.117622435092926,1714920288,,True,100,7af7b002,2024-05-05_16-44-48,39.81270670890808,4201.479585170746,39372,AT-MB-PC-E13,127.0.0.1,4201.479585170746,100,32,6,0.2,0.0001,7af7b002
0.51384,0.50965,0.46154,0.4844,0.51661,0.727188693849664,13.816585183143616,0.5,0.5,0.27273,0.35294,0.49458,0.7050914764404297,2.115274429321289,1714917442,,True,100,9d0b8492,2024-05-05_15-57-22,7.989781856536865,828.3512403964996,37308,AT-MB-PC-E13,127.0.0.1,828.3512403964996,100,256,1,0.5,1e-05,9d0b8492
0.50346,0.4985,0.58042,0.53635,0.50966,0.6846725532883092,13.008778512477875,0.5,0.5,0.77273,0.60714,0.50052,0.702654222647349,2.107962667942047,1714924230,,True,100,43c5acfb,2024-05-05_17-50-30,68.33631205558777,6787.922569036484,37308,AT-MB-PC-E13,127.0.0.1,6787.922569036484,100,256,10,0.2,0.001,43c5acfb
0.50346,0.49826,0.5,0.49913,0.48805,0.7349608477793241,13.96425610780716,0.5,0.5,0.72727,0.59259,0.50387,0.7187837163607279,2.156351149082184,1714921598,,True,100,ade57389,2024-05-05_17-06-38,20.92685556411743,2127.492544412613,33896,AT-MB-PC-E13,127.0.0.1,2127.492544412613,100,64,3,0.5,1e-05,ade57389
0.52249,0.51381,0.65035,0.57407,0.53207,0.6878261377936915,13.06869661808014,0.5,0.5,0.59091,0.54167,0.50103,0.7082876960436503,2.124863088130951,1714920925,,True,100,00b8a4af,2024-05-05_16-55-25,8.305485248565674,819.4922847747803,24788,AT-MB-PC-E13,127.0.0.1,819.4922847747803,100,64,1,0.0,0.001,00b8a4af
0.48962,0.48399,0.47552,0.47972,0.49371,0.7035250350048667,13.366975665092468,0.5,0.5,0.77273,0.60714,0.50258,0.6985491514205933,2.09564745426178,1714927092,,True,100,ba58bfde,2024-05-05_18-38-12,68.96511840820312,6803.016940832138,39372,AT-MB-PC-E13,127.0.0.1,6803.016940832138,100,64,10,0.2,0.0001,ba58bfde
0.50173,0.49655,0.5035,0.5,0.51486,0.7105145360294142,13.499776184558868,0.5,0.5,0.59091,0.54167,0.51369,0.6989983916282654,2.096995174884796,1714923064,,True,100,6308b00f,2024-05-05_17-31-04,21.412206172943115,2138.284479379654,24788,AT-MB-PC-E13,127.0.0.1,2138.284479379654,100,128,3,0.2,1e-05,6308b00f
0.51557,0.51293,0.41608,0.45946,0.52607,0.6896676076085944,13.103684544563293,0.5,0.5,0.59091,0.54167,0.50336,0.7037686308224996,2.111305892467499,1714925761,,True,100,c1cbc8df,2024-05-05_18-16-01,42.03687334060669,4162.214992523193,33896,AT-MB-PC-E13,127.0.0.1,4162.214992523193,100,256,6,0.0,0.0001,c1cbc8df
0.48962,0.48339,0.45804,0.47038,0.48932,0.7289732851480183,13.850492417812347,0.5,0.5,0.18182,0.26667,0.50826,0.7267761826515198,2.1803285479545593,1714927251,,True,100,d55c9aa7,2024-05-05_18-40-51,40.94845461845398,4186.178499698639,24788,AT-MB-PC-E13,127.0.0.1,4186.178499698639,100,32,6,0.5,1e-05,d55c9aa7
0.50519,0.5,0.5035,0.50174,0.48824,0.7345757390323439,13.956939041614532,0.5,0.5,0.72727,0.59259,0.50542,0.7188921173413595,2.1566763520240784,1714926403,,True,100,43a0aee6,2024-05-05_18-26-43,21.442788124084473,2172.6522347927094,37308,AT-MB-PC-E13,127.0.0.1,2172.6522347927094,100,256,3,0.5,1e-05,43a0aee6
0.46886,0.46038,0.42657,0.44283,0.4659,0.6891097677381415,13.093085587024689,0.48864,0.48485,0.36364,0.41558,0.47882,0.7009774446487427,2.102932333946228,1714926743,,True,45,4f032540,2024-05-05_18-32-23,22.15696358680725,981.9254214763641,33896,AT-MB-PC-E13,127.0.0.1,981.9254214763641,45,64,3,0.0,0.001,4f032540
0.50519,0.5,0.25874,0.34101,0.52713,0.6859845738661917,13.033706903457642,0.51136,0.52174,0.27273,0.35821,0.51834,0.6918625434239706,2.0755876302719116,1714930447,,True,100,2e1da9d0,2024-05-05_19-34-07,40.02996039390564,4042.668695449829,37308,AT-MB-PC-E13,127.0.0.1,4042.668695449829,100,256,6,0.2,0.001,2e1da9d0
0.49827,0.49291,0.48601,0.48944,0.48678,0.7349268543092828,13.963610231876373,0.5,0.5,0.68182,0.57692,0.50129,0.7205350796381632,2.1616052389144897,1714928881,,True,100,72672663,2024-05-05_19-08-01,21.659098386764526,2136.995416164398,33896,AT-MB-PC-E13,127.0.0.1,2136.995416164398,100,128,3,0.5,1e-05,72672663
0.52076,0.51698,0.47902,0.49728,0.51977,0.7154672616406491,13.593877971172333,0.5,0.5,1.0,0.66667,0.50594,0.8762465914090475,2.6287397742271423,1714933820,,True,100,5c6085a4,2024-05-05_20-30-20,69.87590861320496,6726.756425619125,39372,AT-MB-PC-E13,127.0.0.1,6726.756425619125,100,128,10,0.5,1e-05,5c6085a4
0.52076,0.51737,0.46853,0.49174,0.51623,0.7269688499601263,13.812408149242401,0.5,0.5,0.27273,0.35294,0.49587,0.7054387331008911,2.1163161993026733,1714928059,,True,100,4de6987b,2024-05-05_18-54-19,8.18781065940857,808.1647052764893,24788,AT-MB-PC-E13,127.0.0.1,808.1647052764893,100,32,1,0.5,1e-05,4de6987b
0.50346,0.49826,0.5,0.49913,0.48858,0.7342740736509624,13.951207399368286,0.5,0.5,0.72727,0.59259,0.50181,0.7191070715586344,2.1573212146759033,1714930197,,True,100,ac9f5ba4,2024-05-05_19-29-57,20.97640371322632,2136.1625530719757,24788,AT-MB-PC-E13,127.0.0.1,2136.1625530719757,100,32,3,0.5,1e-05,ac9f5ba4
0.5173,0.51362,0.46154,0.48619,0.51611,0.72730931482817,13.81887698173523,0.5,0.5,0.27273,0.35294,0.49768,0.7052063941955566,2.11561918258667,1714929729,,True,100,c108f584,2024-05-05_19-22-09,8.373193264007568,844.501389503479,33896,AT-MB-PC-E13,127.0.0.1,844.501389503479,100,32,1,0.5,1e-05,c108f584
0.5173,0.51351,0.46503,0.48807,0.51776,0.7267176540274369,13.807635426521301,0.5,0.5,0.27273,0.35294,0.49768,0.7050459980964661,2.115137994289398,1714930530,,True,100,450243b2,2024-05-05_19-35-30,7.920432090759277,800.8246047496796,33896,AT-MB-PC-E13,127.0.0.1,800.8246047496796,100,32,1,0.5,1e-05,450243b2
0.50346,0.49808,0.45455,0.47532,0.4971,0.6973846648868761,13.250308632850647,0.5,0.5,0.31818,0.38889,0.49432,0.7076805233955383,2.123041570186615,1714930991,,True,100,519896ee,2024-05-05_19-43-11,7.806542158126831,792.8624823093414,24788,AT-MB-PC-E13,127.0.0.1,792.8624823093414,100,32,1,0.0,1e-05,519896ee
0.51557,0.51145,0.46853,0.48905,0.51658,0.7273016164177343,13.81873071193695,0.5,0.5,0.27273,0.35294,0.49535,0.7056147853533427,2.116844356060028,1714931245,,True,100,eba1ce3a,2024-05-05_19-47-25,7.362558603286743,797.8358812332153,37308,AT-MB-PC-E13,127.0.0.1,797.8358812332153,100,32,1,0.5,1e-05,eba1ce3a
0.5173,0.51264,0.4965,0.50444,0.52879,0.6814001767258895,12.9466033577919,0.5,0.5,0.5,0.5,0.50336,0.6917584737141927,2.075275421142578,1714934737,,True,100,9edc6dcc,2024-05-05_20-45-37,42.350852489471436,4206.219475984573,33896,AT-MB-PC-E13,127.0.0.1,4206.219475984573,100,128,6,0.2,0.001,9edc6dcc
0.50519,0.5,0.3951,0.44141,0.50007,0.6858096248225162,13.030382871627808,0.48864,0.48276,0.31818,0.38356,0.48011,0.6948647499084473,2.084594249725342,1714935225,,True,100,26ef8f11,2024-05-05_20-53-45,41.72965097427368,4233.581396102905,24788,AT-MB-PC-E13,127.0.0.1,4233.581396102905,100,256,6,0.2,0.001,26ef8f11
0.54671,0.53352,0.66783,0.59317,0.54445,0.6838295428376449,12.992761313915253,0.5,0.5,0.59091,0.54167,0.50103,0.7067897717157999,2.1203693151474,1714938079,,True,100,335bbfcb,2024-05-05_21-41-19,65.33853244781494,6832.909640073776,37308,AT-MB-PC-E13,127.0.0.1,6832.909640073776,100,256,10,0.2,0.001,335bbfcb
0.5,0.48544,0.17483,0.25707,0.49392,0.6862430635251497,13.038618206977844,0.5,0.5,0.22727,0.3125,0.50904,0.693450927734375,2.080352783203125,1714937970,,True,100,b3cdfd4e,2024-05-05_21-39-30,40.112757444381714,4150.100101709366,39372,AT-MB-PC-E13,127.0.0.1,4150.100101709366,100,64,6,0.2,0.001,b3cdfd4e
0.50346,0.49754,0.35315,0.41309,0.50281,0.7116255854305468,13.52088612318039,0.48864,0.49123,0.63636,0.55446,0.49535,0.710551897684733,2.131655693054199,1714935364,,True,15,8d6b1242,2024-05-05_20-56-04,40.00745177268982,626.8202390670776,33896,AT-MB-PC-E13,127.0.0.1,626.8202390670776,15,128,6,0.2,0.001,8d6b1242
0.51903,0.51852,0.39161,0.44622,0.52118,0.6898656675690099,13.107447683811188,0.5,0.5,0.5,0.5,0.50026,0.6962485313415527,2.088745594024658,1714936021,,True,100,c78a111e,2024-05-05_21-07-01,8.00998330116272,795.8946003913879,24788,AT-MB-PC-E13,127.0.0.1,795.8946003913879,100,256,1,0.2,0.001,c78a111e
0.50173,0.4375,0.02448,0.04636,0.48083,0.6929724875249361,13.166477262973785,0.48864,0.0,0.0,0.0,0.49845,0.6960524320602417,2.088157296180725,1714937229,,True,45,6dd0856a,2024-05-05_21-27-09,41.540119647979736,1865.114961862564,33896,AT-MB-PC-E13,127.0.0.1,1865.114961862564,45,32,6,0.0,0.001,6dd0856a
0.50519,0.5,0.48252,0.4911,0.50637,0.6991543581611231,13.28393280506134,0.5,0.5,0.68182,0.57692,0.49974,0.7043319543202718,2.1129958629608154,1714942742,,True,100,dba24b40,2024-05-05_22-59-02,65.17823815345764,6720.454876661301,24788,AT-MB-PC-E13,127.0.0.1,6720.454876661301,100,256,10,0.2,0.0001,dba24b40
0.48616,0.48123,0.49301,0.48705,0.49503,0.6928296246026692,13.163762867450714,0.5,0.5,0.54545,0.52174,0.50129,0.6960127751032511,2.0880383253097534,1714938037,,True,100,3a84c9ce,2024-05-05_21-40-37,7.856326341629028,807.4908080101013,33896,AT-MB-PC-E13,127.0.0.1,807.4908080101013,100,32,1,0.2,0.001,3a84c9ce
0.47751,0.46552,0.37762,0.41699,0.50318,0.6875093296954506,13.062677264213562,0.5,0.5,0.36364,0.42105,0.5124,0.6973059773445129,2.091917932033539,1714942047,,True,100,9923300c,2024-05-05_22-47-27,41.21340537071228,4076.592179775238,39372,AT-MB-PC-E13,127.0.0.1,4076.592179775238,100,256,6,0.0,0.0001,9923300c
0.46194,0.46269,0.54196,0.49919,0.44585,0.7204567946885762,13.688679099082947,0.48864,0.49412,0.95455,0.65116,0.50026,0.7096647222836813,2.1289941668510437,1714938151,,True,15,113b8f61,2024-05-05_21-42-31,7.781677961349487,114.10997676849365,33896,AT-MB-PC-E13,127.0.0.1,114.10997676849365,15,256,1,0.5,0.001,113b8f61
0.50346,0.49744,0.33916,0.40333,0.51035,0.6915512492782191,13.139473736286163,0.5,0.5,0.45455,0.47619,0.49974,0.7065546115239462,2.1196638345718384,1714938851,,True,100,67e61574,2024-05-05_21-54-11,8.085376262664795,772.3447663784027,37308,AT-MB-PC-E13,127.0.0.1,772.3447663784027,100,32,1,0.2,0.001,67e61574
0.45502,0.44177,0.38462,0.41121,0.43816,0.705831621822558,13.410800814628601,0.48864,0.49383,0.90909,0.64,0.49354,0.7595364252726237,2.278609275817871,1714938746,,True,15,60daf3e8,2024-05-05_21-52-26,39.41917896270752,594.4798753261566,33896,AT-MB-PC-E13,127.0.0.1,594.4798753261566,15,32,6,0.2,0.001,60daf3e8
0.49827,0.49254,0.46154,0.47653,0.49271,0.7063843984352914,13.421303570270538,0.5,0.5,1.0,0.66667,0.49948,0.7723677754402161,2.317103326320648,1714945497,,True,100,6c74ff95,2024-05-05_23-44-57,67.82096743583679,6751.1031312942505,33896,AT-MB-PC-E13,127.0.0.1,6751.1031312942505,100,64,10,0.5,0.0001,6c74ff95
0.50519,0.5,0.44056,0.4684,0.49175,0.6901616736462242,13.11307179927826,0.5,0.5,0.45455,0.47619,0.49819,0.7219330271085104,2.165799081325531,1714942920,,True,100,348d5ca9,2024-05-05_23-02-00,40.58692789077759,4068.564640522003,37308,AT-MB-PC-E13,127.0.0.1,4068.564640522003,100,256,6,0.0,1e-05,348d5ca9
0.55363,0.55426,0.5,0.52574,0.54256,0.6971703014875713,13.246235728263855,0.5,0.5,0.36364,0.42105,0.49871,0.7012858986854553,2.103857696056366,1714942828,,True,100,291a9885,2024-05-05_23-00-28,7.784153699874878,781.1167614459991,39372,AT-MB-PC-E13,127.0.0.1,781.1167614459991,100,128,1,0.5,0.0001,291a9885
0.46021,0.45423,0.45105,0.45263,0.45724,0.714220222673918,13.570184230804443,0.5,0.5,0.18182,0.26667,0.49096,0.7072392900784811,2.121717870235443,1714946882,,True,100,04fbadb7,2024-05-06_00-08-02,40.795610666275024,4139.864432811737,24788,AT-MB-PC-E13,127.0.0.1,4139.864432811737,100,256,6,0.2,1e-05,04fbadb7
0.52595,0.52381,0.46154,0.49071,0.51896,0.6929082839112533,13.165257394313812,0.5,0.5,0.77273,0.60714,0.49483,0.6946440935134888,2.0839322805404663,1714949639,,True,100,3f9bea14,2024-05-06_00-53-59,68.41309094429016,6810.073337316513,39372,AT-MB-PC-E13,127.0.0.1,6810.073337316513,100,128,10,0.5,0.001,3f9bea14
0.51384,0.50973,0.45804,0.4825,0.50963,0.6997485380423697,13.295222222805023,0.5,0.5,0.81818,0.62069,0.50155,0.7181357940038046,2.1544073820114136,1714949693,,True,100,68edb8f9,2024-05-06_00-54-53,65.05589413642883,6772.640359163284,37308,AT-MB-PC-E13,127.0.0.1,6772.640359163284,100,128,10,0.2,1e-05,68edb8f9
0.51903,0.51399,0.51399,0.51399,0.52275,0.7016335035625257,13.331036567687988,0.5,0.5,1.0,0.66667,0.49509,0.8194678425788879,2.458403527736664,1714951149,,True,100,689f156d,2024-05-06_01-19-09,33.52194309234619,5651.101595163345,33896,AT-MB-PC-E13,127.0.0.1,5651.101595163345,100,128,10,0.5,0.0001,689f156d
0.5173,0.51228,0.51049,0.51138,0.52522,0.6851188634571276,13.017258405685425,0.5,0.5,0.40909,0.45,0.50155,0.7238623897234598,2.1715871691703796,1714951460,,True,100,2d32fba2,2024-05-06_01-24-20,15.213863611221313,4577.4425485134125,24788,AT-MB-PC-E13,127.0.0.1,4577.4425485134125,100,128,10,0.0,1e-05,2d32fba2
0.50692,0.50183,0.47902,0.49016,0.50273,0.6911046379490903,13.130988121032715,0.5,0.5,0.13636,0.21429,0.50232,0.6977665026982626,2.0932995080947876,1714950261,,True,100,c3185b63,2024-05-06_01-04-21,6.168355703353882,621.6562745571136,39372,AT-MB-PC-E13,127.0.0.1,621.6562745571136,100,64,1,0.5,0.001,c3185b63
