train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.5,0.5,0.08,0.14,0.5,0.9914157186181117,309.32170420885086,0.5,0.5,0.08,0.13,0.5,1.006181943911714,314.93494844436646,1712418826,,False,1,ed154c93,2024-04-06_17-53-46,89.15335059165955,89.15335059165955,47072,AT-MB-PC-E13,127.0.0.1,89.15335059165955,1,2
0.53,0.53,0.48,0.51,0.54,0.6957234705869968,217.065722823143,0.53,0.73,0.1,0.17,0.62,0.6956229287976274,217.72997671365738,1712418889,,True,2,ed154c93,2024-04-06_17-54-49,63.14055323600769,152.29390382766724,47072,AT-MB-PC-E13,127.0.0.1,152.29390382766724,2,2
