train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.08,0.56,0.08,0.46,1.136174045941409,193.14958781003952,0.07,0.55,0.08,0.45,1.1854028296470642,29.635070741176605,0.08,0.56,0.09,0.45,1.1450213972403078,56.106048464775085,1713138121,,False,1,a9e8b3af,2024-04-15_01-42-01,81.83511686325073,81.83511686325073,39896,AT-MB-PC-EOS,127.0.0.1,81.83511686325073,1,64,0.0,3,0.0001
0.08,0.77,0.08,0.48,0.5638480475720238,95.85416808724403,0.07,0.88,0.09,0.49,0.3875886011123657,9.689715027809143,0.08,0.87,0.09,0.46,0.4241314122871477,20.782439202070236,1713138196,,False,2,a9e8b3af,2024-04-15_01-43-16,75.33663296699524,157.17174983024597,39896,AT-MB-PC-EOS,127.0.0.1,157.17174983024597,2,64,0.0,3,0.0001
0.08,0.9,0.1,0.52,0.35560047433656805,60.45208063721657,0.07,0.91,0.13,0.57,0.30513787150383,7.628446787595749,0.08,0.91,0.11,0.51,0.35549344274462485,17.419178694486618,1713138272,,False,3,a9e8b3af,2024-04-15_01-44-32,75.98394513130188,233.15569496154785,39896,AT-MB-PC-EOS,127.0.0.1,233.15569496154785,3,64,0.0,3,0.0001
0.08,0.91,0.12,0.55,0.31894016388584584,54.219827860593796,0.07,0.92,0.1,0.54,0.2982578107714653,7.4564452692866325,0.08,0.91,0.12,0.53,0.33680541813373566,16.503465488553047,1713138349,,False,4,a9e8b3af,2024-04-15_01-45-49,76.86151671409607,310.0172116756439,39896,AT-MB-PC-EOS,127.0.0.1,310.0172116756439,4,64,0.0,3,0.0001
0.08,0.92,0.13,0.57,0.30028940097374074,51.04919816553593,0.07,0.92,0.15,0.58,0.29588453471660614,7.3971133679151535,0.08,0.91,0.14,0.56,0.32137853606623046,15.747548267245293,1713138425,,False,5,a9e8b3af,2024-04-15_01-47-05,75.9801082611084,385.9973199367523,39896,AT-MB-PC-EOS,127.0.0.1,385.9973199367523,5,64,0.0,3,0.0001
0.08,0.92,0.14,0.59,0.29064631251727835,49.40987312793732,0.07,0.91,0.14,0.58,0.29652295231819153,7.413073807954788,0.08,0.91,0.14,0.57,0.31506409146347825,15.438140481710434,1713138500,,False,6,a9e8b3af,2024-04-15_01-48-20,75.43766283988953,461.43498277664185,39896,AT-MB-PC-EOS,127.0.0.1,461.43498277664185,6,64,0.0,3,0.0001
0.08,0.92,0.16,0.6,0.28053532908944523,47.69100594520569,0.07,0.92,0.14,0.6,0.2762248921394348,6.90562230348587,0.08,0.92,0.14,0.58,0.30395010204947726,14.893555000424385,1713138577,,False,7,a9e8b3af,2024-04-15_01-49-37,76.7987380027771,538.233720779419,39896,AT-MB-PC-EOS,127.0.0.1,538.233720779419,7,64,0.0,3,0.0001
0.08,0.92,0.16,0.62,0.27584149942678565,46.89305490255356,0.07,0.93,0.16,0.61,0.2717124229669571,6.792810574173927,0.08,0.92,0.15,0.59,0.3034205725606607,14.867608055472374,1713138652,,False,8,a9e8b3af,2024-04-15_01-50-52,75.06934785842896,613.3030686378479,39896,AT-MB-PC-EOS,127.0.0.1,613.3030686378479,8,64,0.0,3,0.0001
0.08,0.92,0.17,0.63,0.2695630047251196,45.82571080327034,0.07,0.92,0.19,0.62,0.27538884222507476,6.884721055626869,0.08,0.91,0.18,0.62,0.2996737403529031,14.684013277292252,1713138728,,False,9,a9e8b3af,2024-04-15_01-52-08,75.65010404586792,688.9531726837158,39896,AT-MB-PC-EOS,127.0.0.1,688.9531726837158,9,64,0.0,3,0.0001
0.08,0.92,0.19,0.66,0.2628079659798566,44.67735421657562,0.07,0.92,0.19,0.65,0.25803264319896696,6.4508160799741745,0.08,0.92,0.18,0.63,0.28299374042116865,13.866693280637264,1713138803,,False,10,a9e8b3af,2024-04-15_01-53-23,75.69434571266174,764.6475183963776,39896,AT-MB-PC-EOS,127.0.0.1,764.6475183963776,10,64,0.0,3,0.0001
0.08,0.92,0.2,0.67,0.25668549528893303,43.636534199118614,0.07,0.92,0.18,0.65,0.26011732935905457,6.502933233976364,0.08,0.92,0.22,0.67,0.27138655556707963,13.297941222786903,1713138878,,False,11,a9e8b3af,2024-04-15_01-54-38,74.1452841758728,838.7928025722504,39896,AT-MB-PC-EOS,127.0.0.1,838.7928025722504,11,64,0.0,3,0.0001
0.08,0.92,0.21,0.69,0.24931782019488952,42.38402943313122,0.07,0.93,0.15,0.6,0.36308122873306276,9.077030718326569,0.08,0.92,0.17,0.63,0.3835714865399867,18.795002840459347,1713138954,,False,12,a9e8b3af,2024-04-15_01-55-54,76.54754161834717,915.3403441905975,39896,AT-MB-PC-EOS,127.0.0.1,915.3403441905975,12,64,0.0,3,0.0001
0.08,0.92,0.23,0.72,0.23972951322793962,40.75401724874973,0.07,0.92,0.23,0.72,0.24737903118133545,6.184475779533386,0.08,0.92,0.23,0.71,0.2615693238924961,12.816896870732307,1713139030,,False,13,a9e8b3af,2024-04-15_01-57-10,75.45512771606445,990.795471906662,39896,AT-MB-PC-EOS,127.0.0.1,990.795471906662,13,64,0.0,3,0.0001
0.08,0.92,0.24,0.73,0.234161593282924,39.807470858097076,0.07,0.93,0.23,0.69,0.24787203431129456,6.196800857782364,0.08,0.92,0.23,0.69,0.2749141871320958,13.470795169472694,1713139104,,False,14,a9e8b3af,2024-04-15_01-58-24,74.78271484375,1065.578186750412,39896,AT-MB-PC-EOS,127.0.0.1,1065.578186750412,14,64,0.0,3,0.0001
0.08,0.92,0.24,0.73,0.23652911475476096,40.209949508309364,0.07,0.92,0.24,0.73,0.2363763517141342,5.909408792853355,0.08,0.92,0.26,0.73,0.24915838393629813,12.208760812878609,1713139180,,False,15,a9e8b3af,2024-04-15_01-59-40,75.57285594940186,1141.1510426998138,39896,AT-MB-PC-EOS,127.0.0.1,1141.1510426998138,15,64,0.0,3,0.0001
0.08,0.92,0.25,0.74,0.23019017222173074,39.132329277694225,0.07,0.93,0.23,0.73,0.23198967516422273,5.799741879105568,0.08,0.92,0.24,0.71,0.24892090108929849,12.197124153375626,1713139255,,False,16,a9e8b3af,2024-04-15_02-00-55,75.28038620948792,1216.4314289093018,39896,AT-MB-PC-EOS,127.0.0.1,1216.4314289093018,16,64,0.0,3,0.0001
0.08,0.93,0.28,0.76,0.22137927575146452,37.634476877748966,0.07,0.92,0.26,0.75,0.2391193050146103,5.977982625365257,0.08,0.92,0.26,0.74,0.25459524076812123,12.47516679763794,1713139331,,False,17,a9e8b3af,2024-04-15_02-02-11,76.28284573554993,1292.7142746448517,39896,AT-MB-PC-EOS,127.0.0.1,1292.7142746448517,17,64,0.0,3,0.0001
0.08,0.93,0.29,0.77,0.22049962347921204,37.484935991466045,0.07,0.92,0.26,0.75,0.23631585121154786,5.907896280288696,0.08,0.92,0.29,0.76,0.24644916671879438,12.076009169220924,1713139407,,False,18,a9e8b3af,2024-04-15_02-03-27,75.19994592666626,1367.914220571518,39896,AT-MB-PC-EOS,127.0.0.1,1367.914220571518,18,64,0.0,3,0.0001
0.08,0.93,0.29,0.77,0.22091602472697988,37.55572420358658,0.07,0.92,0.26,0.76,0.23930991113185882,5.982747778296471,0.08,0.92,0.27,0.74,0.25617991114149286,12.552815645933151,1713139482,,False,19,a9e8b3af,2024-04-15_02-04-42,75.22882151603699,1443.143042087555,39896,AT-MB-PC-EOS,127.0.0.1,1443.143042087555,19,64,0.0,3,0.0001
0.08,0.93,0.3,0.78,0.21599732751355452,36.71954567730427,0.07,0.92,0.24,0.74,0.24799811065196992,6.199952766299248,0.08,0.92,0.27,0.74,0.24663719048305432,12.085222333669662,1713139557,,False,20,a9e8b3af,2024-04-15_02-05-57,74.58713245391846,1517.7301745414734,39896,AT-MB-PC-EOS,127.0.0.1,1517.7301745414734,20,64,0.0,3,0.0001
0.08,0.93,0.32,0.78,0.2138822630047798,36.35998471081257,0.07,0.93,0.29,0.75,0.222685763835907,5.567144095897675,0.08,0.92,0.32,0.76,0.22964249733759431,11.252482369542122,1713139633,,False,21,a9e8b3af,2024-04-15_02-07-13,76.41649174690247,1594.1466662883759,39896,AT-MB-PC-EOS,127.0.0.1,1594.1466662883759,21,64,0.0,3,0.0001
0.08,0.93,0.34,0.79,0.21032538589309244,35.755315601825714,0.07,0.93,0.28,0.75,0.2276694318652153,5.6917357966303825,0.08,0.92,0.29,0.75,0.2479471143107025,12.149408601224422,1713139709,,False,22,a9e8b3af,2024-04-15_02-08-29,76.09180235862732,1670.2384686470032,39896,AT-MB-PC-EOS,127.0.0.1,1670.2384686470032,22,64,0.0,3,0.0001
0.08,0.93,0.33,0.8,0.20881318660343395,35.49824172258377,0.07,0.93,0.26,0.72,0.25596463441848755,6.399115860462189,0.08,0.92,0.27,0.72,0.28969302986349377,14.194958463311195,1713139785,,False,23,a9e8b3af,2024-04-15_02-09-45,75.57206320762634,1745.8105318546295,39896,AT-MB-PC-EOS,127.0.0.1,1745.8105318546295,23,64,0.0,3,0.0001
0.08,0.93,0.34,0.8,0.2076312164611676,35.297306798398495,0.07,0.93,0.32,0.76,0.22079571694135666,5.5198929235339165,0.08,0.92,0.33,0.77,0.2397634423508936,11.748408675193787,1713139859,,False,24,a9e8b3af,2024-04-15_02-10-59,74.73867630958557,1820.549208164215,39896,AT-MB-PC-EOS,127.0.0.1,1820.549208164215,24,64,0.0,3,0.0001
0.08,0.93,0.35,0.8,0.20656159414964564,35.11547100543976,0.07,0.93,0.28,0.75,0.23786585718393327,5.9466464295983315,0.08,0.92,0.31,0.75,0.26384208761915867,12.928262293338776,1713139935,,False,25,a9e8b3af,2024-04-15_02-12-15,75.40647006034851,1895.9556782245636,39896,AT-MB-PC-EOS,127.0.0.1,1895.9556782245636,25,64,0.0,3,0.0001
0.08,0.93,0.36,0.8,0.2059643120450132,35.013933047652245,0.07,0.93,0.26,0.72,0.2770871660113335,6.927179150283337,0.08,0.92,0.33,0.74,0.28227318823337555,13.831386223435402,1713140010,,False,26,a9e8b3af,2024-04-15_02-13-30,75.25510478019714,1971.2107830047607,39896,AT-MB-PC-EOS,127.0.0.1,1971.2107830047607,26,64,0.0,3,0.0001
0.08,0.93,0.36,0.81,0.20484261688064126,34.823244869709015,0.07,0.93,0.3,0.75,0.23674375355243682,5.918593838810921,0.08,0.92,0.31,0.75,0.25209552437371135,12.352680694311857,1713140084,,False,27,a9e8b3af,2024-04-15_02-14-44,74.21367597579956,2045.4244589805603,39896,AT-MB-PC-EOS,127.0.0.1,2045.4244589805603,27,64,0.0,3,0.0001
0.08,0.93,0.38,0.81,0.20105636242557975,34.17958161234856,0.07,0.93,0.31,0.77,0.21103338956832884,5.275834739208221,0.08,0.92,0.32,0.78,0.22699008182603486,11.122514009475708,1713140161,,False,28,a9e8b3af,2024-04-15_02-16-01,76.86340308189392,2122.287862062454,39896,AT-MB-PC-EOS,127.0.0.1,2122.287862062454,28,64,0.0,3,0.0001
