train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.46,0.45,0.97,0.61,0.57,1.7978579840239357,61.12717145681381,0.5,0.49,0.93,0.64,0.49,0.9304321646690369,4.652160823345184,0.5,0.49,0.98,0.66,0.58,0.9266627490520477,9.266627490520477,1713073157,,False,1,865af6b6,2024-04-14_07-39-17,65.37787556648254,65.37787556648254,31044,AT-MB-PC-E13,127.0.0.1,65.37787556648254,1,128,0.0,3,0.001
0.57,0.51,0.58,0.54,0.59,0.8405870497226715,28.57995969057083,0.5,0.48,0.4,0.44,0.5,0.7661221265792847,3.8306106328964233,0.58,0.57,0.56,0.57,0.6,0.7384261012077331,7.3842610120773315,1713073225,,False,2,865af6b6,2024-04-14_07-40-25,68.35909056663513,133.73696613311768,31044,AT-MB-PC-E13,127.0.0.1,133.73696613311768,2,128,0.0,3,0.001
0.59,0.54,0.58,0.56,0.63,0.7531503754503587,25.607112765312195,0.53,0.5,0.88,0.64,0.61,0.846550464630127,4.232752323150635,0.59,0.55,0.92,0.69,0.7,0.772881269454956,7.7288126945495605,1713073295,,False,3,865af6b6,2024-04-14_07-41-35,69.47068500518799,203.20765113830566,31044,AT-MB-PC-E13,127.0.0.1,203.20765113830566,3,128,0.0,3,0.001
0.66,0.61,0.64,0.63,0.7,0.6934741875704598,23.57812237739563,0.56,0.54,0.51,0.53,0.6,0.7960184454917908,3.980092227458954,0.6,0.59,0.6,0.59,0.65,0.7396747052669526,7.396747052669525,1713073364,,False,4,865af6b6,2024-04-14_07-42-44,68.95873260498047,272.16638374328613,31044,AT-MB-PC-E13,127.0.0.1,272.16638374328613,4,128,0.0,3,0.001
0.66,0.62,0.63,0.62,0.71,0.6791696758831248,23.091768980026245,0.6,0.59,0.53,0.56,0.62,0.7310585856437684,3.6552929282188416,0.61,0.61,0.56,0.59,0.66,0.7070982396602631,7.070982396602631,1713073432,,False,5,865af6b6,2024-04-14_07-43-52,68.43084979057312,340.59723353385925,31044,AT-MB-PC-E13,127.0.0.1,340.59723353385925,5,128,0.0,3,0.001
0.68,0.64,0.62,0.63,0.75,0.641249236815116,21.802474051713943,0.57,0.53,0.86,0.66,0.6,1.0990195155143738,5.495097577571869,0.59,0.55,0.83,0.66,0.63,1.1795784294605256,11.795784294605255,1713073501,,False,6,865af6b6,2024-04-14_07-45-01,68.61096906661987,409.2082026004791,31044,AT-MB-PC-E13,127.0.0.1,409.2082026004791,6,128,0.0,3,0.001
0.67,0.64,0.62,0.63,0.72,0.6520867084755617,22.170948088169098,0.59,0.54,0.89,0.67,0.73,0.7864229202270507,3.932114601135254,0.61,0.56,0.86,0.68,0.66,0.8435578256845474,8.435578256845474,1713073570,,False,7,865af6b6,2024-04-14_07-46-10,68.84351849555969,478.0517210960388,31044,AT-MB-PC-E13,127.0.0.1,478.0517210960388,7,128,0.0,3,0.001
0.68,0.64,0.64,0.64,0.73,0.640259325504303,21.7688170671463,0.59,0.55,0.81,0.65,0.66,0.9475767731666564,4.7378838658332825,0.64,0.59,0.84,0.7,0.69,0.9653959214687348,9.653959214687347,1713073639,,False,8,865af6b6,2024-04-14_07-47-19,69.13844966888428,547.1901707649231,31044,AT-MB-PC-E13,127.0.0.1,547.1901707649231,8,128,0.0,3,0.001
0.68,0.64,0.67,0.65,0.75,0.6234847000416588,21.198479801416397,0.48,0.48,0.86,0.61,0.6,1.3159573793411254,6.579786896705627,0.55,0.52,0.98,0.68,0.69,1.2581946671009063,12.581946671009064,1713073708,,False,9,865af6b6,2024-04-14_07-48-28,68.82051229476929,616.0106830596924,31044,AT-MB-PC-E13,127.0.0.1,616.0106830596924,9,128,0.0,3,0.001
0.68,0.64,0.66,0.65,0.75,0.6020292639732361,20.468994975090027,0.56,0.52,0.93,0.67,0.69,0.7964574575424195,3.982287287712097,0.58,0.54,0.95,0.69,0.65,0.8642784416675567,8.642784416675568,1713073776,,False,10,865af6b6,2024-04-14_07-49-36,68.6805317401886,684.691214799881,31044,AT-MB-PC-E13,127.0.0.1,684.691214799881,10,128,0.0,3,0.001
0.71,0.68,0.66,0.67,0.77,0.5884328098858104,20.006715536117554,0.68,0.63,0.76,0.69,0.69,0.6888332962989807,3.4441664814949036,0.67,0.63,0.8,0.7,0.75,0.6342760503292084,6.342760503292084,1713073845,,False,11,865af6b6,2024-04-14_07-50-45,68.23807001113892,752.9292848110199,31044,AT-MB-PC-E13,127.0.0.1,752.9292848110199,11,128,0.0,3,0.001
0.74,0.69,0.75,0.72,0.8,0.5596172792070052,19.026987493038177,0.61,0.56,0.86,0.68,0.66,0.9027050018310547,4.513525009155273,0.62,0.57,0.91,0.7,0.7,0.8499923467636108,8.499923467636108,1713073913,,False,12,865af6b6,2024-04-14_07-51-53,68.40667223930359,821.3359570503235,31044,AT-MB-PC-E13,127.0.0.1,821.3359570503235,12,128,0.0,3,0.001
0.74,0.72,0.68,0.7,0.8,0.5473032457863584,18.608310356736183,0.68,0.73,0.51,0.6,0.73,0.6566353678703308,3.283176839351654,0.67,0.7,0.56,0.63,0.76,0.615288519859314,6.15288519859314,1713073982,,False,13,865af6b6,2024-04-14_07-53-02,68.71032047271729,890.0462775230408,31044,AT-MB-PC-E13,127.0.0.1,890.0462775230408,13,128,0.0,3,0.001
0.73,0.68,0.73,0.7,0.79,0.5819404502125347,19.78597530722618,0.62,0.56,0.85,0.68,0.73,0.6589613199234009,3.2948065996170044,0.63,0.58,0.9,0.7,0.69,0.6799315929412841,6.799315929412842,1713074050,,False,14,865af6b6,2024-04-14_07-54-10,68.36122155189514,958.4074990749359,31044,AT-MB-PC-E13,127.0.0.1,958.4074990749359,14,128,0.0,3,0.001
0.75,0.72,0.73,0.72,0.83,0.5098187458865783,17.33383736014366,0.61,0.58,0.65,0.61,0.66,0.7223568201065064,3.6117841005325317,0.72,0.69,0.78,0.73,0.75,0.5931745558977127,5.931745558977127,1713074118,,False,15,865af6b6,2024-04-14_07-55-18,68.38085627555847,1026.7883553504944,31044,AT-MB-PC-E13,127.0.0.1,1026.7883553504944,15,128,0.0,3,0.001
0.76,0.74,0.72,0.73,0.85,0.472713645109359,16.072263933718204,0.73,0.68,0.82,0.74,0.75,0.6598361015319825,3.299180507659912,0.7,0.65,0.83,0.73,0.75,0.6075217485427856,6.0752174854278564,1713074188,,False,16,865af6b6,2024-04-14_07-56-28,69.33291292190552,1096.1212682724,31044,AT-MB-PC-E13,127.0.0.1,1096.1212682724,16,128,0.0,3,0.001
0.76,0.71,0.79,0.75,0.83,0.5086218741010217,17.293143719434738,0.62,0.6,0.57,0.59,0.68,0.677978229522705,3.3898911476135254,0.7,0.67,0.73,0.7,0.75,0.6003694713115693,6.003694713115692,1713074256,,False,17,865af6b6,2024-04-14_07-57-36,68.62104630470276,1164.7423145771027,31044,AT-MB-PC-E13,127.0.0.1,1164.7423145771027,17,128,0.0,3,0.001
0.78,0.75,0.78,0.76,0.86,0.4820461632574306,16.38956955075264,0.64,0.61,0.71,0.65,0.7,0.7632165670394897,3.8160828351974487,0.62,0.58,0.73,0.65,0.65,0.8506092548370361,8.506092548370361,1713074325,,False,18,865af6b6,2024-04-14_07-58-45,68.31876492500305,1233.0610795021057,31044,AT-MB-PC-E13,127.0.0.1,1233.0610795021057,18,128,0.0,3,0.001
0.76,0.73,0.73,0.73,0.83,0.5103005065637476,17.35021722316742,0.58,0.71,0.21,0.32,0.67,1.0042054891586303,5.021027445793152,0.61,0.74,0.31,0.43,0.74,0.9607515752315521,9.607515752315521,1713074393,,False,19,865af6b6,2024-04-14_07-59-53,68.73232460021973,1301.7934041023254,31044,AT-MB-PC-E13,127.0.0.1,1301.7934041023254,19,128,0.0,3,0.001
0.77,0.73,0.77,0.75,0.86,0.4733317608342451,16.093279868364334,0.57,0.58,0.35,0.43,0.62,0.8856788277626038,4.428394138813019,0.6,0.68,0.35,0.46,0.68,0.7249370127916336,7.249370127916336,1713074462,,False,20,865af6b6,2024-04-14_08-01-02,68.33914136886597,1370.1325454711914,31044,AT-MB-PC-E13,127.0.0.1,1370.1325454711914,20,128,0.0,3,0.001
0.79,0.75,0.8,0.77,0.87,0.4641086489838712,15.779694065451622,0.64,0.69,0.43,0.53,0.74,0.711212944984436,3.55606472492218,0.65,0.66,0.56,0.61,0.74,0.6615831971168518,6.615831971168518,1713074530,,False,21,865af6b6,2024-04-14_08-02-10,68.42236185073853,1438.55490732193,31044,AT-MB-PC-E13,127.0.0.1,1438.55490732193,21,128,0.0,3,0.001
0.8,0.75,0.81,0.78,0.87,0.44821108264081616,15.23917680978775,0.54,0.71,0.07,0.13,0.72,1.0068287134170533,5.034143567085266,0.54,0.67,0.12,0.21,0.74,1.0370406627655029,10.37040662765503,1713074599,,False,22,865af6b6,2024-04-14_08-03-19,69.05566620826721,1507.6105735301971,31044,AT-MB-PC-E13,127.0.0.1,1507.6105735301971,22,128,0.0,3,0.001
0.81,0.79,0.78,0.78,0.88,0.4312984001110582,14.664145603775978,0.73,0.7,0.76,0.73,0.76,0.6576925873756408,3.2884629368782043,0.68,0.64,0.76,0.7,0.75,0.6189297348260879,6.1892973482608795,1713074668,,False,23,865af6b6,2024-04-14_08-04-28,68.689697265625,1576.3002707958221,31044,AT-MB-PC-E13,127.0.0.1,1576.3002707958221,23,128,0.0,3,0.001
0.79,0.75,0.81,0.78,0.87,0.46002829688436847,15.640962094068527,0.58,0.62,0.29,0.4,0.7,0.9818822383880615,4.909411191940308,0.63,0.73,0.39,0.51,0.75,0.8055939495563507,8.055939495563507,1713074737,,False,24,865af6b6,2024-04-14_08-05-37,68.61561417579651,1644.9158849716187,31044,AT-MB-PC-E13,127.0.0.1,1644.9158849716187,24,128,0.0,3,0.001
0.79,0.77,0.76,0.77,0.87,0.4711015421678038,16.01745243370533,0.72,0.7,0.71,0.7,0.73,0.6808383405208588,3.404191702604294,0.69,0.7,0.63,0.66,0.76,0.6204695910215378,6.204695910215378,1713074805,,False,25,865af6b6,2024-04-14_08-06-45,68.6188097000122,1713.5346946716309,31044,AT-MB-PC-E13,127.0.0.1,1713.5346946716309,25,128,0.0,3,0.001
0.82,0.77,0.83,0.8,0.89,0.42840758842580456,14.565858006477356,0.63,0.62,0.57,0.59,0.68,0.7499841213226318,3.749920606613159,0.69,0.67,0.71,0.69,0.77,0.5720296680927277,5.720296680927277,1713074875,,False,26,865af6b6,2024-04-14_08-07-55,69.57050108909607,1783.105195760727,31044,AT-MB-PC-E13,127.0.0.1,1783.105195760727,26,128,0.0,3,0.001
0.81,0.77,0.82,0.8,0.89,0.4199715743170065,14.279033526778221,0.72,0.7,0.74,0.72,0.78,0.5829011559486389,2.9145057797431946,0.7,0.68,0.71,0.7,0.75,0.6332022219896316,6.3320222198963165,1713074944,,False,27,865af6b6,2024-04-14_08-09-04,69.55754566192627,1852.6627414226532,31044,AT-MB-PC-E13,127.0.0.1,1852.6627414226532,27,128,0.0,3,0.001
0.81,0.77,0.82,0.8,0.89,0.43837058894774494,14.904600024223328,0.62,0.56,0.92,0.7,0.79,0.8836458384990692,4.418229192495346,0.64,0.58,0.95,0.72,0.74,0.9092377185821533,9.092377185821533,1713075013,,False,28,865af6b6,2024-04-14_08-10-13,68.42778158187866,1921.0905230045319,31044,AT-MB-PC-E13,127.0.0.1,1921.0905230045319,28,128,0.0,3,0.001
0.81,0.77,0.81,0.79,0.89,0.4224633688435835,14.363754540681839,0.57,0.71,0.17,0.27,0.77,1.0088225483894349,5.044112741947174,0.61,0.76,0.3,0.43,0.8,0.9242182493209838,9.242182493209839,1713075080,,False,29,865af6b6,2024-04-14_08-11-20,67.60076761245728,1988.6912906169891,31044,AT-MB-PC-E13,127.0.0.1,1988.6912906169891,29,128,0.0,3,0.001
0.82,0.78,0.84,0.81,0.9,0.3951607272028923,13.435464724898338,0.73,0.71,0.72,0.72,0.76,0.6640151500701904,3.320075750350952,0.69,0.67,0.73,0.7,0.79,0.5762132972478866,5.762132972478867,1713075149,,False,30,865af6b6,2024-04-14_08-12-29,68.25343060493469,2056.944721221924,31044,AT-MB-PC-E13,127.0.0.1,2056.944721221924,30,128,0.0,3,0.001
0.82,0.79,0.8,0.79,0.9,0.39529021873193626,13.439867436885834,0.54,0.51,0.6,0.55,0.56,0.8236473202705383,4.118236601352692,0.65,0.66,0.58,0.62,0.76,0.5731753438711167,5.731753438711166,1713075217,,False,31,865af6b6,2024-04-14_08-13-37,68.13303804397583,2125.0777592658997,31044,AT-MB-PC-E13,127.0.0.1,2125.0777592658997,31,128,0.0,3,0.001
0.83,0.81,0.81,0.81,0.91,0.39133985515903025,13.305555075407028,0.66,0.64,0.65,0.65,0.72,0.7299654603004455,3.649827301502228,0.66,0.64,0.69,0.66,0.71,0.712804114818573,7.12804114818573,1713075285,,False,32,865af6b6,2024-04-14_08-14-45,68.52855348587036,2193.60631275177,31044,AT-MB-PC-E13,127.0.0.1,2193.60631275177,32,128,0.0,3,0.001
