train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.7,0.68,0.62,0.65,0.77,0.5723085587515551,19.45849099755287,0.57,0.55,0.51,0.53,0.59,0.7031910419464111,3.5159552097320557,1712925949,,True,100,c7488758,2024-04-12_14-45-49,23.739437580108643,2370.935603618622,53024,AT-MB-PC-E13,127.0.0.1,2370.935603618622,100,64,3,0.5,1e-05,c7488758
0.82,0.78,0.82,0.8,0.89,0.4156811912270153,14.133160501718521,0.69,0.69,0.62,0.66,0.78,0.6183510184288025,3.0917550921440125,1712928138,,True,100,22360dab,2024-04-12_15-22-18,46.53734636306763,4555.476500988007,43092,AT-MB-PC-E13,127.0.0.1,4555.476500988007,100,256,6,0.5,0.001,22360dab
0.67,0.64,0.58,0.61,0.71,0.6299847495906493,21.419481486082077,0.56,0.54,0.49,0.51,0.57,0.7138124585151673,3.569062292575836,1712924659,,True,45,40f5ca84,2024-04-12_14-24-19,24.21267008781433,1072.0155758857727,53300,AT-MB-PC-E13,127.0.0.1,1072.0155758857727,45,64,3,0.5,1e-05,40f5ca84
0.49,0.46,0.78,0.58,0.52,0.7821552367771373,26.59327805042267,0.47,0.47,0.89,0.62,0.45,0.7800174832344056,3.9000874161720276,1712924897,,True,5,b92f95f5,2024-04-12_14-28-17,45.993324995040894,237.53480505943298,53300,AT-MB-PC-E13,127.0.0.1,237.53480505943298,5,64,6,0.5,1e-05,b92f95f5
0.91,0.89,0.91,0.9,0.97,0.2239119257120525,7.6130054742097855,0.72,0.7,0.72,0.71,0.8,0.580344158411026,2.90172079205513,1712927310,,True,100,88f61dc3,2024-04-12_15-08-30,25.015522956848145,2413.0864431858063,53300,AT-MB-PC-E13,127.0.0.1,2413.0864431858063,100,64,3,0.0,0.0001,88f61dc3
0.72,0.68,0.69,0.69,0.78,0.5667424263323054,19.269242495298386,0.58,0.6,0.36,0.45,0.6,0.7927722215652466,3.963861107826233,1712926316,,True,15,204bd4e2,2024-04-12_14-51-56,23.460144758224487,367.1410777568817,53024,AT-MB-PC-E13,127.0.0.1,367.1410777568817,15,256,3,0.5,0.001,204bd4e2
0.54,0.48,0.46,0.47,0.54,0.7150543472346138,24.311847805976868,0.54,0.55,0.17,0.26,0.52,0.7360163331031799,3.6800816655158997,1712926702,,True,5,5232d81e,2024-04-12_14-58-22,76.399423122406,386.114417552948,53024,AT-MB-PC-E13,127.0.0.1,386.114417552948,5,256,10,0.5,0.0001,5232d81e
0.54,0.49,0.49,0.49,0.56,0.7048749520498163,23.965748369693756,0.64,0.7,0.42,0.52,0.61,0.6727720737457276,3.3638603687286377,1712927085,,True,5,e645c752,2024-04-12_15-04-45,75.43845248222351,382.6500725746155,53024,AT-MB-PC-E13,127.0.0.1,382.6500725746155,5,256,10,0.2,1e-05,e645c752
0.62,0.57,0.57,0.57,0.67,0.6416188776493073,21.815041840076447,0.5,0.46,0.33,0.39,0.56,0.7168204545974731,3.5841022729873657,1712927319,,True,5,4f4a02a4,2024-04-12_15-08-39,42.97252821922302,234.52233934402466,53024,AT-MB-PC-E13,127.0.0.1,234.52233934402466,5,64,6,0.2,0.0001,4f4a02a4
0.48,0.43,0.54,0.48,0.49,0.755284400547252,25.679669618606567,0.5,0.48,0.64,0.55,0.53,0.7038284182548523,3.5191420912742615,1712927437,,True,5,ae81564b,2024-04-12_15-10-37,24.669481992721558,126.54149746894836,53300,AT-MB-PC-E13,127.0.0.1,126.54149746894836,5,256,3,0.5,1e-05,ae81564b
