train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
0.44,0.4,0.53,0.46,0.43,0.8944758983219371,30.412180542945862,0.46,0.47,0.97,0.63,0.55,0.8296786069869995,4.148393034934998,1712931407,,False,1,92cbc019,2024-04-12_16-16-47,29.55347180366516,29.55347180366516,53024,AT-MB-PC-E13,127.0.0.1,29.55347180366516,1,128,3,0.0,0.001
0.58,0.53,0.48,0.5,0.59,0.6937493103391984,23.587476551532745,0.52,0.5,0.21,0.29,0.58,0.7788791298866272,3.894395649433136,1712931430,,False,2,92cbc019,2024-04-12_16-17-10,23.50945472717285,53.06292653083801,53024,AT-MB-PC-E13,127.0.0.1,53.06292653083801,2,128,3,0.0,0.001
0.67,0.63,0.62,0.62,0.71,0.6397556487251731,21.751692056655884,0.54,0.51,0.57,0.54,0.55,0.7762773275375366,3.881386637687683,1712931454,,False,3,92cbc019,2024-04-12_16-17-34,23.41528010368347,76.47820663452148,53024,AT-MB-PC-E13,127.0.0.1,76.47820663452148,3,128,3,0.0,0.001
0.69,0.67,0.6,0.63,0.73,0.6095935097512077,20.72617933154106,0.6,0.56,0.83,0.67,0.71,0.7460660934448242,3.730330467224121,1712931477,,False,4,92cbc019,2024-04-12_16-17-57,23.23478889465332,99.7129955291748,53024,AT-MB-PC-E13,127.0.0.1,99.7129955291748,4,128,3,0.0,0.001
0.72,0.7,0.63,0.66,0.78,0.5652324478415882,19.217903226614,0.59,0.62,0.36,0.46,0.66,0.8461846113204956,4.230923056602478,1712931501,,False,5,92cbc019,2024-04-12_16-18-21,23.849976778030396,123.5629723072052,53024,AT-MB-PC-E13,127.0.0.1,123.5629723072052,5,128,3,0.0,0.001
0.71,0.67,0.69,0.68,0.77,0.5800861698739669,19.722929775714874,0.58,0.8,0.17,0.28,0.64,1.5394847869873047,7.697423934936523,1712931524,,False,6,92cbc019,2024-04-12_16-18-44,22.87897253036499,146.4419448375702,53024,AT-MB-PC-E13,127.0.0.1,146.4419448375702,6,128,3,0.0,0.001
0.72,0.69,0.68,0.68,0.79,0.5661181342952392,19.24801656603813,0.67,0.66,0.64,0.65,0.69,0.7073906540870667,3.5369532704353333,1712931548,,False,7,92cbc019,2024-04-12_16-19-08,24.018693923950195,170.46063876152039,53024,AT-MB-PC-E13,127.0.0.1,170.46063876152039,7,128,3,0.0,0.001
0.74,0.73,0.65,0.69,0.8,0.5458557623274186,18.559095919132233,0.68,0.64,0.74,0.68,0.72,0.6549587726593018,3.274793863296509,1712931571,,False,8,92cbc019,2024-04-12_16-19-31,22.98694896697998,193.44758772850037,53024,AT-MB-PC-E13,127.0.0.1,193.44758772850037,8,128,3,0.0,0.001
0.74,0.69,0.74,0.71,0.8,0.5541405896930134,18.840780049562454,0.66,0.61,0.82,0.7,0.72,0.8467480182647705,4.2337400913238525,1712931595,,False,9,92cbc019,2024-04-12_16-19-55,24.130351066589355,217.57793879508972,53024,AT-MB-PC-E13,127.0.0.1,217.57793879508972,9,128,3,0.0,0.001
0.76,0.74,0.7,0.72,0.82,0.5267382544629714,17.909100651741028,0.64,0.62,0.64,0.63,0.68,0.701358151435852,3.5067907571792603,1712931618,,False,10,92cbc019,2024-04-12_16-20-18,23.286527633666992,240.8644664287567,53024,AT-MB-PC-E13,127.0.0.1,240.8644664287567,10,128,3,0.0,0.001
0.76,0.74,0.73,0.73,0.83,0.5060252108994652,17.204857170581818,0.57,0.57,0.39,0.46,0.6,0.92826167345047,4.64130836725235,1712931642,,False,11,92cbc019,2024-04-12_16-20-42,23.50240993499756,264.3668763637543,53024,AT-MB-PC-E13,127.0.0.1,264.3668763637543,11,128,3,0.0,0.001
0.72,0.69,0.66,0.68,0.79,0.5733407297555138,19.49358481168747,0.63,0.62,0.57,0.59,0.72,0.6279295682907104,3.1396478414535522,1712931665,,False,12,92cbc019,2024-04-12_16-21-05,23.645910263061523,288.0127866268158,53024,AT-MB-PC-E13,127.0.0.1,288.0127866268158,12,128,3,0.0,0.001
0.77,0.73,0.76,0.74,0.84,0.5042904492686776,17.14587527513504,0.64,0.65,0.54,0.59,0.7,0.699025821685791,3.495129108428955,1712931689,,False,13,92cbc019,2024-04-12_16-21-29,23.62152862548828,311.6343152523041,53024,AT-MB-PC-E13,127.0.0.1,311.6343152523041,13,128,3,0.0,0.001
0.78,0.75,0.76,0.75,0.85,0.4794270422528772,16.300519436597824,0.56,0.64,0.19,0.3,0.65,1.0135565161705018,5.0677825808525085,1712931713,,False,14,92cbc019,2024-04-12_16-21-53,23.574787616729736,335.2091028690338,53024,AT-MB-PC-E13,127.0.0.1,335.2091028690338,14,128,3,0.0,0.001
0.79,0.75,0.78,0.76,0.86,0.4675026763887966,15.895090997219086,0.64,0.61,0.68,0.64,0.73,0.6682085633277893,3.3410428166389465,1712931736,,False,15,92cbc019,2024-04-12_16-22-16,23.623238801956177,358.83234167099,53024,AT-MB-PC-E13,127.0.0.1,358.83234167099,15,128,3,0.0,0.001
0.77,0.73,0.75,0.74,0.85,0.4798476985272239,16.314821749925613,0.53,0.52,0.18,0.27,0.7,1.0377696752548218,5.188848376274109,1712931760,,False,16,92cbc019,2024-04-12_16-22-40,23.640990495681763,382.47333216667175,53024,AT-MB-PC-E13,127.0.0.1,382.47333216667175,16,128,3,0.0,0.001
0.78,0.75,0.75,0.75,0.86,0.46446183937437396,15.791702538728714,0.72,0.71,0.69,0.7,0.79,0.5483828246593475,2.7419141232967377,1712931783,,False,17,92cbc019,2024-04-12_16-23-03,23.53369164466858,406.00702381134033,53024,AT-MB-PC-E13,127.0.0.1,406.00702381134033,17,128,3,0.0,0.001
0.79,0.76,0.79,0.77,0.88,0.448249711709864,15.240490198135376,0.69,0.7,0.61,0.65,0.78,0.7282296419143677,3.6411482095718384,1712931807,,False,18,92cbc019,2024-04-12_16-23-27,23.703770875930786,429.7107946872711,53024,AT-MB-PC-E13,127.0.0.1,429.7107946872711,18,128,3,0.0,0.001
0.81,0.8,0.78,0.79,0.89,0.40515683503711925,13.775332391262054,0.68,0.66,0.69,0.68,0.75,0.6291695475578308,3.145847737789154,1712931831,,False,19,92cbc019,2024-04-12_16-23-51,23.671375274658203,453.3821699619293,53024,AT-MB-PC-E13,127.0.0.1,453.3821699619293,19,128,3,0.0,0.001
0.8,0.78,0.76,0.77,0.89,0.4322284328586915,14.69576671719551,0.68,0.64,0.75,0.69,0.74,0.7010542988777161,3.5052714943885803,1712931854,,False,20,92cbc019,2024-04-12_16-24-14,23.359375476837158,476.7415454387665,53024,AT-MB-PC-E13,127.0.0.1,476.7415454387665,20,128,3,0.0,0.001
0.8,0.76,0.82,0.79,0.9,0.4022965054301655,13.678081184625626,0.71,0.71,0.67,0.69,0.75,0.6212606012821198,3.1063030064105988,1712931878,,False,21,92cbc019,2024-04-12_16-24-38,23.680187702178955,500.42173314094543,53024,AT-MB-PC-E13,127.0.0.1,500.42173314094543,21,128,3,0.0,0.001
0.81,0.78,0.79,0.78,0.89,0.40959864591850953,13.926353961229324,0.69,0.64,0.79,0.71,0.79,0.6733798623085022,3.366899311542511,1712931901,,False,22,92cbc019,2024-04-12_16-25-01,23.61866021156311,524.0403933525085,53024,AT-MB-PC-E13,127.0.0.1,524.0403933525085,22,128,3,0.0,0.001
0.81,0.78,0.8,0.79,0.9,0.3998229223139146,13.593979358673096,0.68,0.69,0.61,0.65,0.74,0.6875450253486634,3.4377251267433167,1712931925,,False,23,92cbc019,2024-04-12_16-25-25,23.525827646255493,547.566220998764,53024,AT-MB-PC-E13,127.0.0.1,547.566220998764,23,128,3,0.0,0.001
0.81,0.78,0.8,0.79,0.9,0.39505428908502355,13.4318458288908,0.7,0.65,0.82,0.72,0.73,0.8154868841171264,4.077434420585632,1712931949,,False,24,92cbc019,2024-04-12_16-25-49,23.60923147201538,571.1754524707794,53024,AT-MB-PC-E13,127.0.0.1,571.1754524707794,24,128,3,0.0,0.001
