train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.47925,0.45025,0.76695,0.5674,0.52842,0.995141879600637,33.83482390642166,0.47682,0.47682,1.0,0.64574,0.58193,1.600351047515869,8.001755237579346,0.48675,0.48675,1.0,0.65479,0.50336,1.6292089819908142,16.292089819908142,1713457197,,False,1,d6c6d08e,2024-04-18_18-19-57,50.12328267097473,50.12328267097473,13420,AT-MB-PC-E13,127.0.0.1,50.12328267097473,1,256,0.0,6,0.0001
0.54623,0.49171,0.56568,0.52611,0.5533,0.7804539414013133,26.535434007644653,0.55629,0.53165,0.58333,0.55629,0.57736,0.7438120245933533,3.7190601229667664,0.51325,0.5,0.71429,0.58824,0.51819,0.7725985527038575,7.725985527038574,1713457239,,False,2,d6c6d08e,2024-04-18_18-20-39,42.59323763847351,92.71652030944824,13420,AT-MB-PC-E13,127.0.0.1,92.71652030944824,2,256,0.0,6,0.0001
0.6717,0.62302,0.66525,0.64344,0.74197,0.5940060203566271,20.19620469212532,0.58278,0.56522,0.54167,0.55319,0.6352,0.6688881635665893,3.3444408178329468,0.66556,0.64198,0.70748,0.67314,0.73487,0.6181734800338745,6.181734800338745,1713457282,,False,3,d6c6d08e,2024-04-18_18-21-22,42.546988010406494,135.26350831985474,13420,AT-MB-PC-E13,127.0.0.1,135.26350831985474,3,256,0.0,6,0.0001
0.72642,0.69362,0.69068,0.69214,0.81231,0.5284311263000264,17.966658294200897,0.64901,0.60674,0.75,0.67081,0.64821,0.7035164117813111,3.517582058906555,0.71854,0.68023,0.79592,0.73354,0.76629,0.6011279404163361,6.011279404163361,1713457324,,False,4,d6c6d08e,2024-04-18_18-22-04,42.41567635536194,177.67918467521667,13420,AT-MB-PC-E13,127.0.0.1,177.67918467521667,4,256,0.0,6,0.0001
0.76792,0.73061,0.75847,0.74428,0.84253,0.49138610766214486,16.707127660512924,0.57616,0.58696,0.375,0.45763,0.66368,0.6699783802032471,3.3498919010162354,0.70199,0.71111,0.65306,0.68085,0.77033,0.599878603219986,5.99878603219986,1713457366,,False,5,d6c6d08e,2024-04-18_18-22-46,41.85092806816101,219.53011274337769,13420,AT-MB-PC-E13,127.0.0.1,219.53011274337769,5,256,0.0,6,0.0001
0.79245,0.7582,0.7839,0.77083,0.86502,0.46695932395317974,15.876617014408112,0.66225,0.65672,0.61111,0.63309,0.66368,0.8063809275627136,4.031904637813568,0.7053,0.69863,0.69388,0.69625,0.77604,0.6156004428863525,6.156004428863525,1713457408,,False,6,d6c6d08e,2024-04-18_18-23-28,42.14958953857422,261.6797022819519,13420,AT-MB-PC-E13,127.0.0.1,261.6797022819519,6,256,0.0,6,0.0001
0.79434,0.75502,0.79661,0.77526,0.87679,0.42874940988772053,14.577479936182499,0.6755,0.61165,0.875,0.72,0.74974,0.6837620258331298,3.4188101291656494,0.68874,0.6359,0.84354,0.72515,0.77845,0.6117492496967316,6.117492496967316,1713457450,,False,7,d6c6d08e,2024-04-18_18-24-10,42.23558712005615,303.91528940200806,13420,AT-MB-PC-E13,127.0.0.1,303.91528940200806,7,256,0.0,6,0.0001
0.7934,0.75351,0.79661,0.77446,0.87095,0.46855217919630165,15.930774092674255,0.5894,0.56944,0.56944,0.56944,0.65348,0.7502503037452698,3.751251518726349,0.71523,0.69935,0.72789,0.71333,0.77196,0.5889024019241333,5.889024019241333,1713457492,,False,8,d6c6d08e,2024-04-18_18-24-52,41.913474321365356,345.8287637233734,13420,AT-MB-PC-E13,127.0.0.1,345.8287637233734,8,256,0.0,6,0.0001
0.80472,0.78867,0.76695,0.77766,0.88959,0.40947109986754027,13.922017395496368,0.62252,0.56881,0.86111,0.68508,0.74253,0.8150962591171265,4.075481295585632,0.69536,0.64249,0.84354,0.72941,0.73237,0.7578304171562195,7.578304171562195,1713457535,,False,9,d6c6d08e,2024-04-18_18-25-35,42.400967597961426,388.22973132133484,13420,AT-MB-PC-E13,127.0.0.1,388.22973132133484,9,256,0.0,6,0.0001
0.78302,0.75527,0.75847,0.75687,0.87764,0.43423135666286244,14.763866126537323,0.6755,0.63218,0.76389,0.69182,0.72556,0.6609113574028015,3.3045567870140076,0.72517,0.70779,0.7415,0.72425,0.75247,0.6090218424797058,6.090218424797058,1713457577,,False,10,d6c6d08e,2024-04-18_18-26-17,42.741389989852905,430.97112131118774,13420,AT-MB-PC-E13,127.0.0.1,430.97112131118774,10,256,0.0,6,0.0001
