train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.73868,0.71058,0.69703,0.70374,0.8298,0.5094225134919671,17.320365458726883,0.62914,0.60811,0.625,0.61644,0.66201,0.6859193563461303,3.429596781730652,1713867658,,True,100,80a6dfbb,2024-04-23_12-20-58,20.48674464225769,2084.031653404236,36776,AT-MB-PC-E13,127.0.0.1,2084.031653404236,100,64,3,0.5,1e-05,80a6dfbb
0.74717,0.70319,0.74788,0.72485,0.81509,0.5317160872852101,18.078346967697144,0.56291,0.54839,0.47222,0.50746,0.5981,1.005018699169159,5.025093495845795,1713866179,,True,15,20a445fe,2024-04-23_11-56-19,40.09158158302307,599.0263714790344,33084,AT-MB-PC-E13,127.0.0.1,599.0263714790344,15,256,6,0.5,0.001,20a445fe
0.50943,0.4573,0.54449,0.4971,0.51442,0.7730333436937893,26.283133685588837,0.54967,0.51639,0.875,0.64948,0.57103,0.7302865028381348,3.651432514190674,1713865703,,True,5,4fc015fd,2024-04-23_11-48-23,23.028706073760986,116.99407267570496,32916,AT-MB-PC-E13,127.0.0.1,116.99407267570496,5,64,3,0.5,1e-05,4fc015fd
0.50094,0.45946,0.68432,0.54979,0.54283,0.7721449101672453,26.25292694568634,0.45033,0.4382,0.54167,0.48447,0.37307,0.7940273880958557,3.9701369404792786,1713865920,,True,5,e169d6f8,2024-04-23_11-52-00,40.0774188041687,217.30025577545166,32916,AT-MB-PC-E13,127.0.0.1,217.30025577545166,5,64,6,0.5,1e-05,e169d6f8
0.93868,0.91959,0.94492,0.93208,0.9861,0.16056613580268972,5.4592486172914505,0.65563,0.65152,0.59722,0.62319,0.72275,0.9663735747337341,4.831867873668671,1713867993,,True,100,71d11650,2024-04-23_12-26-33,14.613963603973389,2072.564906835556,32916,AT-MB-PC-E13,127.0.0.1,2072.564906835556,100,64,3,0.0,0.0001,71d11650
0.88396,0.87049,0.86864,0.86957,0.96401,0.23947147082756548,8.142030008137226,0.7351,0.70513,0.76389,0.73333,0.79448,0.7847833156585693,3.9239165782928467,1713868275,,True,100,45d0b636,2024-04-23_12-31-15,22.33616828918457,2095.1437299251556,33084,AT-MB-PC-E13,127.0.0.1,2095.1437299251556,100,256,3,0.5,0.001,45d0b636
0.57264,0.52061,0.50847,0.51447,0.59464,0.7008569398347069,23.829135954380035,0.52318,0.0,0.0,0.0,0.37096,0.9068382501602172,4.534191250801086,1713867983,,True,5,6e4f342e,2024-04-23_12-26-23,62.90974164009094,324.764041185379,36776,AT-MB-PC-E13,127.0.0.1,324.764041185379,5,256,10,0.5,0.0001,6e4f342e
0.60377,0.55603,0.54661,0.55128,0.6276,0.6922626092153437,23.536928713321686,0.51656,0.48485,0.22222,0.30476,0.45482,0.8157246351242066,4.078623175621033,1713868302,,True,5,8cb7fa42,2024-04-23_12-31-42,60.062647342681885,319.4408874511719,36776,AT-MB-PC-E13,127.0.0.1,319.4408874511719,5,256,10,0.2,1e-05,8cb7fa42
0.78868,0.76271,0.76271,0.76271,0.87393,0.4555254613651949,15.487865686416626,0.66225,0.67213,0.56944,0.61654,0.71484,0.7175396382808685,3.5876981914043427,1713868597,,True,15,8da2c4c3,2024-04-23_12-36-37,41.10893249511719,604.0174691677094,32916,AT-MB-PC-E13,127.0.0.1,604.0174691677094,15,64,6,0.2,0.0001,8da2c4c3
0.50943,0.4573,0.54449,0.4971,0.51443,0.7730333209037781,26.283132910728455,0.54967,0.51639,0.875,0.64948,0.57085,0.7302871584892273,3.6514357924461365,1713868389,,True,5,b6fb5563,2024-04-23_12-33-09,21.64141058921814,114.09707856178284,33084,AT-MB-PC-E13,127.0.0.1,114.09707856178284,5,256,3,0.5,1e-05,b6fb5563
0.76038,0.73391,0.72458,0.72921,0.82603,0.5060402417884153,17.205368220806122,0.5894,0.55319,0.72222,0.62651,0.64794,0.9032858729362487,4.516429364681244,1713869276,,True,15,4d78b0a4,2024-04-23_12-47-56,66.75697827339172,974.2843110561371,36776,AT-MB-PC-E13,127.0.0.1,974.2843110561371,15,256,10,0.2,0.001,4d78b0a4
0.50094,0.45946,0.68432,0.54979,0.54284,0.7721456008798936,26.252950429916382,0.45033,0.4382,0.54167,0.48447,0.37307,0.7940264463424682,3.9701322317123413,1713868602,,True,5,e49f3558,2024-04-23_12-36-42,38.601447105407715,213.4080617427826,33084,AT-MB-PC-E13,127.0.0.1,213.4080617427826,5,128,6,0.5,1e-05,e49f3558
0.79245,0.74514,0.81144,0.77688,0.85713,0.4754081131780849,16.163875848054886,0.55629,0.58621,0.23611,0.33663,0.68091,0.8420640468597412,4.210320234298706,1713868934,,True,15,7981198b,2024-04-23_12-42-14,22.34666633605957,337.2941737174988,32916,AT-MB-PC-E13,127.0.0.1,337.2941737174988,15,128,3,0.0,0.001,7981198b
0.8066,0.78224,0.7839,0.78307,0.88666,0.4245914431179271,14.436109066009521,0.5894,0.58065,0.5,0.53731,0.68952,0.8349990963935852,4.174995481967926,1713869596,,True,15,025fb7e2,2024-04-23_12-53-16,66.98370170593262,993.6007151603699,33084,AT-MB-PC-E13,127.0.0.1,993.6007151603699,15,128,10,0.2,0.0001,025fb7e2
0.52547,0.47276,0.56992,0.51681,0.5249,0.7567498999483445,25.729496598243713,0.51656,0.49515,0.70833,0.58286,0.51196,0.7465465903282166,3.7327329516410828,1713869054,,True,5,9c7c983a,2024-04-23_12-44-14,22.270289659500122,119.27853870391846,32916,AT-MB-PC-E13,127.0.0.1,119.27853870391846,5,128,3,0.2,1e-05,9c7c983a
0.95189,0.93224,0.96186,0.94682,0.99214,0.13503069825032177,4.5910437405109406,0.68874,0.67606,0.66667,0.67133,0.766,0.9236696362495422,4.618348181247711,1713872614,,True,100,15f9b8d1,2024-04-23_13-43-34,13.340972900390625,3560.266586303711,32916,AT-MB-PC-E13,127.0.0.1,3560.266586303711,100,256,6,0.0,0.0001,15f9b8d1
0.53491,0.47969,0.52542,0.50152,0.5467,0.7320147717700285,24.88850224018097,0.50993,0.0,0.0,0.0,0.34933,0.9788029551506042,4.894014775753021,1713869615,,True,5,91070a06,2024-04-23_12-53-35,61.307416677474976,338.2007908821106,36776,AT-MB-PC-E13,127.0.0.1,338.2007908821106,5,64,10,0.5,1e-05,91070a06
0.50094,0.45946,0.68432,0.54979,0.54284,0.7721456867807052,26.252953350543976,0.45033,0.4382,0.54167,0.48447,0.37298,0.7940279245376587,3.9701396226882935,1713869803,,True,5,bfcf90ef,2024-04-23_12-56-43,40.83583211898804,207.0375213623047,33084,AT-MB-PC-E13,127.0.0.1,207.0375213623047,5,256,6,0.5,1e-05,bfcf90ef
0.78774,0.76445,0.75636,0.76038,0.84995,0.5041345638387343,17.140575170516968,0.6755,0.66197,0.65278,0.65734,0.6962,0.657028329372406,3.28514164686203,1713870229,,True,15,ccf98f5e,2024-04-23_13-03-49,39.99609637260437,613.8445565700531,36776,AT-MB-PC-E13,127.0.0.1,613.8445565700531,15,128,6,0.0,0.001,ccf98f5e
0.73113,0.69602,0.70339,0.69968,0.8127,0.5547282687004875,18.860761135816574,0.59603,0.544,0.94444,0.69036,0.69611,1.0182772040367127,5.091386020183563,1713870405,,True,15,9aef4686,2024-04-23_13-06-45,39.00113248825073,601.3656387329102,33084,AT-MB-PC-E13,127.0.0.1,601.3656387329102,15,256,6,0.2,0.001,9aef4686
0.75755,0.73942,0.70339,0.72096,0.82516,0.524354990790872,17.82806968688965,0.57616,0.55882,0.52778,0.54286,0.5807,0.8804692387580871,4.402346193790436,1713870344,,True,5,d5037576,2024-04-23_13-05-44,21.2207670211792,115.46947264671326,36776,AT-MB-PC-E13,127.0.0.1,115.46947264671326,5,64,3,0.0,0.0001,d5037576
0.7566,0.73568,0.70763,0.72138,0.82565,0.5237736570484498,17.808304339647293,0.56954,0.5493,0.54167,0.54545,0.58087,0.8684404492378235,4.342202246189117,1713870453,,True,5,1cc1c5a4,2024-04-23_13-07-33,20.45214605331421,109.10649394989014,36776,AT-MB-PC-E13,127.0.0.1,109.10649394989014,5,64,3,0.0,0.0001,1cc1c5a4
0.74528,0.72444,0.69068,0.70716,0.83518,0.5272769963040072,17.927417874336243,0.62252,0.59259,0.66667,0.62745,0.61726,0.9015077352523804,4.507538676261902,1713870513,,True,5,2ac25edd,2024-04-23_13-08-33,20.999305725097656,107.97382307052612,33084,AT-MB-PC-E13,127.0.0.1,107.97382307052612,5,64,3,0.0,0.001,2ac25edd
0.76038,0.74009,0.71186,0.7257,0.82489,0.5246542394161224,17.838244140148163,0.56291,0.54167,0.54167,0.54167,0.577,0.8670131683349609,4.335065841674805,1713870561,,True,5,86dfc9ba,2024-04-23_13-09-21,20.222172737121582,107.23979902267456,36776,AT-MB-PC-E13,127.0.0.1,107.23979902267456,5,256,3,0.0,0.0001,86dfc9ba
0.89151,0.86354,0.89831,0.88058,0.96183,0.24645911551573696,8.379609927535057,0.72185,0.67857,0.79167,0.73077,0.77567,0.8464701533317566,4.232350766658783,1713871441,,True,45,4a43dd8e,2024-04-23_13-24-01,20.32809805870056,928.0578188896179,33084,AT-MB-PC-E13,127.0.0.1,928.0578188896179,45,64,3,0.0,0.001,4a43dd8e
0.75849,0.73789,0.70975,0.72354,0.82489,0.5246467336135752,17.837988942861557,0.56291,0.54167,0.54167,0.54167,0.57665,0.8646541237831116,4.323270618915558,1713870672,,True,5,90255a9d,2024-04-23_13-11-12,20.344965934753418,111.41527104377747,36776,AT-MB-PC-E13,127.0.0.1,111.41527104377747,5,256,3,0.0,0.0001,90255a9d
0.98585,0.98309,0.98517,0.98413,0.99884,0.04878981488154215,1.658853705972433,0.72848,0.69136,0.77778,0.73203,0.80432,1.0583763420581818,5.291881710290909,1713872565,,True,100,c423c553,2024-04-23_13-42-45,14.294013977050781,1892.9091613292694,36776,AT-MB-PC-E13,127.0.0.1,1892.9091613292694,100,64,3,0.0,0.001,c423c553
0.78019,0.7357,0.79025,0.762,0.8625,0.4608285812770619,15.668171763420105,0.60265,0.55172,0.88889,0.68085,0.6737,1.0363326787948608,5.181663393974304,1713871759,,True,15,b545bfd2,2024-04-23_13-29-19,20.85039472579956,317.5846745967865,33084,AT-MB-PC-E13,127.0.0.1,317.5846745967865,15,64,3,0.5,0.001,b545bfd2
0.76698,0.73585,0.74364,0.73973,0.84911,0.4743391266640495,16.127530306577682,0.61589,0.55833,0.93056,0.69792,0.71791,0.8243441581726074,4.121720790863037,1713872078,,True,15,2ab11e4e,2024-04-23_13-34-38,20.4510555267334,319.15122175216675,33084,AT-MB-PC-E13,127.0.0.1,319.15122175216675,15,256,3,0.5,0.001,2ab11e4e
