train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
3.9800000190734863,-19.1,0.09,17.440000534057617,4.179999828338623,3.9818299962924075,1242.3309588432312,3.940000057220459,-17.72,0.04,17.190000534057617,4.150000095367432,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.51,0.52,0.51,0.51,3.9362740859436913,1232.0537889003754,1712675750,,False,1,57285ad6,2024-04-09_17-15-50,648.1316647529602,648.1316647529602,2236891,jyn,131.130.125.89,648.1316647529602,1,128,3,0.0,0.001
0.9100000262260437,-0.83,0.47,1.590000033378601,1.2599999904632568,0.9096314537410553,283.80501356720924,0.6100000143051147,0.23,0.67,0.699999988079071,0.8399999737739563,0.74,0.76,0.77,0.79,0.8,0.82,0.83,0.84,0.85,0.86,0.87,0.87,0.88,0.89,0.9,0.9,0.9,0.91,0.92,0.92,0.6127109675171276,191.77853283286095,1712676192,,False,2,57285ad6,2024-04-09_17-23-12,442.2512881755829,1090.382952928543,2236891,jyn,131.130.125.89,1090.382952928543,2,128,3,0.0,0.001
0.6499999761581421,0.14,0.62,0.75,0.8700000047683716,0.6543203663940613,204.14795431494713,0.6299999952316284,0.22,0.61,0.7099999785423279,0.8500000238418579,0.73,0.74,0.75,0.76,0.77,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.87,0.88,0.88,0.88,0.88,0.89,0.6344819577357259,198.5928527712822,1712676630,,False,3,57285ad6,2024-04-09_17-30-30,438.1054689884186,1528.4884219169617,2236891,jyn,131.130.125.89,1528.4884219169617,3,128,3,0.0,0.001
0.6299999952316284,0.21,0.65,0.6899999976158142,0.8299999833106995,0.6274467722918743,195.76339295506477,0.6399999856948853,0.14,0.6,0.7900000214576721,0.8899999856948853,0.71,0.73,0.74,0.76,0.78,0.79,0.8,0.81,0.82,0.84,0.84,0.85,0.86,0.87,0.88,0.88,0.89,0.89,0.9,0.91,0.6441435093125596,201.61691841483116,1712677058,,False,4,57285ad6,2024-04-09_17-37-38,428.50354743003845,1956.9919693470001,2236891,jyn,131.130.125.89,1956.9919693470001,4,128,3,0.0,0.001
0.5899999737739563,0.3,0.68,0.6100000143051147,0.7799999713897705,0.5894436700603901,183.9064250588417,0.47999998927116394,0.51,0.78,0.44999998807907104,0.6700000166893005,0.79,0.81,0.83,0.84,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.94,0.94,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0.483346789980087,151.28754526376724,1712677525,,False,5,57285ad6,2024-04-09_17-45-25,466.61075496673584,2423.602724313736,2236891,jyn,131.130.125.89,2423.602724313736,5,128,3,0.0,0.001
0.550000011920929,0.39,0.71,0.5299999713897705,0.7300000190734863,0.5483586922861062,171.08791199326515,0.550000011920929,0.42,0.77,0.5299999713897705,0.7300000190734863,0.8,0.82,0.84,0.85,0.86,0.88,0.89,0.9,0.91,0.91,0.92,0.93,0.93,0.94,0.95,0.95,0.95,0.96,0.96,0.96,0.549011302356141,171.84053763747215,1712677931,,False,6,57285ad6,2024-04-09_17-52-11,406.2106988430023,2829.8134231567383,2236891,jyn,131.130.125.89,2829.8134231567383,6,128,3,0.0,0.001
0.5299999713897705,0.44,0.72,0.49000000953674316,0.699999988079071,0.5302965434697958,165.4525215625763,0.5099999904632568,0.49,0.79,0.4699999988079071,0.6800000071525574,0.81,0.83,0.84,0.86,0.87,0.89,0.9,0.91,0.92,0.93,0.93,0.94,0.94,0.95,0.95,0.95,0.95,0.96,0.96,0.96,0.5077810306518603,158.9354625940323,1712678379,,False,7,57285ad6,2024-04-09_17-59-39,447.6158390045166,3277.429262161255,2236891,jyn,131.130.125.89,3277.429262161255,7,128,3,0.0,0.001
0.47999998927116394,0.54,0.77,0.4000000059604645,0.6299999952316284,0.4781074851560287,149.16953536868095,0.4099999964237213,0.63,0.83,0.3400000035762787,0.5799999833106995,0.82,0.84,0.86,0.87,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.96,0.96,0.97,0.97,0.97,0.97,0.97,0.97,0.4088093176626931,127.95731642842293,1712678842,,False,8,57285ad6,2024-04-09_18-07-22,463.2419431209564,3740.6712052822113,2236891,jyn,131.130.125.89,3740.6712052822113,8,128,3,0.0,0.001
0.47999998927116394,0.53,0.76,0.4099999964237213,0.6399999856948853,0.48401272277801466,151.01196950674057,0.49000000953674316,0.48,0.83,0.47999998927116394,0.6899999976158142,0.83,0.85,0.86,0.88,0.89,0.9,0.91,0.92,0.94,0.94,0.95,0.96,0.96,0.97,0.96,0.97,0.97,0.97,0.97,0.97,0.4896489594119806,153.26012429594994,1712679245,,False,9,57285ad6,2024-04-09_18-14-05,402.96700263023376,4143.638207912445,2236891,jyn,131.130.125.89,4143.638207912445,9,128,3,0.0,0.001
0.46000000834465027,0.57,0.78,0.3700000047683716,0.6100000143051147,0.45780296337146026,142.8345245718956,0.4399999976158142,0.59,0.82,0.3799999952316284,0.6100000143051147,0.83,0.85,0.87,0.89,0.9,0.91,0.92,0.93,0.94,0.94,0.95,0.95,0.95,0.96,0.96,0.96,0.97,0.97,0.96,0.96,0.442733305997361,138.575524777174,1712679677,,False,10,57285ad6,2024-04-09_18-21-17,432.07240986824036,4575.710617780685,2236891,jyn,131.130.125.89,4575.710617780685,10,128,3,0.0,0.001
