train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.49151,0.45797,0.77331,0.57526,0.54103,0.7971981676185832,27.10473769903183,0.43709,0.44037,0.66667,0.53039,0.49578,0.879304826259613,4.396524131298065,0.55629,0.53052,0.76871,0.62778,0.55719,0.7408064007759094,7.408064007759094,1713423316,,False,1,cc724a91,2024-04-18_08-55-16,7.010408163070679,7.010408163070679,17916,AT-MB-PC-E13,127.0.0.1,7.010408163070679,1,128,0.0,3,0.0001
0.58302,0.52542,0.65678,0.5838,0.61159,0.6845028558198143,23.273097097873688,0.47682,0.45783,0.52778,0.49032,0.51072,0.750091826915741,3.750459134578705,0.60596,0.57292,0.7483,0.64897,0.6847,0.6341950595378876,6.341950595378876,1713423324,,False,2,cc724a91,2024-04-18_08-55-24,8.686949729919434,15.697357892990112,17916,AT-MB-PC-E13,127.0.0.1,15.697357892990112,2,128,0.0,3,0.0001
0.67453,0.61959,0.69703,0.65603,0.74224,0.6022889000527999,20.477822601795197,0.60265,0.56667,0.70833,0.62963,0.5988,0.687076723575592,3.43538361787796,0.62914,0.59887,0.72109,0.65432,0.70134,0.6237278878688812,6.237278878688812,1713423333,,False,3,cc724a91,2024-04-18_08-55-33,8.621048212051392,24.318406105041504,17916,AT-MB-PC-E13,127.0.0.1,24.318406105041504,3,128,0.0,3,0.0001
0.71981,0.67677,0.70975,0.69286,0.78567,0.5614604976247338,19.08965691924095,0.60265,0.5625,0.75,0.64286,0.62254,0.7090582013130188,3.545291006565094,0.61921,0.58602,0.7415,0.65465,0.72183,0.6234033346176148,6.2340333461761475,1713423341,,False,4,cc724a91,2024-04-18_08-55-41,8.565935611724854,32.88434171676636,17916,AT-MB-PC-E13,127.0.0.1,32.88434171676636,4,128,0.0,3,0.0001
0.76321,0.73561,0.73093,0.73326,0.82423,0.5255868706633063,17.869953602552414,0.59603,0.5567,0.75,0.63905,0.64223,0.6756015062332154,3.3780075311660767,0.68543,0.6413,0.80272,0.71299,0.76932,0.5873233020305634,5.8732330203056335,1713423350,,False,5,cc724a91,2024-04-18_08-55-50,8.6785888671875,41.56293058395386,17916,AT-MB-PC-E13,127.0.0.1,41.56293058395386,5,128,0.0,3,0.0001
0.77358,0.73387,0.77119,0.75207,0.83867,0.5045938395402011,17.156190544366837,0.62252,0.58242,0.73611,0.65031,0.67985,0.6490187764167785,3.245093882083893,0.68543,0.63265,0.84354,0.72303,0.7402,0.6416995882987976,6.416995882987976,1713423359,,False,6,cc724a91,2024-04-18_08-55-59,8.782968282699585,50.34589886665344,17916,AT-MB-PC-E13,127.0.0.1,50.34589886665344,6,128,0.0,3,0.0001
0.76981,0.73171,0.76271,0.74689,0.8539,0.4743608508039923,16.12826892733574,0.64901,0.59223,0.84722,0.69714,0.734,0.638976800441742,3.1948840022087097,0.6457,0.59259,0.87075,0.70523,0.74303,0.6773211777210235,6.773211777210236,1713423368,,False,7,cc724a91,2024-04-18_08-56-08,8.802929639816284,59.14882850646973,17916,AT-MB-PC-E13,127.0.0.1,59.14882850646973,7,128,0.0,3,0.0001
0.80094,0.77019,0.78814,0.77906,0.86357,0.4730646285940619,16.084197372198105,0.62252,0.60563,0.59722,0.6014,0.64091,0.785927927494049,3.9296396374702454,0.63576,0.61078,0.69388,0.64968,0.71591,0.6304259985685349,6.3042599856853485,1713423377,,False,8,cc724a91,2024-04-18_08-56-17,8.808506727218628,67.95733523368835,17916,AT-MB-PC-E13,127.0.0.1,67.95733523368835,8,128,0.0,3,0.0001
0.78585,0.76008,0.75847,0.75928,0.86097,0.4702733658692416,15.989294439554214,0.7351,0.67391,0.86111,0.7561,0.75835,0.629618662595749,3.1480933129787445,0.65894,0.62088,0.76871,0.68693,0.72162,0.6632976949214935,6.632976949214935,1713423385,,False,9,cc724a91,2024-04-18_08-56-25,8.927375078201294,76.88471031188965,17916,AT-MB-PC-E13,127.0.0.1,76.88471031188965,9,128,0.0,3,0.0001
0.79717,0.77053,0.77542,0.77297,0.86657,0.47400954190422506,16.116324424743652,0.60927,0.56842,0.75,0.64671,0.67124,0.761875057220459,3.809375286102295,0.66556,0.615,0.83673,0.70893,0.76897,0.6382121503353119,6.382121503353119,1713423394,,False,10,cc724a91,2024-04-18_08-56-34,8.816250801086426,85.70096111297607,17916,AT-MB-PC-E13,127.0.0.1,85.70096111297607,10,128,0.0,3,0.0001
0.79434,0.77137,0.76483,0.76809,0.86976,0.4522084514884388,15.375087350606918,0.57616,0.55,0.61111,0.57895,0.62324,0.9846183300018311,4.923091650009155,0.62583,0.58763,0.77551,0.66862,0.73263,0.7438441634178161,7.438441634178162,1713423403,,False,11,cc724a91,2024-04-18_08-56-43,8.792750835418701,94.49371194839478,17916,AT-MB-PC-E13,127.0.0.1,94.49371194839478,11,128,0.0,3,0.0001
0.80189,0.76844,0.79449,0.78125,0.87076,0.4623826948158881,15.721011623740196,0.65563,0.61628,0.73611,0.67089,0.72714,0.6490046739578247,3.2450233697891235,0.70861,0.66667,0.80272,0.7284,0.78165,0.5913606613874436,5.913606613874435,1713423412,,False,12,cc724a91,2024-04-18_08-56-52,8.813976287841797,103.30768823623657,17916,AT-MB-PC-E13,127.0.0.1,103.30768823623657,12,128,0.0,3,0.0001
0.8283,0.79835,0.82203,0.81002,0.89116,0.4288223464699352,14.579959779977798,0.72848,0.72464,0.69444,0.70922,0.75844,0.5823785066604614,2.911892533302307,0.69868,0.69178,0.68707,0.68942,0.76397,0.6049463510513305,6.049463510513306,1713423421,,False,13,cc724a91,2024-04-18_08-57-01,8.756494760513306,112.06418299674988,17916,AT-MB-PC-E13,127.0.0.1,112.06418299674988,13,128,0.0,3,0.0001
0.82453,0.786,0.83263,0.80864,0.90034,0.4025646689183572,13.687198743224144,0.61589,0.6,0.58333,0.59155,0.63889,0.7814794778823853,3.9073973894119263,0.65232,0.63125,0.68707,0.65798,0.73325,0.660700136423111,6.60700136423111,1713423429,,False,14,cc724a91,2024-04-18_08-57-09,8.594159126281738,120.65834212303162,17916,AT-MB-PC-E13,127.0.0.1,120.65834212303162,14,128,0.0,3,0.0001
0.81038,0.7978,0.76907,0.78317,0.89148,0.4234270576168509,14.396519958972931,0.66887,0.65278,0.65278,0.65278,0.73224,0.6761286139488221,3.38064306974411,0.6755,0.65409,0.70748,0.67974,0.76862,0.5925711244344711,5.925711244344711,1713423438,,False,15,cc724a91,2024-04-18_08-57-18,8.803494215011597,129.4618363380432,17916,AT-MB-PC-E13,127.0.0.1,129.4618363380432,15,128,0.0,3,0.0001
0.84151,0.8234,0.81992,0.82166,0.91277,0.3727131144088857,12.672245889902115,0.69536,0.68056,0.68056,0.68056,0.73629,0.687621009349823,3.438105046749115,0.68874,0.64481,0.80272,0.71515,0.78609,0.6653597563505173,6.653597563505173,1713423447,,False,16,cc724a91,2024-04-18_08-57-27,8.554090976715088,138.0159273147583,17916,AT-MB-PC-E13,127.0.0.1,138.0159273147583,16,128,0.0,3,0.0001
0.84245,0.81971,0.82839,0.82403,0.91672,0.3680534143658245,12.513816088438034,0.6755,0.68254,0.59722,0.63704,0.7565,0.6124033570289612,3.062016785144806,0.69536,0.69504,0.66667,0.68056,0.76528,0.6436037093400955,6.436037093400955,1713423456,,False,17,cc724a91,2024-04-18_08-57-36,9.58211612701416,147.59804344177246,17916,AT-MB-PC-E13,127.0.0.1,147.59804344177246,17,128,0.0,3,0.0001
0.83868,0.82505,0.80932,0.81711,0.91674,0.36361942878540826,12.36306057870388,0.72185,0.67857,0.79167,0.73077,0.77725,0.6966430485248566,3.483215242624283,0.69205,0.66265,0.7483,0.70288,0.76305,0.6500610619783401,6.5006106197834015,1713423465,,False,18,cc724a91,2024-04-18_08-57-45,8.928415536880493,156.52645897865295,17916,AT-MB-PC-E13,127.0.0.1,156.52645897865295,18,128,0.0,3,0.0001
0.83491,0.80244,0.83475,0.81828,0.91431,0.37192042785532337,12.645294547080994,0.7351,0.74242,0.68056,0.71014,0.77453,0.6304364085197449,3.1521820425987244,0.74172,0.72848,0.7483,0.73826,0.79903,0.5876534789800644,5.876534789800644,1713423474,,False,19,cc724a91,2024-04-18_08-57-54,8.818359613418579,165.34481859207153,17916,AT-MB-PC-E13,127.0.0.1,165.34481859207153,19,128,0.0,3,0.0001
0.86321,0.84567,0.84746,0.84656,0.92813,0.33563126842765245,11.411463126540184,0.68212,0.74,0.51389,0.60656,0.77584,0.6494264721870422,3.247132360935211,0.66556,0.71296,0.52381,0.60392,0.76647,0.7078101813793183,7.078101813793182,1713423483,,False,20,cc724a91,2024-04-18_08-58-03,8.781678915023804,174.12649750709534,17916,AT-MB-PC-E13,127.0.0.1,174.12649750709534,20,128,0.0,3,0.0001
0.83962,0.82403,0.81356,0.81876,0.91638,0.3655117452144623,12.427399337291718,0.69536,0.64773,0.79167,0.7125,0.74226,0.7790885925292969,3.8954429626464844,0.68543,0.63131,0.85034,0.72464,0.77485,0.6800510704517364,6.8005107045173645,1713423492,,False,21,cc724a91,2024-04-18_08-58-12,8.961477994918823,183.08797550201416,17916,AT-MB-PC-E13,127.0.0.1,183.08797550201416,21,128,0.0,3,0.0001
0.83113,0.79837,0.83051,0.81412,0.91555,0.3686572260716382,12.5343456864357,0.71523,0.75439,0.59722,0.66667,0.79993,0.5721259236335754,2.860629618167877,0.73179,0.72917,0.71429,0.72165,0.81501,0.5694506675004959,5.694506675004959,1713423501,,False,22,cc724a91,2024-04-18_08-58-21,8.918055534362793,192.00603103637695,17916,AT-MB-PC-E13,127.0.0.1,192.00603103637695,22,128,0.0,3,0.0001
0.86321,0.84861,0.84322,0.84591,0.93304,0.33080753114293604,11.247456058859825,0.69536,0.68571,0.66667,0.67606,0.78165,0.6222395896911621,3.1111979484558105,0.69205,0.68,0.69388,0.68687,0.76059,0.7028158217668533,7.028158217668533,1713423509,,False,23,cc724a91,2024-04-18_08-58-29,8.76948618888855,200.7755172252655,17916,AT-MB-PC-E13,127.0.0.1,200.7755172252655,23,128,0.0,3,0.0001
0.84906,0.825,0.83898,0.83193,0.9279,0.3483744127785458,11.844730034470558,0.69536,0.67105,0.70833,0.68919,0.74815,0.6643030643463135,3.3215153217315674,0.73179,0.72297,0.72789,0.72542,0.79386,0.6163899689912796,6.163899689912796,1713423518,,False,24,cc724a91,2024-04-18_08-58-38,8.775819540023804,209.5513367652893,17916,AT-MB-PC-E13,127.0.0.1,209.5513367652893,24,128,0.0,3,0.0001
0.85377,0.84532,0.82203,0.83351,0.92914,0.3360067496404928,11.424229487776756,0.70861,0.70588,0.66667,0.68571,0.7834,0.5689172863960266,2.844586431980133,0.70861,0.71533,0.66667,0.69014,0.79061,0.569924944639206,5.699249446392059,1713423527,,False,25,cc724a91,2024-04-18_08-58-47,8.769337892532349,218.32067465782166,17916,AT-MB-PC-E13,127.0.0.1,218.32067465782166,25,128,0.0,3,0.0001
0.85,0.83087,0.83263,0.83175,0.92705,0.35802402960903507,12.172817006707191,0.71523,0.68831,0.73611,0.71141,0.73594,0.8516546964645386,4.258273482322693,0.7053,0.67262,0.76871,0.71746,0.77959,0.663424038887024,6.634240388870239,1713423536,,False,26,cc724a91,2024-04-18_08-58-56,8.83562159538269,227.15629625320435,17916,AT-MB-PC-E13,127.0.0.1,227.15629625320435,26,128,0.0,3,0.0001
0.85566,0.8316,0.84746,0.83945,0.93681,0.3268927208640996,11.114352509379387,0.68212,0.68182,0.625,0.65217,0.72046,0.7968255281448364,3.984127640724182,0.68212,0.67347,0.67347,0.67347,0.74615,0.6871187746524811,6.871187746524811,1713423545,,False,27,cc724a91,2024-04-18_08-59-05,9.016635417938232,236.17293167114258,17916,AT-MB-PC-E13,127.0.0.1,236.17293167114258,27,128,0.0,3,0.0001
