train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.07743,0.46061,0.08719,0.50436,1.1301250131691203,192.12125223875046,0.07345,0.40888,0.10406,0.53726,1.668512978553772,41.7128244638443,0.08194,0.41115,0.10105,0.51728,1.6235955199416803,79.55618047714233
0.07743,0.53485,0.09479,0.53016,0.8014260576051824,136.242429792881,0.07345,0.69562,0.11408,0.54919,0.6659367775917053,16.648419439792633,0.08194,0.6853,0.11692,0.51316,0.6596520530934237,32.32295060157776
0.07743,0.78936,0.1006,0.54743,0.4572415811174056,77.73106878995895,0.07345,0.8707,0.12034,0.63588,0.35267951905727385,8.816987976431847,0.08194,0.86539,0.12087,0.58336,0.36548883817633804,17.908953070640564
0.07743,0.88995,0.13023,0.60946,0.32222539519562443,54.77831718325615,0.07345,0.90401,0.17523,0.65299,0.2972725313901901,7.431813284754753,0.08194,0.89971,0.16745,0.61689,0.30609626490242625,14.998716980218887
0.07743,0.9112,0.15016,0.62156,0.28415341272073635,48.30608016252518,0.07345,0.91901,0.17252,0.66765,0.2628443998098373,6.5711099952459335,0.08194,0.91438,0.19045,0.64626,0.2753152305982551,13.490446299314499
0.07743,0.9179,0.16939,0.6504,0.26453521102666855,44.97098587453365,0.07345,0.92337,0.20006,0.69071,0.2442331701517105,6.105829253792763,0.08194,0.91789,0.21136,0.67854,0.2676919966327901,13.116907835006714
0.07743,0.92004,0.18816,0.67523,0.2509520493009511,42.66184838116169,0.07345,0.92264,0.22488,0.70879,0.24071629405021666,6.017907351255417,0.08194,0.91725,0.22718,0.70137,0.2608673092053861,12.782498151063919
0.07743,0.92048,0.20157,0.69439,0.24319307028370746,41.34282194823027,0.07345,0.92604,0.21837,0.69165,0.24990049839019776,6.247512459754944,0.08194,0.91975,0.23897,0.70171,0.2648172755630649,12.97604650259018
0.07743,0.9219,0.21524,0.71312,0.2416748883531374,41.08473102003336,0.07345,0.92481,0.22595,0.69283,0.2476380294561386,6.190950736403465,0.08194,0.92091,0.26767,0.72539,0.25695460578616786,12.590775683522224
0.07743,0.92153,0.22406,0.72877,0.23431371410979945,39.833331398665905,0.07345,0.92025,0.23701,0.71225,0.22546506196260452,5.636626549065113,0.08194,0.91825,0.26947,0.7394,0.24091650089439082,11.80490854382515
