train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.08,0.48,0.09,0.51,1.1598044030806598,197.16674852371216,0.07,0.48,0.1,0.51,1.2205883550643921,30.514708876609802,0.08,0.47,0.11,0.51,1.1713985338503001,57.3985281586647
0.08,0.66,0.09,0.53,0.6559756110696232,111.51585388183594,0.07,0.77,0.11,0.57,0.4627662515640259,11.569156289100647,0.08,0.77,0.11,0.53,0.47795826561596927,23.419955015182495
0.08,0.84,0.13,0.56,0.3882436117705177,66.001414000988,0.07,0.89,0.14,0.6,0.32627170503139497,8.156792625784874,0.08,0.89,0.15,0.57,0.34543873156820026,16.926497846841812
0.08,0.9,0.16,0.6,0.3040535391691853,51.6891016587615,0.07,0.91,0.18,0.64,0.2711208087205887,6.778020218014717,0.08,0.91,0.18,0.6,0.2965967180777569,14.533239185810089
0.08,0.92,0.19,0.63,0.2700044176157783,45.90075099468231,0.07,0.92,0.2,0.64,0.25582520008087156,6.3956300020217896,0.08,0.92,0.21,0.63,0.272357884414342,13.345536336302757
0.08,0.92,0.21,0.66,0.2555826532490113,43.449051052331924,0.07,0.92,0.22,0.68,0.24006454169750213,6.001613542437553,0.08,0.92,0.23,0.67,0.25707629018900346,12.59673821926117
0.08,0.92,0.23,0.69,0.24318981381023633,41.34226834774017,0.07,0.92,0.24,0.71,0.2320896691083908,5.80224172770977,0.08,0.92,0.25,0.69,0.25103618843214853,12.300773233175278
0.08,0.92,0.25,0.71,0.2368719302556094,40.2682281434536,0.07,0.92,0.27,0.71,0.22107478827238083,5.526869706809521,0.08,0.92,0.26,0.7,0.24720427667608066,12.113009557127953
0.08,0.92,0.27,0.73,0.22908408944221104,38.94429520517588,0.07,0.93,0.28,0.71,0.22619244158267976,5.654811039566994,0.08,0.92,0.28,0.7,0.24896903700974524,12.199482813477516
0.08,0.93,0.28,0.74,0.2276191828005454,38.69526107609272,0.07,0.93,0.29,0.75,0.22361746907234192,5.590436726808548,0.08,0.92,0.29,0.74,0.24222043187034373,11.868801161646843
0.08,0.92,0.28,0.75,0.22498674782760003,38.247747130692005,0.07,0.93,0.28,0.76,0.22082727909088135,5.520681977272034,0.08,0.92,0.28,0.75,0.2350503446496263,11.517466887831688
0.08,0.93,0.31,0.77,0.21704301650033278,36.89731280505657,0.07,0.93,0.32,0.77,0.20835251092910767,5.208812773227692,0.08,0.92,0.32,0.77,0.22982479419027055,11.261414915323257
0.08,0.93,0.32,0.78,0.21178858955116833,36.004060223698616,0.07,0.92,0.28,0.77,0.21826955169439316,5.456738792359829,0.08,0.92,0.32,0.78,0.22607813562665666,11.077828645706177
0.08,0.93,0.35,0.8,0.2085513277527164,35.45372571796179,0.07,0.93,0.3,0.76,0.21093985706567764,5.273496426641941,0.08,0.92,0.32,0.78,0.22117344578918147,10.837498843669891
0.08,0.93,0.37,0.8,0.20251662003643373,34.42782540619373,0.07,0.93,0.31,0.76,0.21434868186712264,5.358717046678066,0.08,0.92,0.33,0.78,0.22859689867009922,11.201248034834862
0.08,0.93,0.37,0.81,0.2020981238607098,34.35668105632067,0.07,0.93,0.33,0.77,0.21566722452640533,5.391680613160133,0.08,0.92,0.35,0.79,0.21956656964457766,10.758761912584305
0.08,0.93,0.38,0.81,0.20039953795426033,34.067921452224255,0.07,0.93,0.34,0.78,0.20546848088502884,5.136712022125721,0.08,0.93,0.35,0.79,0.2176979182630169,10.667197994887829
0.08,0.93,0.39,0.82,0.19474452192730762,33.1065687276423,0.07,0.93,0.34,0.76,0.21142547845840454,5.2856369614601135,0.08,0.93,0.36,0.78,0.22238309346899696,10.89677157998085
0.08,0.93,0.41,0.83,0.1935033861328574,32.895575642585754,0.07,0.93,0.34,0.78,0.20094529747962953,5.023632436990738,0.08,0.93,0.36,0.79,0.21447112897829135,10.509085319936275
0.08,0.93,0.42,0.83,0.1907315736746087,32.424367524683475,0.07,0.93,0.35,0.78,0.19897056311368944,4.974264077842236,0.08,0.93,0.38,0.79,0.21977479162873054,10.768964789807796
0.08,0.93,0.42,0.84,0.1889926540062708,32.128751181066036,0.07,0.94,0.36,0.78,0.19888375878334044,4.972093969583511,0.08,0.93,0.38,0.79,0.21285072364369217,10.429685458540916
0.08,0.93,0.44,0.84,0.1864669460145866,31.699380822479725,0.07,0.94,0.38,0.8,0.19812062233686448,4.953015558421612,0.08,0.93,0.41,0.81,0.20891715266874858,10.23694048076868
0.08,0.93,0.45,0.85,0.18295104245052618,31.10167721658945,0.07,0.93,0.32,0.77,0.21351233035326003,5.337808258831501,0.08,0.93,0.38,0.79,0.21500935086182185,10.535458192229271
0.08,0.94,0.46,0.85,0.18205987767261617,30.95017920434475,0.07,0.94,0.39,0.8,0.2013545575737953,5.033863939344883,0.08,0.93,0.41,0.81,0.21033337256129908,10.306335255503654
0.08,0.94,0.48,0.86,0.17903759996680652,30.43639199435711,0.07,0.93,0.38,0.8,0.20000958263874055,5.0002395659685135,0.08,0.93,0.4,0.8,0.21342560496865487,10.457854643464088
0.08,0.94,0.48,0.86,0.17721556013121326,30.12664522230625,0.07,0.93,0.36,0.8,0.2055682834982872,5.13920708745718,0.08,0.93,0.4,0.81,0.20971701020488934,10.276133500039577
0.08,0.94,0.48,0.86,0.17674467839738903,30.046595327556133,0.07,0.93,0.39,0.81,0.190056990981102,4.75142477452755,0.08,0.93,0.41,0.81,0.20855206752918204,10.21905130892992
0.08,0.94,0.49,0.86,0.17498786892084514,29.747937716543674,0.07,0.93,0.38,0.8,0.1952187857031822,4.8804696425795555,0.08,0.93,0.42,0.82,0.20315007606939395,9.954353727400303
0.08,0.94,0.5,0.87,0.17316797739442658,29.438556157052517,0.07,0.93,0.36,0.8,0.20422131657600404,5.105532914400101,0.08,0.93,0.41,0.82,0.21053624959016332,10.316276229918003
0.08,0.94,0.51,0.87,0.17390309098888845,29.563525468111038,0.07,0.94,0.4,0.81,0.20430974453687667,5.107743613421917,0.08,0.93,0.44,0.81,0.2113906062987386,10.358139708638191
0.08,0.94,0.52,0.87,0.16809549653793082,28.57623441144824,0.07,0.94,0.41,0.81,0.19619929134845734,4.904982283711433,0.08,0.93,0.43,0.81,0.2098106792082592,10.2807232812047
0.08,0.94,0.53,0.87,0.16739221874843627,28.456677187234163,0.07,0.94,0.39,0.8,0.19765370786190034,4.941342696547508,0.08,0.93,0.44,0.81,0.2101732861934876,10.298491023480892
0.08,0.94,0.53,0.88,0.16886832280194058,28.7076148763299,0.07,0.94,0.41,0.81,0.1895920616388321,4.739801540970802,0.08,0.93,0.44,0.81,0.20375345578911352,9.983919333666563
0.08,0.94,0.54,0.88,0.1659342295544989,28.208819024264812,0.07,0.94,0.41,0.82,0.19115283071994782,4.778820767998695,0.08,0.93,0.43,0.82,0.20944495970497326,10.26280302554369
0.08,0.94,0.55,0.88,0.16442417064133813,27.95210900902748,0.07,0.94,0.38,0.8,0.20856401115655898,5.214100278913975,0.08,0.93,0.44,0.81,0.2091237387182761,10.24706319719553
0.08,0.94,0.55,0.89,0.16234553434392984,27.598740838468075,0.07,0.94,0.42,0.81,0.19997984379529954,4.999496094882488,0.08,0.93,0.45,0.82,0.20901396961844698,10.241684511303902
0.08,0.94,0.54,0.88,0.16299477758653025,27.70911218971014,0.07,0.94,0.42,0.81,0.19916688561439513,4.9791721403598785,0.08,0.93,0.45,0.81,0.2044467938189604,10.017892897129059
0.08,0.94,0.56,0.89,0.1639609557302559,27.873362474143505,0.07,0.94,0.45,0.82,0.18577520608901976,4.644380152225494,0.08,0.93,0.45,0.82,0.2033833240976139,9.965782880783081
0.08,0.94,0.57,0.89,0.15916313800741644,27.057733461260796,0.07,0.94,0.41,0.81,0.1952125024795532,4.880312561988831,0.08,0.93,0.44,0.81,0.21030485660445933,10.304937973618507
0.08,0.94,0.59,0.9,0.15595795805839932,26.512852869927883,0.07,0.94,0.43,0.82,0.18566069394350052,4.641517348587513,0.08,0.93,0.45,0.81,0.21190191257973107,10.383193716406822
0.08,0.95,0.59,0.9,0.1536851338165648,26.126472748816013,0.07,0.94,0.43,0.82,0.1884453848004341,4.711134620010853,0.08,0.93,0.46,0.81,0.2076620658745571,10.175441227853298
0.08,0.94,0.59,0.9,0.15336899573312085,26.072729274630547,0.07,0.94,0.43,0.82,0.1888734620809555,4.721836552023888,0.08,0.93,0.46,0.83,0.2075515270841365,10.170024827122688
0.08,0.94,0.58,0.9,0.1555531459257883,26.444034807384014,0.07,0.94,0.44,0.83,0.18663832366466523,4.6659580916166306,0.08,0.93,0.46,0.82,0.2039705019216148,9.994554594159126
0.08,0.95,0.6,0.91,0.15064207959701034,25.609153531491756,0.07,0.94,0.44,0.82,0.1909334561228752,4.77333640307188,0.08,0.93,0.46,0.82,0.20300927317264128,9.947454385459423
0.08,0.95,0.6,0.9,0.152686590394553,25.956720367074013,0.07,0.94,0.44,0.82,0.19065810948610307,4.7664527371525764,0.08,0.93,0.45,0.81,0.2104789033836248,10.313466265797615
0.08,0.95,0.61,0.91,0.1494126542526133,25.40015122294426,0.07,0.94,0.45,0.82,0.19639972627162933,4.909993156790733,0.08,0.93,0.46,0.83,0.2017249642890327,9.884523250162601
0.08,0.95,0.61,0.91,0.14800045319339808,25.160077042877674,0.07,0.94,0.43,0.82,0.19223034679889678,4.80575866997242,0.08,0.93,0.46,0.81,0.207067965852971,10.146330326795578
0.08,0.95,0.62,0.91,0.1462612514548442,24.864412747323513,0.07,0.94,0.42,0.81,0.198318535387516,4.9579633846879005,0.08,0.93,0.46,0.82,0.2094495894045246,10.263029880821705
0.08,0.95,0.64,0.91,0.14485053553739013,24.624591041356325,0.07,0.94,0.41,0.82,0.19264703065156938,4.816175766289234,0.08,0.93,0.46,0.82,0.20564070328765985,10.076394461095333
0.08,0.95,0.64,0.92,0.14316342337166563,24.337781973183155,0.07,0.94,0.44,0.82,0.19580569118261337,4.895142279565334,0.08,0.93,0.47,0.82,0.20329814054528061,9.96160888671875
0.08,0.95,0.64,0.91,0.14317499412333265,24.33974900096655,0.07,0.94,0.43,0.83,0.19030002772808075,4.757500693202019,0.08,0.93,0.47,0.82,0.20360533634618838,9.97666148096323
0.08,0.95,0.65,0.92,0.14207109385991798,24.152085956186056,0.07,0.94,0.44,0.83,0.1920325690507889,4.800814226269722,0.08,0.93,0.47,0.83,0.20246595220298183,9.92083165794611
0.08,0.95,0.65,0.92,0.14008770372499438,23.814909633249044,0.07,0.94,0.44,0.83,0.18546082675457,4.63652066886425,0.08,0.93,0.47,0.82,0.20432935670322303,10.012138478457928
