train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.08,0.48,0.09,0.49,1.6209319542436038,275.55843222141266,0.07,0.49,0.09,0.49,1.7283783960342407,43.20945990085602,0.08,0.49,0.09,0.48,1.6298807153896409,79.86415505409241
0.08,0.63,0.09,0.54,0.7404131598332349,125.87023717164993,0.07,0.79,0.14,0.59,0.47910109758377073,11.977527439594269,0.08,0.78,0.12,0.55,0.4867258686192182,23.84956756234169
0.08,0.85,0.14,0.59,0.38132355370942284,64.82500413060188,0.07,0.88,0.18,0.65,0.3268924885988235,8.172312214970589,0.08,0.88,0.18,0.61,0.3387873403880061,16.6005796790123
0.08,0.91,0.18,0.64,0.2924324548419784,49.71351732313633,0.07,0.91,0.2,0.68,0.26556871592998504,6.639217898249626,0.08,0.91,0.21,0.64,0.27766140717632914,13.605408951640129
0.08,0.92,0.21,0.68,0.2549737230819814,43.345532923936844,0.07,0.92,0.21,0.68,0.2432408845424652,6.08102211356163,0.08,0.92,0.21,0.68,0.25795103153403925,12.639600545167923
0.08,0.92,0.24,0.71,0.24082739134045208,40.940656527876854,0.07,0.92,0.25,0.74,0.22922607988119126,5.730651997029781,0.08,0.92,0.25,0.73,0.2474103980526632,12.123109504580498
0.08,0.92,0.26,0.74,0.23152760293553856,39.35969249904156,0.07,0.92,0.27,0.74,0.22908626317977906,5.727156579494476,0.08,0.92,0.27,0.73,0.24377266363221772,11.944860517978668
0.08,0.92,0.25,0.74,0.22827699197565807,38.807088635861874,0.07,0.93,0.25,0.73,0.23048703491687775,5.762175872921944,0.08,0.92,0.28,0.73,0.2466622677688696,12.08645112067461
0.08,0.92,0.27,0.76,0.23003673010012682,39.10624411702156,0.07,0.92,0.26,0.74,0.2328161770105362,5.820404425263405,0.08,0.92,0.3,0.76,0.238298165554903,11.676610112190247
0.08,0.93,0.3,0.77,0.2181109669892227,37.07886438816786,0.07,0.91,0.25,0.75,0.24088477611541748,6.022119402885437,0.08,0.91,0.27,0.74,0.2522326695675753,12.359400808811188
0.08,0.93,0.31,0.78,0.21460595187895437,36.483011819422245,0.07,0.92,0.28,0.73,0.22708576261997224,5.677144065499306,0.08,0.92,0.3,0.76,0.22702090860325463,11.124024521559477
0.08,0.93,0.34,0.8,0.20827444940805434,35.40665639936924,0.07,0.93,0.29,0.75,0.22414133310317993,5.603533327579498,0.08,0.93,0.31,0.75,0.23602371237107686,11.565161906182766
0.08,0.93,0.35,0.8,0.20600268279804904,35.020456075668335,0.07,0.93,0.3,0.77,0.21378398090600967,5.344599522650242,0.08,0.92,0.31,0.78,0.2239834885207974,10.975190937519073
0.08,0.93,0.36,0.81,0.2003987957011251,34.067795269191265,0.07,0.93,0.35,0.79,0.19819188356399536,4.954797089099884,0.08,0.93,0.37,0.79,0.22362657393119773,10.957702122628689
0.08,0.93,0.4,0.83,0.19416855415877174,33.008654206991196,0.07,0.93,0.34,0.78,0.2018922436237335,5.047306090593338,0.08,0.93,0.36,0.79,0.22056638495046266,10.80775286257267
0.08,0.93,0.4,0.83,0.19192217404351514,32.626769587397575,0.07,0.93,0.32,0.76,0.20640854626893998,5.160213656723499,0.08,0.92,0.33,0.78,0.2219239794174019,10.874274991452694
0.08,0.93,0.43,0.84,0.18682722519425785,31.760628283023834,0.07,0.93,0.35,0.78,0.20513558357954026,5.128389589488506,0.08,0.93,0.39,0.8,0.20856194760726424,10.219535432755947
0.08,0.94,0.45,0.84,0.18399235334466485,31.278700068593025,0.07,0.93,0.38,0.8,0.20105304270982743,5.026326067745686,0.08,0.93,0.4,0.8,0.21599592800651277,10.583800472319126
0.08,0.94,0.46,0.86,0.1802798202370896,30.647569440305233,0.07,0.93,0.37,0.78,0.19886076241731643,4.971519060432911,0.08,0.93,0.36,0.78,0.2224973414321335,10.902369730174541
0.08,0.94,0.47,0.86,0.17836199600030395,30.32153932005167,0.07,0.93,0.38,0.8,0.19894997924566268,4.973749481141567,0.08,0.93,0.41,0.81,0.21220781517272091,10.398182943463326
0.08,0.94,0.48,0.86,0.1763580430079909,29.980867311358452,0.07,0.93,0.38,0.8,0.19471220165491104,4.867805041372776,0.08,0.93,0.42,0.81,0.20790241111297997,10.187218144536018
0.08,0.94,0.5,0.87,0.17278436347842216,29.373341791331768,0.07,0.93,0.4,0.82,0.19237623512744903,4.809405878186226,0.08,0.93,0.41,0.82,0.20826225423691225,10.2048504576087
0.08,0.94,0.51,0.87,0.1711196883198093,29.09034701436758,0.07,0.94,0.4,0.81,0.19428411602973938,4.8571029007434845,0.08,0.93,0.43,0.8,0.21217570986066545,10.396609783172607
0.08,0.94,0.53,0.88,0.16728665552595082,28.43873143941164,0.07,0.93,0.38,0.8,0.1995408457517624,4.98852114379406,0.08,0.93,0.4,0.8,0.21554139667019553,10.56152843683958
0.08,0.94,0.54,0.89,0.16706301241236574,28.400712110102177,0.07,0.94,0.39,0.81,0.19558941453695297,4.889735363423824,0.08,0.93,0.42,0.81,0.20788725328688717,10.186475411057472
0.08,0.94,0.55,0.89,0.162010798033546,27.54183566570282,0.07,0.93,0.42,0.81,0.1905003660917282,4.762509152293205,0.08,0.93,0.44,0.8,0.2107295641789631,10.325748644769192
0.08,0.94,0.56,0.89,0.1611692591186832,27.398774050176144,0.07,0.94,0.41,0.83,0.19226307809352874,4.806576952338219,0.08,0.93,0.44,0.82,0.21104846545019929,10.341374807059765
0.08,0.94,0.57,0.9,0.15877040734185893,26.990969248116016,0.07,0.94,0.41,0.81,0.18997249856591225,4.749312464147806,0.08,0.93,0.44,0.81,0.20621248425877825,10.104411728680134
0.08,0.94,0.57,0.9,0.15882943077560732,27.001003231853247,0.07,0.94,0.39,0.8,0.20923635348677636,5.230908837169409,0.08,0.93,0.43,0.8,0.21929561559643065,10.745485164225101
0.08,0.95,0.6,0.9,0.15264935410198044,25.950390197336674,0.07,0.93,0.4,0.81,0.19682711422443389,4.9206778556108475,0.08,0.93,0.45,0.82,0.20367009268731487,9.979834541678429
0.08,0.95,0.61,0.91,0.14952521403046215,25.419286385178566,0.07,0.94,0.43,0.82,0.1907774716615677,4.769436791539192,0.08,0.93,0.45,0.81,0.20636981649666417,10.112121008336544
0.08,0.95,0.61,0.91,0.14996494234484783,25.494040198624134,0.07,0.94,0.41,0.82,0.1942760667204857,4.856901668012142,0.08,0.93,0.45,0.82,0.2112826481461525,10.352849759161472
0.08,0.95,0.61,0.91,0.14910394766313187,25.34767110273242,0.07,0.94,0.42,0.81,0.19317493289709092,4.829373322427273,0.08,0.93,0.45,0.82,0.20438505306231733,10.014867600053549
0.08,0.95,0.64,0.92,0.14318114953006014,24.340795420110226,0.07,0.94,0.43,0.82,0.19211946815252304,4.802986703813076,0.08,0.93,0.46,0.82,0.20935444062461658,10.258367590606213
0.08,0.95,0.65,0.92,0.14146880998330957,24.049697697162628,0.07,0.94,0.43,0.82,0.18421615302562713,4.605403825640678,0.08,0.93,0.47,0.82,0.20572509358123858,10.08052958548069
0.08,0.95,0.65,0.92,0.1401132044765879,23.819244761019945,0.07,0.94,0.43,0.81,0.1965683138370514,4.914207845926285,0.08,0.93,0.45,0.82,0.20663096846974627,10.124917455017567
0.08,0.95,0.66,0.92,0.13857676334240857,23.558049768209457,0.07,0.94,0.42,0.82,0.19659585237503052,4.914896309375763,0.08,0.93,0.46,0.82,0.2046895033242751,10.02978566288948
0.08,0.95,0.66,0.93,0.13650719576022205,23.206223279237747,0.07,0.94,0.41,0.81,0.19833659291267394,4.958414822816849,0.08,0.93,0.46,0.82,0.20457368845842322,10.024110734462738
0.08,0.95,0.67,0.93,0.13628760405323084,23.168892689049244,0.07,0.94,0.41,0.81,0.20590938806533812,5.147734701633453,0.08,0.94,0.47,0.82,0.20579678367595283,10.084042400121689
0.08,0.95,0.68,0.93,0.1331837999250959,22.641245987266302,0.07,0.93,0.43,0.82,0.19125467538833618,4.7813668847084045,0.08,0.93,0.47,0.83,0.20564966496764397,10.076833583414555
0.08,0.95,0.69,0.94,0.13072776864556707,22.2237206697464,0.07,0.94,0.44,0.82,0.18809982508420944,4.702495627105236,0.08,0.93,0.48,0.82,0.20697570637780793,10.141809612512589
0.08,0.95,0.7,0.94,0.12833062020294805,21.81620543450117,0.07,0.94,0.42,0.81,0.1947136315703392,4.86784078925848,0.08,0.93,0.46,0.82,0.20839069738071792,10.211144171655178
0.08,0.95,0.72,0.94,0.12449395899825236,21.163973029702902,0.07,0.94,0.44,0.83,0.19538514345884322,4.884628586471081,0.08,0.93,0.46,0.83,0.2093586041306963,10.258571602404118
0.08,0.95,0.72,0.94,0.12468356150476372,21.19620545580983,0.07,0.94,0.44,0.82,0.19573774814605713,4.893443703651428,0.08,0.93,0.47,0.82,0.21119176292297792,10.348396383225918
0.08,0.95,0.72,0.94,0.12327672847930123,20.95704384148121,0.07,0.94,0.44,0.82,0.1898268197476864,4.74567049369216,0.08,0.94,0.48,0.83,0.20516822943273855,10.05324324220419
0.08,0.96,0.73,0.95,0.12077012969290508,20.530922047793865,0.07,0.94,0.45,0.82,0.19280865877866746,4.820216469466686,0.08,0.94,0.47,0.82,0.20778363334889316,10.181398034095764
0.08,0.96,0.75,0.95,0.11693002995761002,19.878105092793703,0.07,0.93,0.41,0.8,0.20866469621658326,5.216617405414581,0.08,0.93,0.46,0.82,0.2113445963786573,10.355885222554207
0.08,0.96,0.75,0.95,0.116838087010033,19.86247479170561,0.07,0.94,0.44,0.82,0.19538517028093338,4.8846292570233345,0.08,0.93,0.47,0.82,0.21072550467690643,10.325549729168415
0.08,0.96,0.76,0.95,0.11436373545404743,19.441835027188063,0.07,0.94,0.44,0.81,0.1981254118680954,4.953135296702385,0.08,0.94,0.48,0.82,0.21241853629447977,10.408508278429508
0.08,0.96,0.77,0.96,0.11072988177047056,18.824079900979996,0.07,0.94,0.43,0.81,0.20072220265865326,5.0180550664663315,0.08,0.94,0.49,0.83,0.20408597269228526,10.000212661921978
0.08,0.96,0.77,0.96,0.10964340523761862,18.639378890395164,0.07,0.94,0.44,0.82,0.2016559624671936,5.04139906167984,0.08,0.93,0.48,0.83,0.2096160746046475,10.271187655627728
0.08,0.96,0.77,0.96,0.10849177705890992,18.443602100014687,0.07,0.94,0.43,0.81,0.20694586426019668,5.173646606504917,0.08,0.93,0.47,0.83,0.20979265747021655,10.279840216040611
0.08,0.96,0.78,0.96,0.10736233125276426,18.251596312969923,0.07,0.94,0.44,0.82,0.19822141736745835,4.955535434186459,0.08,0.93,0.48,0.83,0.21228043765437846,10.401741445064545
0.08,0.96,0.79,0.96,0.10543937764185317,17.924694199115038,0.07,0.94,0.43,0.81,0.20506279319524764,5.126569829881191,0.08,0.93,0.48,0.82,0.22736388688184778,11.14083045721054
0.08,0.96,0.8,0.96,0.10334087706664029,17.56794910132885,0.07,0.94,0.45,0.81,0.20179478108882903,5.044869527220726,0.08,0.93,0.47,0.82,0.2139446947495548,10.483290042728186
0.08,0.96,0.8,0.97,0.10175645331687787,17.298597063869238,0.07,0.94,0.44,0.8,0.20798772543668748,5.199693135917187,0.08,0.93,0.48,0.82,0.21928162424235928,10.744799587875605
0.08,0.96,0.8,0.97,0.09986461353871752,16.97698430158198,0.07,0.94,0.43,0.81,0.2126208186149597,5.315520465373993,0.08,0.94,0.49,0.82,0.2182040859241875,10.692000210285187
0.08,0.96,0.82,0.97,0.09743764777393903,16.564400121569633,0.07,0.94,0.44,0.82,0.20916094958782197,5.229023739695549,0.08,0.93,0.5,0.83,0.21848279283362992,10.705656848847866
0.08,0.96,0.81,0.97,0.0973692737519741,16.552776537835598,0.07,0.94,0.44,0.81,0.20507000952959062,5.126750238239765,0.08,0.94,0.48,0.83,0.22121696310992145,10.83963119238615
0.08,0.96,0.82,0.97,0.09607068510616527,16.332016468048096,0.07,0.94,0.45,0.82,0.2086862987279892,5.21715746819973,0.08,0.93,0.49,0.83,0.2183970279839574,10.701454371213913
0.08,0.97,0.83,0.97,0.09363859409795088,15.91856099665165,0.07,0.93,0.43,0.82,0.21266831517219542,5.316707879304886,0.08,0.93,0.49,0.83,0.21961084053832658,10.760931186378002
0.08,0.97,0.84,0.97,0.09205864201135495,15.649969141930342,0.07,0.94,0.43,0.81,0.2192402720451355,5.4810068011283875,0.08,0.93,0.49,0.83,0.21796472233777142,10.6802713945508
0.08,0.97,0.84,0.97,0.09140130005338613,15.538221009075642,0.07,0.94,0.44,0.81,0.20712099820375443,5.178024955093861,0.08,0.93,0.49,0.82,0.22049210220575333,10.804113008081913
0.08,0.97,0.84,0.97,0.09037984787103008,15.364574138075113,0.07,0.94,0.44,0.81,0.21770090728998184,5.442522682249546,0.08,0.94,0.5,0.83,0.22069115982371934,10.813866831362247
0.08,0.97,0.85,0.98,0.08872415160431582,15.083105772733688,0.07,0.94,0.44,0.81,0.20722658902406693,5.180664725601673,0.08,0.93,0.5,0.83,0.22004391678742,10.78215192258358
0.08,0.97,0.85,0.98,0.08733580988996169,14.847087681293488,0.07,0.94,0.45,0.81,0.20978818356990814,5.2447045892477036,0.08,0.93,0.49,0.82,0.22607332163927507,11.077592760324478
0.08,0.97,0.85,0.98,0.08633474977139165,14.67690746113658,0.07,0.94,0.44,0.81,0.21336563438177109,5.334140859544277,0.08,0.93,0.49,0.82,0.22399373185269686,10.975692860782146
0.08,0.97,0.86,0.98,0.0836808783823953,14.2257493250072,0.07,0.94,0.44,0.81,0.2143818321824074,5.3595458045601845,0.08,0.94,0.49,0.83,0.22596796449958062,11.07243026047945
0.08,0.97,0.86,0.98,0.08343157786875963,14.183368237689137,0.07,0.94,0.43,0.8,0.21338068887591363,5.3345172218978405,0.08,0.94,0.49,0.82,0.23036485150152322,11.287877723574638
0.08,0.97,0.86,0.98,0.0826314901604372,14.047353327274323,0.07,0.94,0.44,0.81,0.21878617525100708,5.469654381275177,0.08,0.94,0.5,0.83,0.22695179967855922,11.120638184249401
0.08,0.97,0.87,0.98,0.08181543806019952,13.908624470233917,0.07,0.94,0.44,0.81,0.21543826371431352,5.385956592857838,0.08,0.93,0.49,0.82,0.23613403676723949,11.570567801594734
0.08,0.97,0.88,0.98,0.08076111297397053,13.72938920557499,0.07,0.94,0.45,0.82,0.22009704440832137,5.5024261102080345,0.08,0.93,0.5,0.83,0.23106316355418186,11.322095014154911
0.08,0.97,0.88,0.98,0.07819635799045072,13.293380858376622,0.07,0.94,0.45,0.8,0.22142482727766036,5.535620681941509,0.08,0.93,0.5,0.82,0.2270046071130402,11.123225748538971
0.08,0.97,0.87,0.98,0.0798492193550748,13.574367290362716,0.07,0.94,0.44,0.81,0.219747676551342,5.49369191378355,0.08,0.93,0.49,0.82,0.23366352216321595,11.449512585997581
0.08,0.97,0.88,0.98,0.0767891730674926,13.054159421473742,0.07,0.94,0.43,0.81,0.22705372422933578,5.676343105733395,0.08,0.94,0.5,0.82,0.23634695733080105,11.581000909209251
0.08,0.97,0.88,0.98,0.07678736733163104,13.053852446377277,0.07,0.94,0.42,0.8,0.2208269026875496,5.52067256718874,0.08,0.94,0.49,0.81,0.2342864653589774,11.480036802589893
0.08,0.97,0.89,0.98,0.07570517166134189,12.869879182428122,0.07,0.94,0.44,0.81,0.22732265532016754,5.6830663830041885,0.08,0.94,0.5,0.82,0.23796715146424818,11.660390421748161
0.08,0.97,0.89,0.98,0.07597461778889684,12.915685024112463,0.07,0.94,0.43,0.8,0.2291674780845642,5.729186952114105,0.08,0.93,0.49,0.82,0.23425129588161195,11.478313498198986
0.08,0.97,0.89,0.98,0.07361985702505883,12.515375694260001,0.07,0.94,0.44,0.8,0.22112305223941803,5.528076305985451,0.08,0.93,0.5,0.82,0.23295839921552308,11.41496156156063
0.08,0.97,0.89,0.98,0.07551288598162287,12.837190616875887,0.07,0.94,0.44,0.8,0.2213670355081558,5.534175887703896,0.08,0.94,0.5,0.82,0.23344838558411113,11.438970893621445
0.08,0.97,0.89,0.98,0.07326381844194496,12.454849135130644,0.07,0.94,0.44,0.81,0.22968776971101762,5.74219424277544,0.08,0.94,0.5,0.83,0.22925853592400647,11.233668260276318
0.08,0.97,0.9,0.98,0.07327533420175314,12.456806814298034,0.07,0.94,0.44,0.81,0.22967826575040817,5.741956643760204,0.08,0.94,0.5,0.83,0.23252854830756478,11.393898867070675
0.08,0.97,0.9,0.98,0.07250256994191338,12.325436890125275,0.07,0.94,0.44,0.81,0.22267503798007965,5.566875949501991,0.08,0.93,0.49,0.82,0.24147181334544202,11.832118853926659
0.08,0.97,0.9,0.98,0.0716117183184799,12.173992114141583,0.07,0.94,0.44,0.8,0.22292399048805236,5.573099762201309,0.08,0.93,0.5,0.82,0.2408587993407736,11.802081167697906
0.08,0.97,0.9,0.99,0.06976247162503355,11.859620176255703,0.07,0.94,0.44,0.81,0.23268429130315782,5.817107282578945,0.08,0.93,0.5,0.82,0.23458399380348166,11.494615696370602
0.08,0.97,0.9,0.99,0.07136266352060963,12.131652798503637,0.07,0.94,0.44,0.81,0.2232440569996834,5.5811014249920845,0.08,0.93,0.49,0.82,0.23381180224978193,11.456778310239315
0.08,0.97,0.9,0.99,0.07025566632475923,11.94346327520907,0.07,0.94,0.44,0.8,0.23846278309822083,5.961569577455521,0.08,0.93,0.5,0.82,0.23677519800103441,11.601984702050686
0.08,0.97,0.9,0.99,0.0707183117594789,12.022112999111414,0.07,0.94,0.43,0.8,0.22840120822191237,5.71003020554781,0.08,0.93,0.49,0.82,0.2345308865211448,11.492013439536095
0.08,0.98,0.91,0.99,0.06863705432590317,11.668299235403538,0.07,0.94,0.44,0.8,0.22680257618427277,5.670064404606819,0.08,0.93,0.5,0.82,0.2324146288542115,11.388316813856363
0.08,0.98,0.91,0.99,0.068142942459706,11.58430021815002,0.07,0.94,0.44,0.8,0.22392870992422104,5.598217748105526,0.08,0.93,0.49,0.82,0.24472918680735997,11.991730153560638
0.08,0.98,0.91,0.99,0.06861821982790442,11.665097370743752,0.07,0.94,0.44,0.8,0.22591497868299484,5.647874467074871,0.08,0.94,0.5,0.82,0.2413712329402262,11.827190414071083
