train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.08,0.47,0.09,0.5,0.8080749680014218,137.3727445602417,0.07,0.52,0.1,0.52,0.8221147704124451,20.552869260311127,0.08,0.51,0.11,0.5,0.8246550839774462,40.40809911489487,1713151020,,False,1,76015a83,2024-04-15_05-17-00,95.33350801467896,95.33350801467896,39896,AT-MB-PC-EOS,127.0.0.1,95.33350801467896,1,128,0.0,3,0.001
0.08,0.86,0.09,0.49,0.3966106770669713,67.42381510138512,0.07,0.91,0.1,0.49,0.3287553656101227,8.218884140253067,0.08,0.91,0.11,0.51,0.344884990733497,16.899364545941353,1713151076,,False,2,76015a83,2024-04-15_05-17-56,55.91682720184326,151.25033521652222,39896,AT-MB-PC-EOS,127.0.0.1,151.25033521652222,2,128,0.0,3,0.001
0.08,0.92,0.13,0.56,0.300775341426625,51.131808042526245,0.07,0.93,0.12,0.54,0.34118266224861143,8.529566556215286,0.08,0.92,0.12,0.56,0.35992130728400484,17.636144056916237,1713151131,,False,3,76015a83,2024-04-15_05-18-51,55.87738108634949,207.1277163028717,39896,AT-MB-PC-EOS,127.0.0.1,207.1277163028717,3,128,0.0,3,0.001
0.08,0.92,0.14,0.61,0.2824403116808218,48.01485298573971,0.07,0.88,0.14,0.59,0.3642497575283051,9.106243938207626,0.08,0.87,0.16,0.57,0.37816786279483716,18.53022527694702,1713151188,,False,4,76015a83,2024-04-15_05-19-48,56.31292700767517,263.4406433105469,39896,AT-MB-PC-EOS,127.0.0.1,263.4406433105469,4,128,0.0,3,0.001
0.08,0.92,0.17,0.64,0.26889951825141906,45.71291810274124,0.07,0.93,0.17,0.58,0.28127966344356536,7.031991586089134,0.08,0.92,0.16,0.6,0.2954108654236307,14.475132405757904,1713151244,,False,5,76015a83,2024-04-15_05-20-44,56.29791069030762,319.7385540008545,39896,AT-MB-PC-EOS,127.0.0.1,319.7385540008545,5,128,0.0,3,0.001
0.08,0.92,0.18,0.65,0.2638297017006313,44.85104928910732,0.07,0.93,0.17,0.62,0.2836760121583939,7.0919003039598465,0.08,0.92,0.19,0.63,0.29362618619081926,14.387683123350143,1713151300,,False,6,76015a83,2024-04-15_05-21-40,55.925808906555176,375.66436290740967,39896,AT-MB-PC-EOS,127.0.0.1,375.66436290740967,6,128,0.0,3,0.001
0.08,0.92,0.19,0.66,0.2581508250359227,43.88564025610685,0.07,0.93,0.2,0.65,0.24871478497982025,6.217869624495506,0.08,0.92,0.19,0.63,0.2751417999364892,13.48194819688797,1713151356,,False,7,76015a83,2024-04-15_05-22-36,56.078044176101685,431.74240708351135,39896,AT-MB-PC-EOS,127.0.0.1,431.74240708351135,7,128,0.0,3,0.001
0.08,0.92,0.21,0.69,0.24628388645017849,41.86826069653034,0.07,0.93,0.23,0.68,0.23632058441638948,5.908014610409737,0.08,0.92,0.24,0.67,0.264687468050694,12.969685934484005,1713151412,,False,8,76015a83,2024-04-15_05-23-32,56.18350005149841,487.92590713500977,39896,AT-MB-PC-EOS,127.0.0.1,487.92590713500977,8,128,0.0,3,0.001
0.08,0.93,0.24,0.7,0.2410861141541425,40.984639406204224,0.07,0.93,0.23,0.65,0.2510975170135498,6.277437925338745,0.08,0.92,0.22,0.66,0.2651171726839883,12.990741461515427,1713151468,,False,9,76015a83,2024-04-15_05-24-28,55.780627727508545,543.7065348625183,39896,AT-MB-PC-EOS,127.0.0.1,543.7065348625183,9,128,0.0,3,0.001
0.08,0.93,0.24,0.71,0.2407316094812225,40.92437361180782,0.07,0.92,0.21,0.66,0.25205644965171814,6.3014112412929535,0.08,0.92,0.23,0.67,0.26825430563517977,13.14446097612381,1713151524,,False,10,76015a83,2024-04-15_05-25-24,55.90947198867798,599.6160068511963,39896,AT-MB-PC-EOS,127.0.0.1,599.6160068511963,10,128,0.0,3,0.001
