train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
0.56321,0.8,0.02542,0.04928,0.52567,0.8407107276075027,28.58416473865509,0.52318,0.0,0.0,0.0,0.40946,1.0008954763412476,5.004477381706238,1713351899,,False,1,3cc5c4f3,2024-04-17_13-04-59,38.553972482681274,38.553972482681274,38492,AT-MB-PC-E13,127.0.0.1,38.553972482681274,1,256,6,0.5,1e-05
0.55943,0.72727,0.01695,0.03313,0.53855,0.8125412192414788,27.62640145421028,0.52318,0.0,0.0,0.0,0.4615,0.9121653079986572,4.560826539993286,1713351933,,False,2,3cc5c4f3,2024-04-17_13-05-33,33.640496492385864,72.19446897506714,38492,AT-MB-PC-E13,127.0.0.1,72.19446897506714,2,256,6,0.5,1e-05
0.55189,0.4,0.01271,0.02464,0.52832,0.8246773060630349,28.03902840614319,0.52318,0.0,0.0,0.0,0.43583,0.8950254082679748,4.475127041339874,1713351967,,False,3,3cc5c4f3,2024-04-17_13-06-07,33.49429130554199,105.68876028060913,38492,AT-MB-PC-E13,127.0.0.1,105.68876028060913,3,256,6,0.5,1e-05
0.5566,0.55,0.02331,0.04472,0.54131,0.7919272184371948,26.925525426864624,0.52318,0.0,0.0,0.0,0.4629,0.8555921196937561,4.2779605984687805,1713352000,,False,4,3cc5c4f3,2024-04-17_13-06-40,33.805036544799805,139.49379682540894,38492,AT-MB-PC-E13,127.0.0.1,139.49379682540894,4,256,6,0.5,1e-05
0.55377,0.45455,0.01059,0.0207,0.54461,0.7993633080931271,27.17835247516632,0.52318,0.0,0.0,0.0,0.49473,0.8248701453208923,4.124350726604462,1713352034,,True,5,3cc5c4f3,2024-04-17_13-07-14,33.82774043083191,173.32153725624084,38492,AT-MB-PC-E13,127.0.0.1,173.32153725624084,5,256,6,0.5,1e-05
