train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.5001,0.50012,0.41546,0.45388,0.49999,0.716174560681332,1231.820244371891,0.50017,0.50021,0.40852,0.44974,0.49963,0.7201354539361896,264.2897115945816,0.50026,0.50032,0.4051,0.4477,0.50022,0.7210137734674428,263.1700273156166,1713898900,,False,1,f7f1510d,2024-04-23_21-01-40,694.4248535633087,694.4248535633087,37512,AT-MB-PC-E13,127.0.0.1,694.4248535633087,1,3
0.89618,0.89465,0.89813,0.89639,0.9751,0.1896759966439784,326.24271422764286,0.93245,0.94079,0.923,0.93181,0.98968,0.12047120471287022,44.21293212962337,0.94176,0.94759,0.93525,0.94138,0.99223,0.10625932731391377,38.78465446957853,1713899537,,False,2,f7f1510d,2024-04-23_21-12-17,636.5950038433075,1331.0198574066162,37512,AT-MB-PC-E13,127.0.0.1,1331.0198574066162,2,3
0.96112,0.96062,0.96166,0.96114,0.99578,0.08218397050554496,141.35642926953733,0.93722,0.92414,0.95264,0.93818,0.99106,0.11752135137136333,43.13033595329034,0.95624,0.95367,0.95906,0.95636,0.99523,0.09031478081403654,32.96489499712334,1713900168,,False,3,f7f1510d,2024-04-23_21-22-48,631.4815006256104,1962.5013580322266,37512,AT-MB-PC-E13,127.0.0.1,1962.5013580322266,3,3
0.96633,0.96727,0.96533,0.9663,0.99687,0.07048048518430902,121.22643451701151,0.9362,0.94415,0.92726,0.93563,0.99163,0.10782256880895633,39.57088275288697,0.9445,0.95068,0.93765,0.94412,0.99317,0.0990606864388037,36.15715055016335,1713900799,,False,4,f7f1510d,2024-04-23_21-33-19,631.23122215271,2593.7325801849365,37512,AT-MB-PC-E13,127.0.0.1,2593.7325801849365,4,3
0.9684,0.96774,0.96911,0.96843,0.99725,0.06503525733658239,111.8606426189217,0.93424,0.97221,0.89404,0.93149,0.99057,0.1207874083689053,44.328978871388244,0.94193,0.97601,0.90613,0.93978,0.99287,0.10652453955183162,38.881456936418545,1713901406,,False,5,f7f1510d,2024-04-23_21-43-26,606.6630516052246,3200.395631790161,37512,AT-MB-PC-E13,127.0.0.1,3200.395631790161,5,3
0.96905,0.97048,0.96753,0.969,0.99735,0.06298337377780669,108.3314028978275,0.94199,0.96223,0.9201,0.94069,0.99321,0.10021990289421263,36.78070436217604,0.95367,0.96802,0.93834,0.95294,0.99503,0.092907875326248,33.91137449408052,1713902020,,False,6,f7f1510d,2024-04-23_21-53-40,614.0695199966431,3814.465151786804,37512,AT-MB-PC-E13,127.0.0.1,3814.465151786804,6,3
0.97058,0.97029,0.97088,0.97058,0.99759,0.06027229924865275,103.66835470768274,0.94685,0.98737,0.90528,0.94454,0.99388,0.08836643572320035,32.43048191041453,0.95564,0.98789,0.92258,0.95412,0.99608,0.07303920682321928,26.659310490475036,1713902626,,False,7,f7f1510d,2024-04-23_22-03-46,605.3940160274506,4419.859167814255,37512,AT-MB-PC-E13,127.0.0.1,4419.859167814255,7,3
0.97057,0.97122,0.96988,0.97055,0.99762,0.05973066055183915,102.73673614916333,0.94242,0.95674,0.92675,0.9415,0.99268,0.09927124226984774,36.43254591303412,0.95786,0.96374,0.95152,0.95759,0.99583,0.07671894882765777,28.002416322095087,1713903233,,False,8,f7f1510d,2024-04-23_22-13-53,607.0310208797455,5026.890188694,37512,AT-MB-PC-E13,127.0.0.1,5026.890188694,8,3
0.97168,0.96966,0.97382,0.97174,0.99784,0.0565153124161487,97.20633735577576,0.94668,0.97466,0.91721,0.94506,0.99416,0.0858004558019401,31.488767279312015,0.95564,0.9718,0.93851,0.95486,0.99545,0.08094562562326071,29.54515335249016,1713903836,,False,9,f7f1510d,2024-04-23_22-23-56,603.6734116077423,5630.563600301743,37512,AT-MB-PC-E13,127.0.0.1,5630.563600301743,9,3
0.97098,0.96767,0.97453,0.97109,0.99774,0.05767790508821341,99.20599675172707,0.94523,0.91268,0.98467,0.94731,0.99363,0.09175926326565972,33.67564961849712,0.94878,0.92163,0.98099,0.95038,0.99413,0.08820438822388509,32.19460170171806,1713904434,,False,10,f7f1510d,2024-04-23_22-33-54,597.8945581912994,6228.458158493042,37512,AT-MB-PC-E13,127.0.0.1,6228.458158493042,10,3
