train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.47925,0.45025,0.76695,0.5674,0.52842,0.9951418655760148,33.8348234295845,0.47682,0.47682,1.0,0.64574,0.58193,1.6003509998321532,8.001754999160767,0.48675,0.48675,1.0,0.65479,0.50336,1.6292089462280273,16.292089462280273
0.54623,0.49171,0.56568,0.52611,0.5533,0.7804545181639054,26.535453617572784,0.55629,0.53165,0.58333,0.55629,0.57753,0.7438001871109009,3.7190009355545044,0.51325,0.5,0.71429,0.58824,0.51819,0.7725931406021118,7.725931406021118
0.6717,0.62302,0.66525,0.64344,0.74193,0.5939982866539675,20.195941746234894,0.58278,0.56522,0.54167,0.55319,0.63572,0.668759572505951,3.3437978625297546,0.66556,0.64198,0.70748,0.67314,0.73526,0.6182755887508392,6.182755887508392
0.73019,0.69538,0.70127,0.69831,0.81502,0.5268024337642333,17.911282747983932,0.65563,0.60638,0.79167,0.68675,0.65331,0.699734091758728,3.49867045879364,0.71192,0.67241,0.79592,0.72897,0.77577,0.5944065868854522,5.944065868854523
0.76226,0.72634,0.74788,0.73695,0.84338,0.4900137019508025,16.660465866327286,0.5894,0.59259,0.44444,0.50794,0.66667,0.6597524642944336,3.298762321472168,0.69868,0.7029,0.65986,0.6807,0.76735,0.6025077760219574,6.025077760219574
0.79623,0.7623,0.78814,0.775,0.86468,0.4665413428755367,15.86240565776825,0.66887,0.65714,0.63889,0.64789,0.68794,0.7567698717117309,3.783849358558655,0.69536,0.69231,0.67347,0.68276,0.78069,0.6100530087947845,6.1005300879478455
0.80189,0.77066,0.79025,0.78033,0.87537,0.43059373296359005,14.640186920762062,0.6755,0.60952,0.88889,0.72316,0.73611,0.6912266969680786,3.456133484840393,0.7351,0.67539,0.87755,0.76331,0.78648,0.6061988770961761,6.0619887709617615
0.79151,0.762,0.77331,0.76761,0.86736,0.4726438636288923,16.06989136338234,0.62252,0.6,0.625,0.61224,0.66878,0.7564509391784668,3.782254695892334,0.70199,0.67702,0.7415,0.70779,0.75365,0.6217768520116806,6.217768520116806
0.8066,0.7871,0.77542,0.78122,0.87908,0.4321941522990956,14.69460117816925,0.61589,0.56731,0.81944,0.67045,0.74587,0.7364351868629455,3.682175934314728,0.67881,0.62626,0.84354,0.71884,0.71863,0.7313144326210022,7.313144326210022
0.78962,0.76101,0.76907,0.76502,0.8702,0.44885989234727974,15.26123633980751,0.69536,0.64773,0.79167,0.7125,0.73734,0.6685232043266296,3.342616021633148,0.70861,0.6879,0.73469,0.71053,0.73276,0.6483980357646942,6.483980357646942
0.7934,0.76744,0.76907,0.76825,0.8658,0.46507920763071847,15.812693059444427,0.7351,0.71053,0.75,0.72973,0.74982,0.6867116928100586,3.433558464050293,0.69868,0.68421,0.70748,0.69565,0.75348,0.6729620099067688,6.729620099067688
0.82075,0.78659,0.81992,0.8029,0.89024,0.430693111875478,14.64356580376625,0.62252,0.6087,0.58333,0.59574,0.66807,0.733187484741211,3.6659374237060547,0.63907,0.64615,0.57143,0.6065,0.74562,0.6430609822273254,6.430609822273254
0.82642,0.8,0.81356,0.80672,0.89746,0.4045413877157604,13.754407182335854,0.6755,0.64935,0.69444,0.67114,0.69682,0.7811564445495606,3.9057822227478027,0.72848,0.68571,0.81633,0.74534,0.77389,0.6313471317291259,6.31347131729126
0.82358,0.79141,0.81992,0.80541,0.89507,0.42192954526228066,14.345604538917542,0.68212,0.63636,0.77778,0.7,0.70508,0.7794887959957123,3.8974439799785614,0.68874,0.63874,0.82993,0.72189,0.76493,0.6720816314220428,6.7208163142204285
0.83491,0.81263,0.8178,0.81521,0.9092,0.3772071262492853,12.8250422924757,0.7351,0.69512,0.79167,0.74026,0.77145,0.6107607007026672,3.053803503513336,0.72848,0.67956,0.83673,0.75,0.78122,0.6029242217540741,6.029242217540741
0.83208,0.80123,0.82839,0.81458,0.91151,0.3744858235997312,12.732518002390862,0.61589,0.60938,0.54167,0.57353,0.68372,0.8629635572433472,4.314817786216736,0.68874,0.68794,0.65986,0.67361,0.7587,0.657316654920578,6.57316654920578
0.83585,0.80285,0.83686,0.8195,0.91649,0.3540593962020734,12.038019470870495,0.61589,0.5814,0.69444,0.63291,0.70622,0.6691391229629516,3.3456956148147583,0.69536,0.68456,0.69388,0.68919,0.75594,0.613826385140419,6.13826385140419
0.83491,0.81395,0.81568,0.81481,0.91826,0.35820484292857785,12.178964659571648,0.68874,0.62376,0.875,0.72832,0.73945,0.8056721806526184,4.028360903263092,0.69536,0.65363,0.79592,0.71779,0.76006,0.6501413762569428,6.5014137625694275
0.84434,0.82316,0.82839,0.82577,0.91827,0.3599827101125437,12.239412143826485,0.66225,0.67213,0.56944,0.61654,0.75246,0.6438258945941925,3.2191294729709625,0.65563,0.73118,0.46259,0.56667,0.78165,0.6723372370004654,6.723372370004654
0.85094,0.83547,0.82839,0.83191,0.92256,0.35185163687257204,11.96295565366745,0.70861,0.67949,0.73611,0.70667,0.76231,0.6620902061462403,3.310451030731201,0.67881,0.67123,0.66667,0.66894,0.75528,0.6468429267406464,6.468429267406464
0.8566,0.84043,0.83686,0.83864,0.92779,0.33892308964448814,11.523385047912598,0.69536,0.68571,0.66667,0.67606,0.74552,0.665999299287796,3.32999649643898,0.69205,0.68493,0.68027,0.68259,0.76937,0.6673603445291519,6.673603445291519
0.86792,0.8374,0.87288,0.85477,0.93463,0.32309434869710135,10.985207855701447,0.64901,0.64179,0.59722,0.61871,0.69673,0.8368499875068665,4.184249937534332,0.70861,0.72519,0.64626,0.68345,0.78784,0.6799954444169998,6.799954444169998
