train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.47925,0.45025,0.76695,0.5674,0.52843,0.9951244014150956,33.83422964811325,0.47682,0.47682,1.0,0.64574,0.58193,1.6003268003463744,8.001634001731873,0.48675,0.48675,1.0,0.65479,0.50336,1.6291899800300598,16.291899800300598
0.63396,0.59052,0.58051,0.58547,0.68625,0.6798311577123755,23.114259362220764,0.5298,0.52174,0.16667,0.25263,0.57489,0.7933109998703003,3.9665549993515015,0.58278,0.67797,0.27211,0.38835,0.66166,0.7344708263874054,7.344708263874054
0.73113,0.70282,0.68644,0.69453,0.80736,0.5426465185249553,18.44998162984848,0.62914,0.59524,0.69444,0.64103,0.64302,0.8462782979011536,4.231391489505768,0.65232,0.62353,0.72109,0.66877,0.7113,0.7347993493080139,7.347993493080139
0.71981,0.68657,0.6822,0.68438,0.78931,0.582386768039535,19.801150113344193,0.58278,0.54639,0.73611,0.62722,0.68258,0.8340110778808594,4.170055389404297,0.66887,0.61929,0.82993,0.7093,0.71345,0.7430570095777511,7.430570095777512
0.73868,0.71242,0.6928,0.70247,0.79645,0.5871525923995411,19.963188141584396,0.62252,0.65957,0.43056,0.52101,0.58878,1.0634868144989014,5.317434072494507,0.61258,0.61364,0.55102,0.58065,0.66553,0.9914744257926941,9.914744257926941
0.72075,0.68333,0.69492,0.68908,0.79846,0.5821014791727066,19.791450291872025,0.66887,0.72917,0.48611,0.58333,0.73347,0.6723002791404724,3.361501395702362,0.55629,0.56701,0.37415,0.45082,0.6413,0.745924460887909,7.459244608879089
0.75377,0.73602,0.69703,0.716,0.82783,0.5237576632815248,17.807760551571846,0.63576,0.58095,0.84722,0.68927,0.7282,0.9228031396865845,4.614015698432922,0.68543,0.62871,0.86395,0.72779,0.7885,0.7704015612602234,7.704015612602234
0.75943,0.72651,0.73729,0.73186,0.83272,0.5254294223645154,17.864600360393524,0.57616,0.60526,0.31944,0.41818,0.58298,0.9661247611045838,4.830623805522919,0.61921,0.69512,0.38776,0.49782,0.70968,0.7743015229701996,7.743015229701996
0.78679,0.76739,0.74788,0.75751,0.85223,0.48686403299079223,16.553377121686935,0.60265,0.54839,0.94444,0.69388,0.78094,0.9943321466445922,4.971660733222961,0.59934,0.55118,0.95238,0.69825,0.75251,1.0430704176425933,10.430704176425934
0.75849,0.72979,0.72669,0.72824,0.84375,0.4901716875679353,16.6658373773098,0.64238,0.59,0.81944,0.68605,0.67036,0.739954948425293,3.699774742126465,0.69205,0.64062,0.83673,0.72566,0.74887,0.6453805297613144,6.453805297613144
