train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
0.48789,0.47312,0.30769,0.37288,0.48574,1.1283417814656307,21.438493847846985,0.5,0.5,0.31818,0.38889,0.50129,0.867881695429484,2.603645086288452,1714075979,,False,1,ca69918f,2024-04-25_22-12-59,4.142030239105225,4.142030239105225,37172,AT-MB-PC-E13,127.0.0.1,4.142030239105225,1,32,1,0.5,1e-05
0.48443,0.46739,0.3007,0.36596,0.48334,1.1059665585819043,21.013364613056183,0.5,0.5,0.36364,0.42105,0.49613,1.1417030096054077,3.425109028816223,1714075983,,False,2,ca69918f,2024-04-25_22-13-03,3.8740739822387695,8.016104221343994,37172,AT-MB-PC-E13,127.0.0.1,8.016104221343994,2,32,1,0.5,1e-05
0.49135,0.47826,0.30769,0.37447,0.51375,1.0486934906557988,19.925176322460175,0.5,0.5,0.27273,0.35294,0.5,1.2385059992472331,3.715517997741699,1714075987,,False,3,ca69918f,2024-04-25_22-13-07,3.831576108932495,11.84768033027649,37172,AT-MB-PC-E13,127.0.0.1,11.84768033027649,3,32,1,0.5,1e-05
0.49827,0.48864,0.3007,0.37229,0.50751,1.0111393677560907,19.211647987365723,0.5,0.5,0.27273,0.35294,0.50155,1.1518592834472656,3.455577850341797,1714075991,,False,4,ca69918f,2024-04-25_22-13-11,3.610546350479126,15.458226680755615,37172,AT-MB-PC-E13,127.0.0.1,15.458226680755615,4,32,1,0.5,1e-05
0.5173,0.51934,0.32867,0.40257,0.49586,0.9649246429142199,18.333568215370178,0.5,0.5,0.27273,0.35294,0.50103,1.0541377266248066,3.16241317987442,1714075995,,False,5,ca69918f,2024-04-25_22-13-15,3.854473352432251,19.312700033187866,37172,AT-MB-PC-E13,127.0.0.1,19.312700033187866,5,32,1,0.5,1e-05
0.49308,0.48,0.29371,0.36443,0.49086,0.9533922923238654,18.114453554153442,0.5,0.5,0.27273,0.35294,0.50387,0.9016487995783488,2.7049463987350464,1714075998,,False,6,ca69918f,2024-04-25_22-13-18,3.6729438304901123,22.98564386367798,37172,AT-MB-PC-E13,127.0.0.1,22.98564386367798,6,32,1,0.5,1e-05
0.51211,0.51124,0.31818,0.39224,0.51491,0.8319565779284427,15.807174980640411,0.5,0.5,0.27273,0.35294,0.49974,0.8249853452046713,2.4749560356140137,1714076002,,False,7,ca69918f,2024-04-25_22-13-22,3.9262661933898926,26.91191005706787,37172,AT-MB-PC-E13,127.0.0.1,26.91191005706787,7,32,1,0.5,1e-05
0.50346,0.49686,0.27622,0.35506,0.49832,0.7969062108742563,15.14121800661087,0.5,0.5,0.22727,0.3125,0.50026,0.7554073731104533,2.26622211933136,1714076006,,False,8,ca69918f,2024-04-25_22-13-26,3.8677165508270264,30.779626607894897,37172,AT-MB-PC-E13,127.0.0.1,30.779626607894897,8,32,1,0.5,1e-05
0.49308,0.47799,0.26573,0.34157,0.48873,0.7992035966170462,15.184868335723877,0.5,0.5,0.40909,0.45,0.50362,0.7356962362925211,2.2070887088775635,1714076010,,False,9,ca69918f,2024-04-25_22-13-30,3.802171468734741,34.58179807662964,37172,AT-MB-PC-E13,127.0.0.1,34.58179807662964,9,32,1,0.5,1e-05
0.51903,0.5241,0.3042,0.38496,0.5174,0.7552852756098697,14.350420236587524,0.5,0.5,0.18182,0.26667,0.49613,0.7311208248138428,2.1933624744415283,1714076014,,False,10,ca69918f,2024-04-25_22-13-34,3.756380319595337,38.338178396224976,37172,AT-MB-PC-E13,127.0.0.1,38.338178396224976,10,32,1,0.5,1e-05
