train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.07743,0.92264,0.17696,0.65233,0.26093383580446244,44.358752086758614,0.07345,0.92701,0.17782,0.63246,0.25698290288448333,6.424572572112083,1713364828,,True,100,d9fec6d2,2024-04-17_16-40-28,49.72922348976135,4881.125916481018,444,AT-MB-PC-EOS,127.0.0.1,4881.125916481018,100,64,3,0.5,1e-05,d9fec6d2
0.07743,0.9235,0.22999,0.7382,0.22373455964467104,38.03487513959408,0.07345,0.92833,0.24602,0.74456,0.21713011980056762,5.428252995014191,1713368539,,True,100,61566338,2024-04-17_17-42-19,87.3266088962555,8515.95600938797,35544,AT-MB-PC-EOS,127.0.0.1,8515.95600938797,100,256,6,0.5,0.001,61566338
0.07743,0.92199,0.15249,0.60577,0.2769623372484656,47.08359733223915,0.07345,0.92625,0.15026,0.58525,0.2743725091218948,6.859312728047371,1713362221,,True,45,93a99120,2024-04-17_15-57-01,48.19168710708618,2207.948540687561,5592,AT-MB-PC-EOS,127.0.0.1,2207.948540687561,45,64,3,0.5,1e-05,93a99120
0.07743,0.79035,0.0725,0.43496,0.5304626568275339,90.17865166068077,0.07345,0.87779,0.06847,0.42914,0.4785494589805603,11.963736474514008,1713362687,,True,5,27b90d48,2024-04-17_16-04-47,88.63775563240051,457.4143753051758,47552,AT-MB-PC-EOS,127.0.0.1,457.4143753051758,5,64,6,0.5,1e-05,27b90d48
0.07743,0.94143,0.54236,0.86901,0.17096934989094734,29.064789481461048,0.07345,0.93292,0.36563,0.79349,0.2048920750617981,5.122301876544952,1713367599,,True,100,73df66cf,2024-04-17_17-26-39,48.225768089294434,4884.818046808243,39700,AT-MB-PC-EOS,127.0.0.1,4884.818046808243,100,64,3,0.0,0.0001,73df66cf
0.07743,0.93196,0.39828,0.83507,0.19232176686911023,32.69470036774874,0.07345,0.93292,0.36977,0.82846,0.1894451543688774,4.736128859221935,1713369796,,True,100,53aae177,2024-04-17_18-03-16,48.93496775627136,4918.622984409332,33472,AT-MB-PC-EOS,127.0.0.1,4918.622984409332,100,256,3,0.5,0.001,53aae177
0.07743,0.9162,0.08975,0.48689,0.3375405595583074,57.38189512491226,0.07345,0.90943,0.088,0.47215,0.33591265678405763,8.39781641960144,1713368331,,True,5,dd70aebe,2024-04-17_17-38-51,142.51159644126892,723.6762173175812,5400,AT-MB-PC-EOS,127.0.0.1,723.6762173175812,5,256,10,0.5,0.0001,dd70aebe
0.07743,0.86844,0.07191,0.4417,0.4671244270661298,79.41115260124207,0.07345,0.89549,0.07497,0.42632,0.4215353751182556,10.53838437795639,1713369081,,True,5,2d41fa78,2024-04-17_17-51-21,142.5469741821289,715.5127801895142,20204,AT-MB-PC-EOS,127.0.0.1,715.5127801895142,5,256,10,0.2,1e-05,2d41fa78
0.07743,0.93931,0.50627,0.85731,0.17678540261352763,30.053518444299698,0.07345,0.93575,0.37426,0.78596,0.2062990653514862,5.157476633787155,1713377427,,True,100,329ce17e,2024-04-17_20-10-27,90.19717669487,8879.853421926498,30508,AT-MB-PC-EOS,127.0.0.1,8879.853421926498,100,64,6,0.2,0.0001,329ce17e
0.07743,0.64723,0.08756,0.46605,0.632177773994558,107.47022157907486,0.07345,0.72562,0.09168,0.45454,0.5771719479560852,14.42929869890213,1713369348,,True,5,1e91e9e3,2024-04-17_17-55-48,48.84303402900696,258.1239433288574,25924,AT-MB-PC-EOS,127.0.0.1,258.1239433288574,5,256,3,0.5,1e-05,1e91e9e3
0.07743,0.92372,0.2172,0.70481,0.23493973582106478,39.93975508958101,0.07345,0.89066,0.14455,0.59275,0.31107148349285124,7.776787087321281,1713371496,,True,15,ec6899be,2024-04-17_18-31-36,144.541348695755,2138.910968542099,45824,AT-MB-PC-EOS,127.0.0.1,2138.910968542099,15,256,10,0.2,0.001,ec6899be
0.07743,0.79035,0.0725,0.43497,0.5304618030786514,90.17850652337074,0.07345,0.8778,0.06846,0.42913,0.4785387623310089,11.963469058275223,1713370300,,True,5,868e0f05,2024-04-17_18-11-40,92.43915581703186,470.35084104537964,2676,AT-MB-PC-EOS,127.0.0.1,470.35084104537964,5,128,6,0.5,1e-05,868e0f05
0.07743,0.9476,0.63157,0.91307,0.14710427044945604,25.007725976407528,0.07345,0.93516,0.398,0.82011,0.19501667350530624,4.875416837632656,1713375193,,True,100,a7546aef,2024-04-17_19-33-13,49.10266590118408,4884.459444284439,12160,AT-MB-PC-EOS,127.0.0.1,4884.459444284439,100,128,3,0.0,0.001,a7546aef
0.07743,0.91854,0.11657,0.53493,0.31253064940957465,53.130210399627686,0.07345,0.92333,0.14334,0.53108,0.291259703040123,7.281492576003075,1713372231,,True,5,92f6fb6e,2024-04-17_18-43-51,142.04957962036133,726.9980845451355,26916,AT-MB-PC-EOS,127.0.0.1,726.9980845451355,5,128,10,0.2,0.0001,92f6fb6e
0.07743,0.68046,0.0892,0.46536,0.5981931605759789,101.69283729791641,0.07345,0.74127,0.09764,0.4701,0.5464927732944489,13.662319332361221,1713372498,,True,5,91d14d71,2024-04-17_18-48-18,49.770349979400635,257.4770350456238,35544,AT-MB-PC-EOS,127.0.0.1,257.4770350456238,5,128,3,0.2,1e-05,91d14d71
0.07743,0.93779,0.46995,0.83694,0.18674611357205054,31.746839307248592,0.07345,0.9314,0.34628,0.77106,0.21424670577049254,5.356167644262314,1713376539,,True,45,d3b1e68d,2024-04-17_19-55-39,89.67806696891785,4032.297024011612,1636,AT-MB-PC-EOS,127.0.0.1,4032.297024011612,45,256,6,0.0,0.0001,d3b1e68d
0.07743,0.77975,0.07393,0.45298,0.5537833552150165,94.14317038655281,0.07345,0.82173,0.0913,0.45801,0.5270201313495636,13.17550328373909,1713375960,,True,5,71700381,2024-04-17_19-46-00,142.46379828453064,731.0805289745331,25272,AT-MB-PC-EOS,127.0.0.1,731.0805289745331,5,64,10,0.5,1e-05,71700381
0.07743,0.79037,0.0725,0.43494,0.530462410344797,90.1786097586155,0.07345,0.87769,0.06845,0.42913,0.4785496175289154,11.963740438222885,1713376428,,True,5,f0cb9543,2024-04-17_19-53-48,89.62330365180969,460.1972382068634,30900,AT-MB-PC-EOS,127.0.0.1,460.1972382068634,5,256,6,0.5,1e-05,f0cb9543
0.07743,0.92251,0.18694,0.70619,0.2327089792227044,39.560526467859745,0.07345,0.92644,0.21678,0.72806,0.22040301114320754,5.510075278580189,1713379708,,True,45,85509c3b,2024-04-17_20-48-28,67.37956523895264,3271.53564286232,15788,AT-MB-PC-EOS,127.0.0.1,3271.53564286232,45,128,6,0.0,0.001,85509c3b
0.07743,0.93664,0.48049,0.86691,0.17655259765246334,30.01394160091877,0.07345,0.93282,0.37509,0.82643,0.1913865923881531,4.784664809703827,1713382233,,True,100,64014704,2024-04-17_21-30-33,44.45029330253601,5659.860462665558,19652,AT-MB-PC-EOS,127.0.0.1,5659.860462665558,100,256,6,0.2,0.001,64014704
