train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.52075,0.46371,0.48729,0.47521,0.53309,0.790691985803492,26.883527517318726,0.5298,0.66667,0.02778,0.05333,0.31786,1.236231541633606,6.18115770816803,0.50993,0.44444,0.02721,0.05128,0.38227,1.2379207015037537,12.379207015037537,1713448853,,False,1,c6cb6631,2024-04-18_16-00-53,53.88243055343628,53.88243055343628,29368,AT-MB-PC-E13,127.0.0.1,53.88243055343628,1,128,0.2,10,0.0001
0.55943,0.50493,0.54237,0.52298,0.59203,0.7126405011205112,24.22977703809738,0.4702,0.38235,0.18056,0.24528,0.39873,0.8336875081062317,4.1684375405311584,0.51987,0.51316,0.26531,0.34978,0.51885,0.8011919975280761,8.011919975280762,1713448912,,False,2,c6cb6631,2024-04-18_16-01-52,59.725685834884644,113.60811638832092,29368,AT-MB-PC-E13,127.0.0.1,113.60811638832092,2,128,0.2,10,0.0001
0.61132,0.56438,0.5572,0.56077,0.65889,0.6606904951965108,22.463476836681366,0.61589,0.6,0.58333,0.59155,0.65392,0.6532665729522705,3.2663328647613525,0.64238,0.62745,0.65306,0.64,0.68207,0.6499807655811309,6.49980765581131,1713448970,,False,3,c6cb6631,2024-04-18_16-02-50,57.9757616519928,171.58387804031372,29368,AT-MB-PC-E13,127.0.0.1,171.58387804031372,3,128,0.2,10,0.0001
0.69245,0.64718,0.68008,0.66322,0.76066,0.5918189620270449,20.121844708919525,0.64901,0.63014,0.63889,0.63448,0.71537,0.65032998919487,3.25164994597435,0.6755,0.65217,0.71429,0.68182,0.71095,0.6655761927366257,6.655761927366257,1713449029,,False,4,c6cb6631,2024-04-18_16-03-49,58.77062153816223,230.35449957847595,29368,AT-MB-PC-E13,127.0.0.1,230.35449957847595,4,128,0.2,10,0.0001
0.69623,0.64648,0.70127,0.67276,0.77037,0.5836048406713149,19.842564582824707,0.66225,0.78378,0.40278,0.53211,0.70728,0.6503658533096314,3.2518292665481567,0.69205,0.72131,0.59864,0.65428,0.7275,0.6502905368804932,6.502905368804932,1713449087,,False,5,c6cb6631,2024-04-18_16-04-47,57.7363977432251,288.09089732170105,29368,AT-MB-PC-E13,127.0.0.1,288.09089732170105,5,128,0.2,10,0.0001
0.72736,0.68944,0.70551,0.69738,0.78601,0.5758326772381278,19.578311026096344,0.66887,0.625,0.76389,0.6875,0.72627,0.6698629260063171,3.3493146300315857,0.66887,0.62983,0.77551,0.69512,0.72706,0.6777839541435242,6.777839541435242,1713449146,,False,6,c6cb6631,2024-04-18_16-05-46,58.78770565986633,346.8786029815674,29368,AT-MB-PC-E13,127.0.0.1,346.8786029815674,6,128,0.2,10,0.0001
0.74057,0.69661,0.73941,0.71737,0.80908,0.5346876970108818,18.17938169836998,0.64238,0.61842,0.65278,0.63514,0.67247,0.7297129154205322,3.648564577102661,0.68874,0.66667,0.72109,0.69281,0.73755,0.6392150312662125,6.392150312662125,1713449204,,False,7,c6cb6631,2024-04-18_16-06-44,57.94846320152283,404.8270661830902,29368,AT-MB-PC-E13,127.0.0.1,404.8270661830902,7,128,0.2,10,0.0001
0.74717,0.70238,0.75,0.72541,0.81276,0.5382256043307921,18.299670547246933,0.6755,0.73469,0.5,0.59504,0.73629,0.6406372845172882,3.203186422586441,0.70199,0.71111,0.65306,0.68085,0.76515,0.6210685551166535,6.210685551166534,1713449261,,False,8,c6cb6631,2024-04-18_16-07-41,57.784929513931274,462.6119956970215,29368,AT-MB-PC-E13,127.0.0.1,462.6119956970215,8,128,0.2,10,0.0001
0.75943,0.72939,0.73093,0.73016,0.82926,0.522289110457196,17.757829755544662,0.66225,0.7561,0.43056,0.54867,0.75343,0.669282603263855,3.346413016319275,0.61921,0.67021,0.42857,0.52282,0.66689,0.8817028284072876,8.817028284072876,1713449320,,False,9,c6cb6631,2024-04-18_16-08-40,58.60006022453308,521.2120559215546,29368,AT-MB-PC-E13,127.0.0.1,521.2120559215546,9,128,0.2,10,0.0001
0.78302,0.75314,0.76271,0.75789,0.8534,0.4777102847309673,16.24214968085289,0.66887,0.64103,0.69444,0.66667,0.70323,0.7498981714248657,3.7494908571243286,0.69868,0.66092,0.78231,0.71651,0.76041,0.6853034853935241,6.853034853935242,1713449378,,False,10,c6cb6631,2024-04-18_16-09-38,57.980538845062256,579.1925947666168,29368,AT-MB-PC-E13,127.0.0.1,579.1925947666168,10,128,0.2,10,0.0001
