train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
5.099999904632568,-30.63,-0.17,27.450000762939453,5.239999771118164,5.0983343827418794,1590.6803274154663,3.7699999809265137,-16.22,-0.23,15.800000190734863,3.9800000190734863,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.4,0.39,0.39,0.38,0.38,0.37,0.36,0.35,0.35,0.35,0.35,0.35,0.35,3.773900585052685,1181.2308831214905,1711725281,,False,1,04974d54,2024-03-29_16-14-41,272.9510328769684,272.9510328769684,18492,AT-MB-PC-EOS,127.0.0.1,272.9510328769684,1,256,6,0.2,0.001
1.1799999475479126,-2.21,0.34,2.7799999713897705,1.6699999570846558,1.179475948214531,367.99649584293365,2.0999999046325684,-6.28,0.63,6.690000057220459,2.5899999141693115,0.73,0.75,0.76,0.77,0.78,0.79,0.8,0.82,0.82,0.84,0.85,0.86,0.87,0.87,0.88,0.88,0.88,0.88,0.88,0.89,2.0961593831309115,656.0978869199753,1711725528,,False,2,04974d54,2024-03-29_16-18-48,246.68818593025208,519.6392188072205,18492,AT-MB-PC-EOS,127.0.0.1,519.6392188072205,2,256,6,0.2,0.001
0.7300000190734863,-0.05,0.57,0.9100000262260437,0.9599999785423279,0.7269356589859877,226.80392560362816,0.9800000190734863,-0.75,0.72,1.600000023841858,1.2699999809265137,0.78,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.89,0.9,0.9,0.91,0.91,0.91,0.92,0.92,0.91,0.9793848180161497,306.54744803905487,1711725774,,False,3,04974d54,2024-03-29_16-22-54,246.45769786834717,766.0969166755676,18492,AT-MB-PC-EOS,127.0.0.1,766.0969166755676,3,256,6,0.2,0.001
0.6800000071525574,0.07,0.6,0.8100000023841858,0.8999999761581421,0.67511762965184,210.63670045137405,0.9599999785423279,-0.62,0.72,1.4900000095367432,1.2200000286102295,0.77,0.78,0.79,0.81,0.82,0.84,0.85,0.86,0.87,0.87,0.88,0.89,0.9,0.9,0.9,0.9,0.9,0.91,0.92,0.92,0.9618855128273035,301.070165514946,1711726021,,False,4,04974d54,2024-03-29_16-27-01,246.89541172981262,1012.9923284053802,18492,AT-MB-PC-EOS,127.0.0.1,1012.9923284053802,4,256,6,0.2,0.001
0.6499999761581421,0.15,0.63,0.7300000190734863,0.8600000143051147,0.6479326475125092,202.1549860239029,0.6800000071525574,-0.14,0.65,1.0499999523162842,1.0199999809265137,0.74,0.75,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.84,0.85,0.86,0.86,0.87,0.87,0.87,0.87,0.88,0.88,0.684485807776832,214.2440578341484,1711726264,,False,5,04974d54,2024-03-29_16-31-04,242.30997157096863,1255.3022999763489,18492,AT-MB-PC-EOS,127.0.0.1,1255.3022999763489,5,256,6,0.2,0.001
0.6000000238418579,0.27,0.66,0.6299999952316284,0.7900000214576721,0.5998199408253034,187.14382153749466,0.7699999809265137,-0.06,0.77,0.9800000190734863,0.9900000095367432,0.8,0.82,0.83,0.85,0.86,0.88,0.89,0.9,0.91,0.91,0.91,0.92,0.93,0.93,0.93,0.93,0.94,0.94,0.94,0.94,0.7733137857037992,242.04721492528915,1711726513,,False,6,04974d54,2024-03-29_16-35-13,249.02860808372498,1504.3309080600739,18492,AT-MB-PC-EOS,127.0.0.1,1504.3309080600739,6,256,6,0.2,0.001
0.5799999833106995,0.33,0.67,0.5799999833106995,0.7599999904632568,0.5819751364298356,181.5762425661087,0.8399999737739563,-0.39,0.73,1.2799999713897705,1.1299999952316284,0.78,0.8,0.81,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.9,0.91,0.92,0.92,0.94,0.94,0.93,0.93,0.93,0.8416131847201825,263.42492681741714,1711726763,,False,7,04974d54,2024-03-29_16-39-23,250.54433917999268,1754.8752472400665,18492,AT-MB-PC-EOS,127.0.0.1,1754.8752472400665,7,256,6,0.2,0.001
0.5099999904632568,0.48,0.73,0.44999998807907104,0.6700000166893005,0.5057531468188151,157.79498180747032,0.5199999809265137,0.44,0.78,0.5099999904632568,0.7200000286102295,0.81,0.82,0.84,0.86,0.87,0.89,0.9,0.91,0.92,0.93,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0.96,0.96,0.97,0.5200527607442472,162.77651411294937,1711727012,,False,8,04974d54,2024-03-29_16-43-32,249.20903706550598,2004.0842843055725,18492,AT-MB-PC-EOS,127.0.0.1,2004.0842843055725,8,256,6,0.2,0.001
0.5099999904632568,0.48,0.73,0.44999998807907104,0.6700000166893005,0.5070410708013253,158.1968140900135,0.46000000834465027,0.57,0.8,0.4000000059604645,0.6299999952316284,0.82,0.84,0.85,0.87,0.88,0.9,0.91,0.92,0.93,0.93,0.94,0.94,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.97,0.4608809192911885,144.255727738142,1711727261,,False,9,04974d54,2024-03-29_16-47-41,249.0203399658203,2253.104624271393,18492,AT-MB-PC-EOS,127.0.0.1,2253.104624271393,9,256,6,0.2,0.001
0.49000000953674316,0.51,0.75,0.41999998688697815,0.6499999761581421,0.4911754645216159,153.24674493074417,0.4699999988079071,0.55,0.81,0.4099999964237213,0.6399999856948853,0.82,0.84,0.85,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.94,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.97,0.46742359413125645,146.30358496308327,1711727516,,False,10,04974d54,2024-03-29_16-51-56,254.9641878604889,2508.0688121318817,18492,AT-MB-PC-EOS,127.0.0.1,2508.0688121318817,10,256,6,0.2,0.001
