train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
6.369999885559082,-47.47,-0.19,42.06999969482422,6.489999771118164,6.374771448282095,1988.9286918640137,6.420000076293945,-45.3,-0.62,42.5,6.519999980926514,0.27,0.26,0.25,0.24,0.22,0.21,0.19,0.18,0.17,0.16,0.15,0.15,0.14,0.12,0.11,0.1,0.1,0.09,0.09,0.08,6.417576049463436,2008.7013034820557,1711703678,,False,1,bd16ab5d,2024-03-29_10-14-38,163.19971752166748,163.19971752166748,27172,AT-MB-PC-EOS,127.0.0.1,163.19971752166748,1,256,3,0.5,0.001
2.1600000858306885,-8.72,0.17,8.430000305175781,2.9000000953674316,2.1555273101115837,672.5245207548141,5.820000171661377,-40.97,0.44,38.52000045776367,6.210000038146973,0.65,0.66,0.68,0.69,0.7,0.7,0.71,0.73,0.74,0.75,0.75,0.77,0.77,0.78,0.78,0.78,0.78,0.78,0.78,0.78,5.821277910908952,1822.059986114502,1711703819,,False,2,bd16ab5d,2024-03-29_10-16-59,140.43567824363708,303.63539576530457,27172,AT-MB-PC-EOS,127.0.0.1,303.63539576530457,2,256,3,0.5,0.001
0.8700000047683716,-0.44,0.46,1.25,1.1200000047683716,0.8670851943584589,270.5305806398392,3.319999933242798,-12.88,0.4,12.739999771118164,3.569999933242798,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.7,0.71,0.72,0.73,0.74,0.74,0.74,0.75,0.75,0.75,0.76,0.75,3.314912549223001,1037.5676279067993,1711703942,,False,3,bd16ab5d,2024-03-29_10-19-02,123.09429574012756,426.72969150543213,27172,AT-MB-PC-EOS,127.0.0.1,426.72969150543213,3,256,3,0.5,0.001
0.7200000286102295,-0.02,0.56,0.8799999952316284,0.9399999976158142,0.7241508131607984,225.93505370616913,2.759999990463257,-8.95,0.4,9.140000343322754,3.0199999809265137,0.64,0.65,0.66,0.67,0.68,0.68,0.69,0.7,0.72,0.72,0.73,0.73,0.74,0.74,0.75,0.76,0.77,0.77,0.77,0.76,2.7621858257074328,864.5641634464264,1711704078,,False,4,bd16ab5d,2024-03-29_10-21-18,136.04044461250305,562.7701361179352,27172,AT-MB-PC-EOS,127.0.0.1,562.7701361179352,4,256,3,0.5,0.001
0.6600000262260437,0.14,0.6,0.7400000095367432,0.8600000143051147,0.664142716771517,207.21252763271332,2.950000047683716,-9.79,0.57,9.90999984741211,3.1500000953674316,0.71,0.73,0.74,0.75,0.76,0.78,0.79,0.8,0.81,0.81,0.82,0.82,0.83,0.83,0.85,0.84,0.84,0.84,0.84,0.84,2.952967156236545,924.2787199020386,1711704215,,False,5,bd16ab5d,2024-03-29_10-23-35,136.54637026786804,699.3165063858032,27172,AT-MB-PC-EOS,127.0.0.1,699.3165063858032,5,256,3,0.5,0.001
0.6200000047683716,0.24,0.63,0.6600000262260437,0.8100000023841858,0.6215466905671817,193.92256745696068,1.4800000190734863,-2.09,0.71,2.8299999237060547,1.6799999475479126,0.77,0.79,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.87,0.88,0.88,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,1.4822526781703718,463.94508826732635,1711704340,,False,6,bd16ab5d,2024-03-29_10-25-40,125.82873606681824,825.1452424526215,27172,AT-MB-PC-EOS,127.0.0.1,825.1452424526215,6,256,3,0.5,0.001
0.5899999737739563,0.31,0.65,0.6000000238418579,0.7799999713897705,0.5914237405627202,184.5242070555687,0.8600000143051147,-0.33,0.73,1.2200000286102295,1.1100000143051147,0.78,0.8,0.81,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.89,0.9,0.91,0.91,0.91,0.91,0.91,0.92,0.92,0.92,0.8550436197759245,267.62865298986435,1711704479,,False,7,bd16ab5d,2024-03-29_10-27-59,138.82881426811218,963.9740567207336,27172,AT-MB-PC-EOS,127.0.0.1,963.9740567207336,7,256,3,0.5,0.001
0.5600000023841858,0.37,0.68,0.550000011920929,0.7400000095367432,0.563974142838747,175.9599325656891,1.350000023841858,-1.55,0.76,2.3399999141693115,1.5299999713897705,0.79,0.81,0.83,0.84,0.86,0.87,0.88,0.89,0.89,0.9,0.9,0.9,0.91,0.91,0.92,0.92,0.93,0.93,0.93,0.93,1.3463862886824929,421.41890835762024,1711704614,,False,8,bd16ab5d,2024-03-29_10-30-14,134.94908785820007,1098.9231445789337,27172,AT-MB-PC-EOS,127.0.0.1,1098.9231445789337,8,256,3,0.5,0.001
0.5600000023841858,0.38,0.69,0.5400000214576721,0.7300000190734863,0.5606875188457661,174.934505879879,1.0499999523162842,-0.71,0.74,1.5700000524520874,1.25,0.79,0.8,0.82,0.83,0.85,0.86,0.87,0.88,0.89,0.89,0.89,0.9,0.9,0.9,0.9,0.9,0.9,0.91,0.91,0.91,1.050503274122366,328.8075248003006,1711704741,,False,9,bd16ab5d,2024-03-29_10-32-21,126.4490795135498,1225.3722240924835,27172,AT-MB-PC-EOS,127.0.0.1,1225.3722240924835,9,256,3,0.5,0.001
0.5299999713897705,0.42,0.7,0.5,0.7099999785423279,0.533664927077599,166.5034572482109,1.1200000047683716,-0.9,0.74,1.7400000095367432,1.3200000524520874,0.78,0.8,0.81,0.83,0.84,0.85,0.87,0.87,0.88,0.88,0.89,0.9,0.91,0.92,0.92,0.92,0.93,0.93,0.93,0.93,1.118919446826362,350.2217868566513,1711704879,,False,10,bd16ab5d,2024-03-29_10-34-39,138.0021688938141,1363.3743929862976,27172,AT-MB-PC-EOS,127.0.0.1,1363.3743929862976,10,256,3,0.5,0.001
