train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
6.46,-48.25,-0.13,43.72,6.61,6.46460587452927,9768.019476413727,6.66,-49.81,-0.2,46.53,6.82,6.663061801298165,2158.8320236206055,6.74,-54.1,-0.2,47.58,6.9,6.743884657636101,2185.0186290740967
1.55,-4.13,0.25,4.56,2.13,1.5547807876595119,2349.2737701535225,0.9,-0.48,0.47,1.36,1.17,0.8975519598634155,290.8068349957466,0.92,-0.63,0.44,1.41,1.19,0.9248440650142269,299.6494770646095
0.8,-0.31,0.51,1.17,1.08,0.8036949435146655,1214.3830596506596,0.72,-0.0,0.56,0.92,0.96,0.7192225413925853,233.02810341119766,0.73,-0.07,0.54,0.93,0.96,0.7300484276112215,236.53569054603577
0.63,0.19,0.62,0.72,0.85,0.6341821209907847,958.2491848170757,0.6,0.33,0.7,0.61,0.78,0.5964037992152167,193.2348309457302,0.6,0.29,0.68,0.61,0.78,0.5980975612262149,193.78360983729362
0.56,0.36,0.68,0.57,0.76,0.5639834040486205,852.1789235174656,0.61,0.25,0.73,0.68,0.83,0.6075398031116268,196.84289620816708,0.59,0.27,0.72,0.63,0.8,0.5930615578904564,192.15194475650787
0.53,0.43,0.71,0.5,0.71,0.5271632318895909,796.5436433851719,0.51,0.45,0.76,0.5,0.71,0.5126437214605603,166.0965657532215,0.51,0.45,0.75,0.47,0.69,0.5058290171954367,163.8886015713215
0.5,0.49,0.74,0.45,0.67,0.4984471253572435,753.1536064147949,0.52,0.49,0.78,0.47,0.68,0.5243245795553113,169.88116377592087,0.52,0.48,0.77,0.45,0.67,0.5225422042019573,169.30367416143417
0.48,0.52,0.76,0.42,0.65,0.4764803177784958,719.9617601633072,0.6,0.38,0.79,0.57,0.75,0.6043779322026689,195.8184500336647,0.61,0.35,0.78,0.56,0.75,0.6057553253607986,196.26472541689873
0.45,0.57,0.78,0.38,0.62,0.4526021264587152,683.8818130791187,0.42,0.62,0.82,0.35,0.59,0.4232610999893995,137.13659639656544,0.42,0.63,0.82,0.32,0.57,0.41715385433700347,135.15784880518913
0.44,0.59,0.79,0.37,0.61,0.4422417875850224,668.2273410409689,0.42,0.62,0.81,0.35,0.59,0.4208997184019766,136.3715087622404,0.42,0.61,0.8,0.34,0.58,0.4154659445730992,134.61096604168415
0.43,0.61,0.8,0.35,0.59,0.43127530320127777,651.6569831371307,0.41,0.64,0.82,0.33,0.57,0.4091244037780497,132.5563068240881,0.4,0.65,0.82,0.3,0.55,0.4012030268340935,129.9897806942463
0.42,0.62,0.8,0.34,0.58,0.4235355583229734,639.9622286260128,0.45,0.56,0.82,0.4,0.64,0.44946479990526483,145.6265951693058,0.44,0.57,0.82,0.37,0.61,0.4400457369140637,142.57481876015663
0.42,0.63,0.81,0.33,0.57,0.41725188688005854,630.4676010757685,0.45,0.57,0.81,0.4,0.63,0.44665258741121233,144.7154383212328,0.44,0.58,0.81,0.36,0.6,0.4354223216205467,141.07683220505714
0.41,0.64,0.81,0.32,0.57,0.41267533276863716,623.5524278134108,0.43,0.59,0.84,0.37,0.61,0.4285942952574035,138.86455166339874,0.42,0.6,0.84,0.34,0.58,0.4177322055638572,135.34523460268974
0.41,0.65,0.82,0.31,0.56,0.40681388447570294,614.6957794427872,0.51,0.54,0.84,0.42,0.65,0.5140711250312534,166.5590445101261,0.51,0.53,0.83,0.41,0.64,0.5101620801437048,165.29251396656036
0.4,0.65,0.82,0.31,0.56,0.40385527961069506,610.2253274917603,0.38,0.68,0.84,0.29,0.54,0.38457351964381004,124.60182036459446,0.38,0.68,0.84,0.27,0.52,0.3812003707352244,123.5089201182127
0.4,0.66,0.82,0.31,0.55,0.4006857953270408,605.4362367391586,0.48,0.54,0.85,0.42,0.65,0.48267719407140475,156.38741087913513,0.47,0.54,0.84,0.4,0.63,0.4704535413119528,152.4269473850727
0.4,0.66,0.83,0.3,0.55,0.39737323420596865,600.4309568852186,0.46,0.55,0.84,0.41,0.64,0.45989223413261365,149.00508385896683,0.44,0.57,0.84,0.37,0.61,0.4444792073817901,144.01126319169998
0.39,0.67,0.83,0.3,0.54,0.39374682490672597,594.951452434063,0.44,0.63,0.85,0.34,0.58,0.4445092358890875,144.02099242806435,0.44,0.63,0.85,0.32,0.56,0.4424523383746912,143.35455763339996
0.39,0.68,0.83,0.29,0.54,0.38803491586095684,586.3207578659058,0.43,0.64,0.83,0.33,0.57,0.42680567374199996,138.285038292408,0.43,0.64,0.83,0.31,0.56,0.42712858300886036,138.38966089487076
0.39,0.68,0.84,0.28,0.53,0.38658027841033404,584.1228006780148,0.37,0.72,0.85,0.26,0.51,0.3711862168562265,120.26433426141739,0.37,0.71,0.85,0.25,0.5,0.37013138941040746,119.92257016897202
0.39,0.68,0.84,0.28,0.53,0.3861466477360653,583.4675847291946,0.38,0.7,0.86,0.27,0.52,0.38413687657426904,124.46034801006317,0.38,0.7,0.85,0.26,0.51,0.38316897404046707,124.14674758911133
0.38,0.69,0.84,0.28,0.53,0.3820936653804968,577.3435283899307,0.39,0.69,0.85,0.29,0.54,0.3936202059741373,127.5329467356205,0.39,0.69,0.85,0.26,0.51,0.38724604681318187,125.46771916747093
0.38,0.69,0.84,0.27,0.52,0.37914756845749426,572.8919759392738,0.4,0.68,0.86,0.29,0.54,0.401400643458337,130.05380848050117,0.4,0.67,0.85,0.28,0.53,0.4028061400225133,130.5091893672943
0.38,0.69,0.84,0.28,0.53,0.381049790213157,575.7662330120802,0.36,0.71,0.86,0.26,0.51,0.36432901139796514,118.04259969294071,0.36,0.71,0.85,0.25,0.5,0.3646831046100016,118.15732589364052
0.38,0.69,0.84,0.27,0.52,0.379562071760627,573.5182904303074,0.49,0.56,0.86,0.4,0.64,0.48504976900639357,157.15612515807152,0.48,0.55,0.86,0.39,0.62,0.4763965861480913,154.35249391198158
0.37,0.7,0.85,0.27,0.52,0.3746888374430229,566.1548333764076,0.35,0.73,0.87,0.25,0.5,0.35374124435546955,114.61216317117214,0.36,0.72,0.86,0.24,0.49,0.3579384748030592,115.97206583619118
0.37,0.7,0.85,0.26,0.51,0.37346743641903196,564.3092964291573,0.37,0.7,0.86,0.27,0.52,0.3712568824397929,120.2872299104929,0.37,0.7,0.86,0.26,0.51,0.36712825841005936,118.94955572485924
0.37,0.7,0.85,0.26,0.51,0.3715659009353125,561.4360763132572,0.43,0.61,0.86,0.36,0.6,0.42916111809052065,139.0482022613287,0.42,0.6,0.85,0.34,0.58,0.41816214265094864,135.48453421890736
0.37,0.71,0.85,0.26,0.51,0.3666429953078889,553.9975659102201,0.39,0.7,0.87,0.27,0.52,0.3918282390560633,126.9523494541645,0.39,0.69,0.86,0.27,0.52,0.3930724366671509,127.3554694801569
0.37,0.71,0.85,0.26,0.51,0.36853647325742644,556.8586110919714,0.36,0.74,0.87,0.24,0.49,0.3620172502174054,117.29358907043934,0.36,0.72,0.86,0.24,0.49,0.36365410515371666,117.82393006980419
