train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.08,0.39,0.1,0.52,1.1075734306784237,188.28748321533203,0.07,0.38,0.11,0.55,1.1206592679023744,28.016481697559357,0.08,0.39,0.1,0.52,1.1198455727830225,54.8724330663681,1713156991,,False,1,2e3b75a8,2024-04-15_06-56-31,61.52411222457886,61.52411222457886,35860,AT-MB-PC-EOS,127.0.0.1,61.52411222457886,1,64,0.0,3,0.001
0.08,0.86,0.1,0.53,0.38255035114638947,65.03355969488621,0.07,0.92,0.11,0.51,0.30629755795001984,7.657438948750496,0.08,0.92,0.11,0.52,0.331247481460474,16.231126591563225,1713157048,,False,2,2e3b75a8,2024-04-15_06-57-28,57.46802353858948,118.99213576316833,35860,AT-MB-PC-EOS,127.0.0.1,118.99213576316833,2,64,0.0,3,0.001
0.08,0.92,0.15,0.6,0.29560763143441254,50.253297343850136,0.07,0.92,0.17,0.59,0.2992313027381897,7.480782568454742,0.08,0.92,0.17,0.59,0.31131200553203114,15.254288271069527,1713157106,,False,3,2e3b75a8,2024-04-15_06-58-26,57.25325107574463,176.24538683891296,35860,AT-MB-PC-EOS,127.0.0.1,176.24538683891296,3,64,0.0,3,0.001
0.08,0.92,0.18,0.63,0.27437806059332454,46.64427030086517,0.07,0.93,0.19,0.63,0.29263247847557067,7.315811961889267,0.08,0.92,0.2,0.64,0.315962016582489,15.482138812541962,1713157163,,False,4,2e3b75a8,2024-04-15_06-59-23,57.754294872283936,233.9996817111969,35860,AT-MB-PC-EOS,127.0.0.1,233.9996817111969,4,64,0.0,3,0.001
0.08,0.92,0.2,0.66,0.2622108610237346,44.57584637403488,0.07,0.93,0.18,0.6,0.2684116518497467,6.710291296243668,0.08,0.92,0.19,0.6,0.28445710819594716,13.93839830160141,1713157221,,False,5,2e3b75a8,2024-04-15_07-00-21,57.33845329284668,291.3381350040436,35860,AT-MB-PC-EOS,127.0.0.1,291.3381350040436,5,64,0.0,3,0.001
0.08,0.92,0.21,0.68,0.2526635741486269,42.95280760526657,0.07,0.93,0.19,0.62,0.2888392013311386,7.220980033278465,0.08,0.92,0.19,0.65,0.29818323437048466,14.610978484153748,1713157278,,False,6,2e3b75a8,2024-04-15_07-01-18,57.07646465301514,348.4145996570587,35860,AT-MB-PC-EOS,127.0.0.1,348.4145996570587,6,64,0.0,3,0.001
0.08,0.92,0.22,0.7,0.24400555342435837,41.48094408214092,0.07,0.92,0.18,0.61,0.2735768836736679,6.839422091841698,0.08,0.92,0.2,0.62,0.2879667166544467,14.110369116067886,1713157336,,False,7,2e3b75a8,2024-04-15_07-02-16,57.83209586143494,406.24669551849365,35860,AT-MB-PC-EOS,127.0.0.1,406.24669551849365,7,64,0.0,3,0.001
0.08,0.92,0.23,0.72,0.23844154389465558,40.535062462091446,0.07,0.93,0.19,0.67,0.24346691340208054,6.086672835052013,0.08,0.92,0.23,0.7,0.26115213851539454,12.796454787254333,1713157394,,False,8,2e3b75a8,2024-04-15_07-03-14,58.33497595787048,464.58167147636414,35860,AT-MB-PC-EOS,127.0.0.1,464.58167147636414,8,64,0.0,3,0.001
0.08,0.92,0.25,0.73,0.23500337421017534,39.95057361572981,0.07,0.93,0.23,0.66,0.24838077068328857,6.209519267082214,0.08,0.92,0.26,0.7,0.25431463578525854,12.461417153477669,1713157452,,False,9,2e3b75a8,2024-04-15_07-04-12,58.18004512786865,522.7617166042328,35860,AT-MB-PC-EOS,127.0.0.1,522.7617166042328,9,64,0.0,3,0.001
0.08,0.93,0.29,0.75,0.22826094627380372,38.80436086654663,0.07,0.93,0.22,0.69,0.24744005009531975,6.186001252382994,0.08,0.92,0.25,0.7,0.26371979074818747,12.922269746661186,1713157510,,False,10,2e3b75a8,2024-04-15_07-05-10,58.293785572052,581.0555021762848,35860,AT-MB-PC-EOS,127.0.0.1,581.0555021762848,10,64,0.0,3,0.001
