train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.92,0.18,0.64,0.26400781703345916,44.88132889568806,0.07,0.93,0.16,0.61,0.2610394442081451,6.5259861052036285,1712703478,,True,100,b70ecb0c,2024-04-10_00-57-58,78.77832627296448,10380.794058322906,42064,AT-MB-PC-EOS,127.0.0.1,10380.794058322906,100,64,3,0.5,1e-05,b70ecb0c
0.08,0.93,0.33,0.8,0.2066872602876495,35.13683424890041,0.07,0.93,0.27,0.77,0.2078647717833519,5.1966192945837975,1712709293,,True,100,bc70574e,2024-04-10_02-34-53,154.1115539073944,16202.745043992996,43252,AT-MB-PC-EOS,127.0.0.1,16202.745043992996,100,256,6,0.5,0.001,bc70574e
0.08,0.92,0.18,0.64,0.2640767925802399,44.893054738640785,0.07,0.93,0.16,0.61,0.261090532541275,6.527263313531876,1712703532,,True,100,6b519e50,2024-04-10_00-58-52,66.81183362007141,10362.123506069183,39560,AT-MB-PC-EOS,127.0.0.1,10362.123506069183,100,64,3,0.5,1e-05,6b519e50
0.08,0.91,0.1,0.51,0.33747981041669844,57.37156777083874,0.07,0.92,0.11,0.51,0.3137055504322052,7.84263876080513,1712695897,,True,15,386e2ecc,2024-04-09_22-51-37,175.08639407157898,2743.586061000824,17424,AT-MB-PC-EOS,127.0.0.1,2743.586061000824,15,64,6,0.5,1e-05,386e2ecc
0.08,0.94,0.55,0.87,0.1678596118793768,28.536134019494057,0.07,0.94,0.37,0.79,0.2005483278632164,5.01370819658041,1712703531,,True,100,26e3a909,2024-04-10_00-58-51,67.01828026771545,10332.758590698242,16724,AT-MB-PC-EOS,127.0.0.1,10332.758590698242,100,64,3,0.0,0.0001,26e3a909
0.08,0.93,0.39,0.83,0.19404050532509298,32.98688590526581,0.07,0.93,0.34,0.83,0.19184231340885163,4.796057835221291,1712704923,,True,100,da602c15,2024-04-10_01-22-03,83.25130772590637,8963.3646941185,30892,AT-MB-PC-EOS,127.0.0.1,8963.3646941185,100,256,3,0.5,0.001,da602c15
0.08,0.88,0.09,0.49,0.3891915920902701,66.16257065534592,0.07,0.9,0.1,0.52,0.34895109057426454,8.723777264356613,1712704779,,True,5,81804d01,2024-04-10_01-19-39,250.27040100097656,1252.9725594520569,32840,AT-MB-PC-EOS,127.0.0.1,1252.9725594520569,5,256,10,0.5,0.0001,81804d01
0.08,0.91,0.11,0.53,0.3326341170598479,56.54779990017414,0.07,0.92,0.11,0.51,0.3202484381198883,8.006210952997208,1712707263,,True,15,b45807b2,2024-04-10_02-01-03,250.85130286216736,3723.26703953743,27092,AT-MB-PC-EOS,127.0.0.1,3723.26703953743,15,256,10,0.2,1e-05,b45807b2
0.08,0.94,0.53,0.86,0.17417639770052012,29.60998760908842,0.07,0.94,0.37,0.79,0.20428977876901627,5.107244469225407,1712718684,,True,100,b0501802,2024-04-10_05-11-24,151.800639629364,15125.372916460037,37196,AT-MB-PC-EOS,127.0.0.1,15125.372916460037,100,64,6,0.2,0.0001,b0501802
0.08,0.63,0.09,0.49,0.6360368640983806,108.1262668967247,0.07,0.7,0.09,0.46,0.5606949234008789,14.017373085021973,1712705209,,True,5,9b3b99e8,2024-04-10_01-26-49,81.91384196281433,420.4789707660675,13776,AT-MB-PC-EOS,127.0.0.1,420.4789707660675,5,256,3,0.5,1e-05,9b3b99e8
0.08,0.92,0.16,0.62,0.24474317409536417,41.60633959621191,0.07,0.93,0.17,0.63,0.2443860477209091,6.109651193022728,1712708655,,True,15,e5fcaddf,2024-04-10_02-24-15,241.1396520137787,3722.9867112636566,18212,AT-MB-PC-EOS,127.0.0.1,3722.9867112636566,15,256,10,0.2,0.001,e5fcaddf
0.08,0.66,0.08,0.47,0.6025871669544893,102.43981838226318,0.07,0.78,0.09,0.5,0.5203313481807709,13.008283704519272,1712706050,,True,5,73abcdac,2024-04-10_01-40-50,154.5827271938324,794.5190737247467,39044,AT-MB-PC-EOS,127.0.0.1,794.5190737247467,5,128,6,0.5,1e-05,73abcdac
