train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.76,0.73,0.75,0.74,0.85,0.48357730315012093,16.44162830710411,0.55,0.55,0.33,0.41,0.68,0.6733920693397522,3.366960346698761,1713230010,,True,100,948f41b7,2024-04-16_03-13-30,22.928102016448975,8720.941421985626,36760,AT-MB-PC-E13,127.0.0.1,8720.941421985626,100,64,3,0.5,1e-05,948f41b7
0.88,0.85,0.89,0.87,0.96,0.26810474978650317,9.115561492741108,0.74,0.7,0.79,0.74,0.78,0.6887619972229004,3.443809986114502,1713227332,,True,100,4e191cdd,2024-04-16_02-28-52,71.44599485397339,6037.897874116898,35608,AT-MB-PC-E13,127.0.0.1,6037.897874116898,100,256,6,0.5,0.001,4e191cdd
0.63,0.57,0.65,0.61,0.68,0.6382291720193976,21.699791848659515,0.56,0.69,0.12,0.21,0.52,0.7642016887664795,3.8210084438323975,1713221636,,True,15,2e28bbaf,2024-04-16_00-53-56,21.89121389389038,338.1153655052185,33040,AT-MB-PC-E13,127.0.0.1,338.1153655052185,15,64,3,0.5,1e-05,2e28bbaf
0.49,0.46,0.78,0.58,0.53,0.7801790535449982,26.526087820529938,0.52,0.5,0.68,0.58,0.49,0.76089928150177,3.80449640750885,1713221852,,True,5,b620b198,2024-04-16_00-57-32,41.5700306892395,216.17812752723694,33040,AT-MB-PC-E13,127.0.0.1,216.17812752723694,5,64,6,0.5,1e-05,b620b198
0.94,0.93,0.93,0.93,0.98,0.17578531933181427,5.976700857281685,0.71,0.71,0.65,0.68,0.81,0.64862619638443,3.2431309819221497,1713224927,,True,100,2deaa416,2024-04-16_01-48-47,36.791834354400635,3074.23618888855,33040,AT-MB-PC-E13,127.0.0.1,3074.23618888855,100,64,3,0.0,0.0001,2deaa416
0.84,0.81,0.84,0.83,0.92,0.35102667308905544,11.934906885027885,0.74,0.7,0.81,0.75,0.76,0.6547524333000183,3.2737621665000916,1713226596,,True,45,3f0f2912,2024-04-16_02-16-36,36.77972769737244,1669.2193310260773,33040,AT-MB-PC-E13,127.0.0.1,1669.2193310260773,45,256,3,0.5,0.001,3f0f2912
0.56,0.51,0.65,0.57,0.62,0.7226336493211634,24.569544076919556,0.53,0.5,0.83,0.63,0.62,0.7133517146110535,3.5667585730552673,1713227197,,True,5,a330975f,2024-04-16_02-26-37,118.08738541603088,600.1780960559845,33040,AT-MB-PC-E13,127.0.0.1,600.1780960559845,5,256,10,0.5,0.0001,a330975f
0.49,0.46,0.89,0.61,0.55,0.9275444763548234,31.536512196063995,0.5,0.49,0.92,0.63,0.59,0.7949826002120972,3.974913001060486,1713227791,,True,5,7ac67c27,2024-04-16_02-36-31,118.07221961021423,594.1789698600769,33040,AT-MB-PC-E13,127.0.0.1,594.1789698600769,5,256,10,0.2,1e-05,7ac67c27
0.8,0.78,0.77,0.78,0.89,0.41586733565611,14.13948941230774,0.56,0.55,0.38,0.45,0.68,0.7134735345840454,3.567367672920227,1713228415,,True,15,4740ac49,2024-04-16_02-46-55,72.41737675666809,1083.2571654319763,35608,AT-MB-PC-E13,127.0.0.1,1083.2571654319763,15,64,6,0.2,0.0001,4740ac49
0.49,0.46,0.82,0.59,0.53,1.022751915104249,34.773565113544464,0.5,0.48,0.53,0.5,0.47,0.809089970588684,4.04544985294342,1713227982,,True,5,6e58f844,2024-04-16_02-39-42,36.255709171295166,190.69937467575073,33040,AT-MB-PC-E13,127.0.0.1,190.69937467575073,5,256,3,0.5,1e-05,6e58f844
0.77,0.74,0.74,0.74,0.84,0.4928091904696296,16.755512475967407,0.63,0.59,0.76,0.66,0.67,0.6650875449180603,3.3254377245903015,1713229576,,True,15,f38fd9d0,2024-04-16_03-06-16,65.81268763542175,1594.8243606090546,33040,AT-MB-PC-E13,127.0.0.1,1594.8243606090546,15,256,10,0.2,0.001,f38fd9d0
