train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.45943,0.44788,0.91949,0.60236,0.54746,1.4570188276907976,49.53864014148712,0.47682,0.47682,1.0,0.64574,0.60935,5.549258995056152,27.74629497528076,0.48675,0.48675,1.0,0.65479,0.53586,5.5992395877838135,55.992395877838135
0.53396,0.48129,0.59958,0.53396,0.57708,0.8280244662481195,28.152831852436066,0.47682,0.47445,0.90278,0.62201,0.60144,1.2485480546951293,6.242740273475647,0.53311,0.51103,0.94558,0.66348,0.61282,1.225272274017334,12.25272274017334
0.64057,0.59701,0.59322,0.59511,0.68908,0.6431141241508371,21.865880221128464,0.5298,0.5045,0.77778,0.61202,0.58896,0.9549078464508056,4.774539232254028,0.57616,0.53909,0.89116,0.67179,0.61712,0.9356807112693787,9.356807112693787
0.67453,0.65083,0.58051,0.61366,0.72309,0.6105858297909007,20.759918212890625,0.50993,0.48913,0.625,0.54878,0.61832,0.9601741075515747,4.8008705377578735,0.5894,0.55556,0.78231,0.64972,0.58165,1.0267665803432464,10.267665803432465
0.72358,0.68922,0.69068,0.68995,0.78559,0.5659934527733747,19.24377739429474,0.63576,0.58947,0.77778,0.67066,0.70253,0.7141111731529236,3.570555865764618,0.59934,0.56771,0.7415,0.64307,0.62984,0.8223747372627258,8.223747372627258
0.71604,0.68547,0.66949,0.67738,0.78405,0.5837889979867374,19.848825931549072,0.57616,0.53571,0.83333,0.65217,0.65629,0.9605743408203125,4.8028717041015625,0.57285,0.53689,0.89116,0.67008,0.68633,0.8908263385295868,8.908263385295868
0.73774,0.69715,0.72669,0.71162,0.79738,0.5544388855204863,18.850922107696533,0.5894,0.54902,0.77778,0.64368,0.63309,0.9301897764205933,4.650948882102966,0.62583,0.57456,0.89116,0.69867,0.71297,0.8232623338699341,8.23262333869934
0.74717,0.71888,0.70975,0.71429,0.80966,0.5504382278989343,18.714899748563766,0.62252,0.58065,0.75,0.65455,0.68038,0.727218496799469,3.636092483997345,0.65232,0.59906,0.86395,0.70752,0.72846,0.6845545887947082,6.8455458879470825
0.75377,0.73708,0.69492,0.71538,0.81847,0.5369384008295396,18.255905628204346,0.55629,0.51825,0.98611,0.67943,0.65313,1.4531556844711304,7.265778422355652,0.52318,0.50523,0.98639,0.6682,0.647,1.338460910320282,13.38460910320282
0.75283,0.71784,0.73305,0.72537,0.82814,0.5172858658958884,17.587719440460205,0.50993,0.48649,0.5,0.49315,0.55854,0.9720709800720215,4.860354900360107,0.62583,0.60897,0.64626,0.62706,0.68786,0.7148809731006622,7.148809731006622
0.7717,0.74468,0.74153,0.7431,0.84804,0.49662225649637337,16.885156720876694,0.63576,0.58947,0.77778,0.67066,0.71273,0.7118404269218445,3.5592021346092224,0.62583,0.58416,0.80272,0.67622,0.70994,0.7705422759056091,7.705422759056091
0.77736,0.73695,0.77754,0.7567,0.84415,0.49813198079081145,16.93648734688759,0.56291,0.55357,0.43056,0.48438,0.59582,1.6784493327140808,8.392246663570404,0.60265,0.608,0.51701,0.55882,0.61896,1.3260198414325715,13.260198414325714
0.78208,0.75584,0.75424,0.75504,0.85682,0.48560969268574433,16.510729551315308,0.68874,0.6506,0.75,0.69677,0.74051,0.7113132476806641,3.5565662384033203,0.68212,0.6474,0.7619,0.7,0.73965,0.6848820865154266,6.848820865154266
0.79528,0.76074,0.78814,0.77419,0.86382,0.4860665377448587,16.526262283325195,0.64901,0.58879,0.875,0.70391,0.70042,0.9084810376167297,4.542405188083649,0.59934,0.55417,0.90476,0.68734,0.71455,0.9396442472934723,9.396442472934723
0.78113,0.75974,0.74364,0.75161,0.85331,0.48821019688073325,16.59914669394493,0.66887,0.61957,0.79167,0.69512,0.78586,0.6505246043205262,3.2526230216026306,0.68212,0.63492,0.81633,0.71429,0.76111,0.6668228417634964,6.668228417634964
0.78962,0.75565,0.77966,0.76747,0.86523,0.4628453180193901,15.736740812659264,0.70861,0.64286,0.875,0.74118,0.73681,0.685668021440506,3.42834010720253,0.69205,0.64211,0.82993,0.72404,0.77288,0.6434212625026703,6.434212625026703
0.7783,0.74739,0.75847,0.75289,0.85916,0.46908752006642956,15.948975682258606,0.62252,0.60274,0.61111,0.6069,0.60549,0.908015763759613,4.540078818798065,0.68212,0.65269,0.7415,0.69427,0.72543,0.6603338837623596,6.603338837623596
0.78962,0.7567,0.77754,0.76698,0.87696,0.43258115605396386,14.70775930583477,0.62252,0.57732,0.77778,0.66272,0.72363,0.9240615010261536,4.620307505130768,0.66556,0.6055,0.89796,0.72329,0.74404,0.9714864552021026,9.714864552021027
0.81132,0.78099,0.80085,0.79079,0.87643,0.4477197286837241,15.22247077524662,0.63576,0.61039,0.65278,0.63087,0.7122,0.8187384605407715,4.093692302703857,0.62914,0.61006,0.65986,0.63399,0.68181,0.8675136089324951,8.675136089324951
0.80849,0.78079,0.79237,0.78654,0.89122,0.41299470426405177,14.04181994497776,0.68874,0.64368,0.77778,0.7044,0.75404,0.6823885202407837,3.4119426012039185,0.63576,0.59893,0.7619,0.67066,0.72223,0.6639063209295273,6.639063209295273
0.81132,0.78936,0.78602,0.78769,0.89432,0.40803100694628325,13.87305423617363,0.64901,0.67925,0.5,0.576,0.73646,0.7774967908859253,3.8874839544296265,0.61589,0.64486,0.46939,0.54331,0.71306,0.8717699766159057,8.717699766159058
0.81226,0.77246,0.81992,0.79548,0.89306,0.41356149797930436,14.061090931296349,0.50331,0.38462,0.06944,0.11765,0.66913,1.27121958732605,6.356097936630249,0.59272,0.77273,0.23129,0.35602,0.76888,1.0372724890708924,10.372724890708923
0.8283,0.80851,0.80508,0.80679,0.89929,0.4001282918102601,13.604361921548843,0.5894,0.60417,0.40278,0.48333,0.6795,1.0013206958770753,5.006603479385376,0.62252,0.65421,0.47619,0.55118,0.72521,0.9055620610713959,9.055620610713959
0.83113,0.80713,0.81568,0.81138,0.90759,0.37776152088361625,12.843891710042953,0.58278,0.57627,0.47222,0.51908,0.59582,1.1204912304878234,5.602456152439117,0.65563,0.672,0.57143,0.61765,0.74606,0.6865295231342315,6.865295231342316
0.81887,0.79661,0.79661,0.79661,0.89749,0.4193752649075845,14.258759006857872,0.64901,0.63014,0.63889,0.63448,0.74191,0.7141389131546021,3.5706945657730103,0.71854,0.68235,0.78912,0.73186,0.78539,0.6561966210603714,6.561966210603714
0.84528,0.82353,0.83051,0.827,0.92094,0.3717833178884843,12.640632808208466,0.68212,0.65385,0.70833,0.68,0.72539,0.7211447477340698,3.605723738670349,0.6755,0.65605,0.70068,0.67763,0.74264,0.6589820623397827,6.589820623397827
0.83302,0.80412,0.82627,0.81505,0.92192,0.35253289561061296,11.986118450760841,0.64901,0.66102,0.54167,0.59542,0.73312,0.7911276698112488,3.955638349056244,0.71192,0.70548,0.70068,0.70307,0.76774,0.7078471571207047,7.0784715712070465
0.85094,0.82172,0.84958,0.83542,0.92382,0.3508639532853575,11.929374411702156,0.60927,0.61818,0.47222,0.53543,0.69937,0.9312977075576783,4.656488537788391,0.65894,0.6746,0.57823,0.62271,0.73057,0.7849749267101288,7.849749267101288
0.83491,0.81799,0.80932,0.81363,0.92012,0.36423153693185134,12.383872255682945,0.5894,0.59259,0.44444,0.50794,0.63115,1.0556841254234315,5.278420627117157,0.62914,0.63359,0.56463,0.59712,0.68532,0.8379117131233216,8.379117131233215
0.83868,0.80527,0.8411,0.8228,0.91866,0.35888832544579224,12.202203065156937,0.69536,0.68056,0.68056,0.68056,0.77514,0.683633279800415,3.418166399002075,0.7053,0.6747,0.7619,0.71565,0.73206,0.7927392184734344,7.9273921847343445
0.84906,0.83476,0.82415,0.82942,0.92278,0.34549518915660243,11.746836431324482,0.66225,0.60825,0.81944,0.69822,0.70271,0.9824396252632142,4.912198126316071,0.67881,0.61468,0.91156,0.73425,0.77279,0.8974244177341462,8.974244177341461
0.84717,0.82839,0.82839,0.82839,0.92755,0.33520438763148647,11.396949179470539,0.69536,0.71667,0.59722,0.65152,0.77268,0.6850565254688263,3.4252826273441315,0.68874,0.71545,0.59864,0.65185,0.75379,0.6996380448341369,6.99638044834137
0.85,0.82809,0.83686,0.83246,0.93123,0.3357373800347833,11.415070921182632,0.64901,0.68627,0.48611,0.56911,0.75352,0.7134751081466675,3.5673755407333374,0.69205,0.71429,0.61224,0.65934,0.78187,0.7174724251031875,7.174724251031876
0.86038,0.84468,0.8411,0.84289,0.9325,0.3475560153670171,11.81690452247858,0.6755,0.68254,0.59722,0.63704,0.73998,0.7614452123641968,3.807226061820984,0.7053,0.67683,0.7551,0.71383,0.78372,0.6737233191728592,6.737233191728592
0.86132,0.84355,0.84534,0.84444,0.93018,0.3316195396816029,11.2750643491745,0.66225,0.59459,0.91667,0.72131,0.80116,0.8870288729667664,4.435144364833832,0.57947,0.54098,0.89796,0.67519,0.66654,1.1068581640720367,11.068581640720367
0.85189,0.83871,0.82627,0.83244,0.9271,0.34540093208060546,11.743631690740585,0.65563,0.67857,0.52778,0.59375,0.74086,0.7285024940967559,3.64251247048378,0.69536,0.71654,0.61905,0.66423,0.77907,0.6348932415246964,6.3489324152469635
0.8717,0.82812,0.89831,0.86179,0.9388,0.31144491484498277,10.589127104729414,0.6755,0.64935,0.69444,0.67114,0.74121,0.8296912908554077,4.148456454277039,0.69536,0.70073,0.65306,0.67606,0.75172,0.7962221801280975,7.962221801280975
0.8717,0.85443,0.85805,0.85624,0.94576,0.30297556409941,10.30116917937994,0.55629,0.53425,0.54167,0.53793,0.57138,1.2472672939300538,6.2363364696502686,0.71523,0.68944,0.7551,0.72078,0.76906,0.6688313901424408,6.688313901424408
0.86792,0.85776,0.84322,0.85043,0.9451,0.297631372423733,10.119466662406921,0.62914,0.58511,0.76389,0.66265,0.69269,1.1643508315086364,5.821754157543182,0.6755,0.61502,0.89116,0.72778,0.71749,0.9930224597454071,9.930224597454071
0.87547,0.84413,0.88347,0.86335,0.94461,0.30590243418427077,10.400682762265205,0.71523,0.69333,0.72222,0.70748,0.78094,0.641152024269104,3.20576012134552,0.69868,0.68919,0.69388,0.69153,0.79087,0.5775748401880264,5.775748401880264
0.88019,0.86013,0.87288,0.86646,0.95039,0.28761347470914617,9.77885814011097,0.58278,0.62162,0.31944,0.42202,0.71677,1.0878715991973877,5.4393579959869385,0.62583,0.7931,0.31293,0.44878,0.79816,1.0469139873981477,10.469139873981476
0.86887,0.8535,0.85169,0.8526,0.94896,0.29199924276155587,9.927974253892899,0.70199,0.67532,0.72222,0.69799,0.75949,0.8261405467987061,4.13070273399353,0.68874,0.65318,0.76871,0.70625,0.78547,0.7283707648515702,7.283707648515701
0.88302,0.86709,0.87076,0.86892,0.95065,0.28618885445244174,9.730421051383018,0.70861,0.67949,0.73611,0.70667,0.77145,0.6902885675430298,3.451442837715149,0.72517,0.69048,0.78912,0.73651,0.80553,0.575756722688675,5.757567226886749
0.88113,0.85744,0.87924,0.8682,0.95468,0.273519626873381,9.299667313694954,0.62914,0.64286,0.5,0.5625,0.74314,0.7261802077293396,3.630901038646698,0.71523,0.72263,0.67347,0.69718,0.79443,0.6235100626945496,6.235100626945496
0.87547,0.8527,0.87076,0.86164,0.9508,0.29055376964456897,9.878828167915344,0.62914,0.73529,0.34722,0.4717,0.77883,1.1731977939605713,5.8659889698028564,0.6755,0.82667,0.42177,0.55856,0.78683,1.1168993413448334,11.168993413448334
0.87264,0.85624,0.85805,0.85714,0.95225,0.2743154816767749,9.326726377010345,0.66225,0.70588,0.5,0.58537,0.76864,0.7903158664703369,3.9515793323516846,0.72517,0.76667,0.62585,0.68914,0.81848,0.6325370222330093,6.325370222330093
0.87264,0.86871,0.8411,0.85468,0.95559,0.28779935968272824,9.785178229212761,0.70199,0.69565,0.66667,0.68085,0.80573,0.6259662806987762,3.1298314034938812,0.70199,0.70803,0.65986,0.6831,0.79829,0.628795838356018,6.287958383560181
0.88585,0.86947,0.875,0.87223,0.95508,0.27423137930386204,9.32386689633131,0.69536,0.6413,0.81944,0.71951,0.75774,0.6687874674797059,3.343937337398529,0.7351,0.68108,0.85714,0.75904,0.82168,0.6036233097314835,6.036233097314835
0.88491,0.86008,0.88559,0.87265,0.95994,0.25169844355653315,8.557747080922127,0.70861,0.64286,0.875,0.74118,0.74121,0.7830520868301392,3.915260434150696,0.69205,0.62857,0.89796,0.7395,0.77059,0.7346165180206299,7.346165180206299
0.88208,0.87636,0.85593,0.86602,0.9566,0.27973368347567673,9.510945238173008,0.66887,0.64103,0.69444,0.66667,0.75642,0.7824412107467651,3.9122060537338257,0.73841,0.68889,0.84354,0.75841,0.81962,0.6328796535730362,6.328796535730362
0.88208,0.86373,0.87288,0.86828,0.95762,0.28227096313939376,9.597212746739388,0.71523,0.73016,0.63889,0.68148,0.80345,0.6048658907413482,3.0243294537067413,0.71192,0.71429,0.68027,0.69686,0.78934,0.6235079735517501,6.235079735517502
