train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.50005,0.50006,0.41296,0.45236,0.49986,0.7165161088491098,223.55302596092224,0.5004,0.5005,0.4014,0.4455,0.50009,0.7208748256055691,225.63382041454315,1713884859,,False,1,80e65dc3,2024-04-23_17-07-39,156.46199679374695,156.46199679374695,37048,AT-MB-PC-E13,127.0.0.1,156.46199679374695,1,3
0.71019,0.71059,0.70923,0.70991,0.81503,0.488297192642513,152.34872410446405,0.8534,0.84418,0.8668,0.85534,0.95107,0.2695375570950036,84.36525537073612,1713884983,,False,2,80e65dc3,2024-04-23_17-09-43,123.88908076286316,280.3510775566101,37048,AT-MB-PC-E13,127.0.0.1,280.3510775566101,2,3
0.91086,0.91135,0.91026,0.9108,0.98011,0.17690249196349236,55.19357749260962,0.8937,0.92125,0.861,0.89011,0.97623,0.1838689088083494,57.55096845701337,1713885099,,False,3,80e65dc3,2024-04-23_17-11-39,115.72087550163269,396.0719530582428,37048,AT-MB-PC-E13,127.0.0.1,396.0719530582428,3,3
0.94697,0.94737,0.94651,0.94694,0.99184,0.11513986356425075,35.923637432046235,0.9172,0.93622,0.8954,0.91535,0.98457,0.1542530191092255,48.28119498118758,1713885204,,False,4,80e65dc3,2024-04-23_17-13-24,105.0539379119873,501.1258909702301,37048,AT-MB-PC-E13,127.0.0.1,501.1258909702301,4,3
0.95302,0.95348,0.95252,0.953,0.99345,0.10395165377009946,32.43291597627103,0.9141,0.93126,0.8942,0.91236,0.9831,0.1698151973658985,53.15215677552624,1713885315,,False,5,80e65dc3,2024-04-23_17-15-15,111.32232451438904,612.4482154846191,37048,AT-MB-PC-E13,127.0.0.1,612.4482154846191,5,3
0.95979,0.95809,0.96164,0.95986,0.99504,0.08979587460262103,28.016312876017764,0.918,0.89643,0.9452,0.92017,0.98449,0.16090367459777605,50.362850149103906,1713885419,,False,6,80e65dc3,2024-04-23_17-16-59,103.7796778678894,716.2278933525085,37048,AT-MB-PC-E13,127.0.0.1,716.2278933525085,6,3
0.95994,0.95856,0.96144,0.96,0.99534,0.08663205231296627,27.029200321645476,0.9183,0.9026,0.9378,0.91986,0.9845,0.15105484481811665,47.280166428070515,1713885532,,False,7,80e65dc3,2024-04-23_17-18-52,113.5106852054596,829.7385785579681,37048,AT-MB-PC-E13,127.0.0.1,829.7385785579681,7,3
0.96219,0.96122,0.96324,0.96223,0.99583,0.08151675622950559,25.433227943605743,0.9234,0.8932,0.9618,0.92623,0.98676,0.14236864534551844,44.56138599314727,1713885653,,False,8,80e65dc3,2024-04-23_17-20-53,120.19416809082031,949.9327466487885,37048,AT-MB-PC-E13,127.0.0.1,949.9327466487885,8,3
0.96494,0.96476,0.96514,0.96495,0.9962,0.07779135592751957,24.270903049386106,0.9191,0.89411,0.9508,0.92159,0.98472,0.15202013728098748,47.58230296894908,1713885772,,False,9,80e65dc3,2024-04-23_17-22-52,119.79951333999634,1069.7322599887848,37048,AT-MB-PC-E13,127.0.0.1,1069.7322599887848,9,3
0.96344,0.96484,0.96194,0.96339,0.99567,0.08223802069775187,25.658262457698584,0.9358,0.913,0.9634,0.93752,0.99094,0.11208396700297157,35.082281671930104,1713885887,,True,10,80e65dc3,2024-04-23_17-24-47,114.30190920829773,1184.0341691970825,37048,AT-MB-PC-E13,127.0.0.1,1184.0341691970825,10,3
