train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.93,0.32,0.79,0.21105583314509951,35.87949163466692,0.07,0.93,0.33,0.76,0.23604467749595642,5.9011169373989105,1713263106,,True,15,55d657a4,2024-04-16_12-25-06,292.867440700531,4261.430978298187,22640,AT-MB-PC-EOS,127.0.0.1,4261.430978298187,15,256,10,0.2,0.001,55d657a4
0.08,0.77,0.08,0.46,0.5001666992902756,85.02833887934685,0.07,0.86,0.08,0.46,0.43248153328895567,10.812038332223892,1713259702,,True,5,7377d927,2024-04-16_11-28-22,170.91577625274658,786.373871088028,3300,AT-MB-PC-EOS,127.0.0.1,786.373871088028,5,128,6,0.5,1e-05,7377d927
0.08,0.93,0.41,0.83,0.19328857765478247,32.85905820131302,0.07,0.93,0.29,0.76,0.277761407494545,6.944035187363625,1713261387,,True,15,0bb37bfe,2024-04-16_11-56-27,130.46745610237122,1648.8905622959137,36156,AT-MB-PC-EOS,127.0.0.1,1648.8905622959137,15,128,3,0.0,0.001,0bb37bfe
0.08,0.93,0.35,0.8,0.2084009834948708,35.42816719412804,0.07,0.93,0.3,0.75,0.24460923969745635,6.115230992436409,1713266110,,True,15,e11b8950,2024-04-16_13-15-10,436.5191686153412,4709.1954600811005,19684,AT-MB-PC-EOS,127.0.0.1,4709.1954600811005,15,128,10,0.2,0.0001,e11b8950
0.08,0.84,0.08,0.45,0.4546828603043276,77.29608625173569,0.07,0.87,0.07,0.46,0.42144823193550107,10.536205798387527,1713263532,,True,5,5e4e654d,2024-04-16_12-32-12,78.00343823432922,391.7848663330078,38452,AT-MB-PC-EOS,127.0.0.1,391.7848663330078,5,128,3,0.2,1e-05,5e4e654d
0.08,0.96,0.75,0.95,0.11727125852861825,19.936113949865103,0.07,0.94,0.43,0.82,0.19731285870075227,4.9328214675188065,1713281064,,True,100,b02bf6db,2024-04-16_17-24-24,145.63154768943787,17522.07106757164,43100,AT-MB-PC-EOS,127.0.0.1,17522.07106757164,100,256,6,0.0,0.0001,b02bf6db
0.08,0.73,0.08,0.48,0.5559373778455398,94.50935423374176,0.07,0.79,0.09,0.49,0.5184175288677215,12.960438221693039,1713267844,,True,5,f2b79e16,2024-04-16_13-44-04,339.12803649902344,1726.0550334453583,11112,AT-MB-PC-EOS,127.0.0.1,1726.0550334453583,5,64,10,0.5,1e-05,f2b79e16
0.08,0.77,0.08,0.46,0.5002485061393065,85.0422460436821,0.07,0.86,0.08,0.46,0.43261041402816774,10.815260350704193,1713268471,,True,5,5b25d381,2024-04-16_13-54-31,122.51993465423584,616.9118101596832,29880,AT-MB-PC-EOS,127.0.0.1,616.9118101596832,5,256,6,0.5,1e-05,5b25d381
0.08,0.98,0.94,0.99,0.0509208551443675,8.656545374542475,0.07,0.93,0.44,0.81,0.2962683370709419,7.406708426773548,1713285239,,True,100,4438ba5a,2024-04-16_18-33-59,182.34319734573364,16757.89267039299,4044,AT-MB-PC-EOS,127.0.0.1,16757.89267039299,100,128,6,0.0,0.001,4438ba5a
0.08,0.96,0.8,0.96,0.10203146691269735,17.34534937515855,0.07,0.93,0.42,0.81,0.2277647815644741,5.694119539111853,1713291306,,True,100,a2b5440d,2024-04-16_20-15-06,135.20414328575134,16134.993805646896,35232,AT-MB-PC-EOS,127.0.0.1,16134.993805646896,100,256,6,0.2,0.001,a2b5440d
0.08,0.92,0.17,0.61,0.29210898981374855,49.65852826833725,0.07,0.92,0.19,0.62,0.27692137777805326,6.923034444451332,1713281893,,True,5,caa5e35a,2024-04-16_17-38-13,163.73433470726013,815.8442459106445,39404,AT-MB-PC-EOS,127.0.0.1,815.8442459106445,5,64,6,0.2,0.0001,caa5e35a
0.08,0.95,0.61,0.9,0.15141230435932385,25.740091741085052,0.07,0.93,0.41,0.81,0.20591711819171907,5.147927954792976,1713290554,,True,45,6d4fe29c,2024-04-16_20-02-34,258.2595376968384,8627.080524206161,13328,AT-MB-PC-EOS,127.0.0.1,8627.080524206161,45,64,6,0.0,0.0001,6d4fe29c
0.08,0.94,0.6,0.9,0.15216143446810104,25.86744385957718,0.07,0.94,0.43,0.82,0.19865857541561127,4.966464385390282,1713294950,,False,45,f9bcc2ae,2024-04-16_21-15-50,229.12378668785095,9702.895494222641,37808,AT-MB-PC-EOS,127.0.0.1,9702.895494222641,45,64,6,0.0,0.0001,f9bcc2ae
0.08,0.93,0.44,0.84,0.18979117177865085,32.264499202370644,0.07,0.93,0.35,0.8,0.20531943172216416,5.132985793054104,1713295036,,False,21,e469ab02,2024-04-16_21-17-16,261.49869537353516,4473.480511665344,32160,AT-MB-PC-EOS,127.0.0.1,4473.480511665344,21,256,6,0.0,0.0001,e469ab02
0.08,0.93,0.41,0.83,0.19577167262049283,33.28118434548378,0.07,0.93,0.34,0.79,0.20953488767147063,5.238372191786766,1713295015,,False,18,e252e528,2024-04-16_21-16-55,222.34862899780273,3699.712676048279,34124,AT-MB-PC-EOS,127.0.0.1,3699.712676048279,18,64,6,0.0,0.0001,e252e528
