train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.6177399754524231,0.22151,0.6319,0.6753699779510498,0.8218100070953369,0.6180437939426008,193.44770750403404,0.6270300149917603,0.19208,0.70973,0.7415500283241272,0.8611299991607666,0.6269158338205502,196.22465598583221,1714987314,,True,100,971ef03c,2024-05-06_11-21-54,138.71184277534485,14986.583709955215,6640,AT-MB-PC-EOS,127.0.0.1,14986.583709955215,100,64,3,0.5,1e-05,971ef03c
0.445250004529953,0.58497,0.77575,0.3600499927997589,0.6000400185585022,0.4452191754080617,139.3536019027233,0.43130001425743103,0.61655,0.80893,0.3519499897956848,0.5932599902153015,0.43132042865783643,135.0032941699028,1714998429,,True,100,a90365d3,2024-05-06_14-27-09,260.87691712379456,26094.760823249817,20000,AT-MB-PC-EOS,127.0.0.1,26094.760823249817,100,256,6,0.5,0.001,a90365d3
0.6702799797058105,0.0652,0.59226,0.8109700083732605,0.9005399942398071,0.6699737059993865,209.701769977808,0.6258400082588196,0.18044,0.67414,0.7522299885749817,0.8673099875450134,0.6255327793546378,195.79175993800163,1714979176,,True,45,13c884e6,2024-05-06_09-06-16,142.11948609352112,6835.453327894211,26932,AT-MB-PC-EOS,127.0.0.1,6835.453327894211,45,64,3,0.5,1e-05,13c884e6
0.9649199843406677,-0.83547,0.41004,1.592329978942871,1.26187002658844,0.9652199798498672,302.1138536930084,1.0996999740600586,-1.17295,0.47905,1.994439959526062,1.41225004196167,1.1004071416565404,344.42743533849716,1714983370,,True,15,3b26c11a,2024-05-06_10-16-10,269.3917467594147,4182.0879418849945,25104,AT-MB-PC-EOS,127.0.0.1,4182.0879418849945,15,64,6,0.5,1e-05,3b26c11a
0.33992999792099,0.75246,0.87386,0.2147500067949295,0.46340999007225037,0.339872648969245,106.3801391273737,0.3635700047016144,0.70314,0.86202,0.27246999740600586,0.5219900012016296,0.36349112761858554,113.77272294461727,1714998450,,True,100,7df45b87,2024-05-06_14-27-30,126.4556896686554,15071.427558660507,19496,AT-MB-PC-EOS,127.0.0.1,15071.427558660507,100,64,3,0.0,0.0001,7df45b87
0.39917001128196716,0.6675,0.82446,0.2884500026702881,0.5370799899101257,0.3991490101661926,124.93364018201828,0.37619999051094055,0.6829,0.85282,0.291049987077713,0.5394899845123291,0.3761020935000703,117.719955265522,1715002328,,True,100,76183201,2024-05-06_15-32-08,175.179203748703,15005.533061981201,21756,AT-MB-PC-EOS,127.0.0.1,15005.533061981201,100,256,3,0.5,0.001,76183201
0.9874500036239624,-0.91033,0.4032,1.6572699546813965,1.287350058555603,0.9876794022873948,309.1436529159546,0.9863499999046326,-0.84018,0.49175,1.6890100240707397,1.2996200323104858,0.9862893966440195,308.7085811495781,1715000715,,True,5,9d3ae28b,2024-05-06_15-05-15,439.03116512298584,2272.521252155304,11892,AT-MB-PC-EOS,127.0.0.1,2272.521252155304,5,256,10,0.5,0.0001,9d3ae28b
1.3608700037002563,-2.48759,0.31167,3.025599956512451,1.7394299507141113,1.360952317524261,425.9780753850937,1.2206799983978271,-1.85296,0.3503,2.6185901165008545,1.6181999444961548,1.2211728297864286,382.22709572315216,1715000720,,True,5,1e83ea68,2024-05-06_15-05-20,432.6378901004791,2261.9454197883606,16692,AT-MB-PC-EOS,127.0.0.1,2261.9454197883606,5,256,10,0.2,1e-05,1e83ea68
0.43323999643325806,0.61465,0.7957,0.3343000113964081,0.57819002866745,0.4331091287227484,135.56315729022026,0.46663999557495117,0.52113,0.81458,0.43952998518943787,0.6629700064659119,0.46654070909030904,146.02724194526672,1715012882,,True,45,44948e3b,2024-05-06_18-28-02,263.5774841308594,12157.420834064484,32224,AT-MB-PC-EOS,127.0.0.1,12157.420834064484,45,64,6,0.2,0.0001,44948e3b
3.8634300231933594,-19.22071,0.0268,17.542129516601562,4.188330173492432,3.8624556879646863,1208.9486303329468,3.054379940032959,-12.30441,0.00632,12.21146011352539,3.494489908218384,3.055297396815242,956.3080852031708,1715001589,,True,5,727813e4,2024-05-06_15-19-49,144.26604175567627,857.445529460907,15444,AT-MB-PC-EOS,127.0.0.1,857.445529460907,5,256,3,0.5,1e-05,727813e4
0.580590009689331,0.32252,0.62521,0.5877299904823303,0.7666400074958801,0.5805088623453634,181.69927391409874,0.6341099739074707,-0.36057,0.61504,1.2488000392913818,1.1174999475479126,0.6341342291892907,198.48401373624802,1715008090,,True,15,3b5493df,2024-05-06_17-08-10,412.420441865921,6492.013692378998,18932,AT-MB-PC-EOS,127.0.0.1,6492.013692378998,15,256,10,0.2,0.001,3b5493df
1.9862600564956665,-5.80308,0.1004,5.901899814605713,2.429379940032959,1.9860294234638396,621.6272095441818,1.6115599870681763,-3.69607,0.21197,4.3102898597717285,2.076119899749756,1.6121297556752214,504.5966135263443,1715003819,,True,5,2a3aec2d,2024-05-06_15-56-59,270.87786173820496,1482.4207711219788,3444,AT-MB-PC-EOS,127.0.0.1,1482.4207711219788,5,128,6,0.5,1e-05,2a3aec2d
0.3486199975013733,0.73971,0.86452,0.2258100062608719,0.47519001364707947,0.3485361370987024,109.09181091189384,0.35361000895500183,0.71315,0.86873,0.2632899880409241,0.5131099820137024,0.35349961520193485,110.6453795582056,1715018983,,True,100,1d205046,2024-05-06_20-09-43,149.6587553024292,15154.551194429398,19360,AT-MB-PC-EOS,127.0.0.1,15154.551194429398,100,128,3,0.0,0.001,1d205046
0.5586400032043457,0.36668,0.686,0.5494300127029419,0.7412400245666504,0.558559469521617,174.8291139602661,0.5498499870300293,0.35185,0.68845,0.5949100255966187,0.7713000178337097,0.5497790739749567,172.08085015416145,1715014534,,True,15,e105875e,2024-05-06_18-55-34,442.3347873687744,6435.9360563755035,35652,AT-MB-PC-EOS,127.0.0.1,6435.9360563755035,15,128,10,0.2,0.0001,e105875e
2.8647499084472656,-11.75486,0.04409,11.06525993347168,3.3264501094818115,2.8645913345745195,896.6170877218246,2.3601200580596924,-7.9039,0.06736,8.172450065612793,2.858750104904175,2.361294421144187,739.0851538181305,1715013745,,True,5,3c2e7b35,2024-05-06_18-42-25,133.83718514442444,854.6290709972382,12208,AT-MB-PC-EOS,127.0.0.1,854.6290709972382,5,128,3,0.2,1e-05,3c2e7b35
0.5196599960327148,0.45829,0.72101,0.46994999051094055,0.6855300068855286,0.5196938679431574,162.66418066620827,0.5516600012779236,0.43382,0.73981,0.5196700096130371,0.7208799719810486,0.5519003753844922,172.74481749534607,1715017825,,True,15,fef999e5,2024-05-06_19-50-25,273.1449091434479,4071.454841375351,22088,AT-MB-PC-EOS,127.0.0.1,4071.454841375351,15,256,6,0.0,0.0001,fef999e5
