train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
5.92781,-41.29619,-0.20435,37.54588,6.12747,5.927778858131798,8956.873854637146,5.93783,-40.29796,-0.19864,37.81782,6.14962,5.937571507913095,1923.7731685638428,5.99724,-43.55518,-0.19563,38.47507,6.20283,5.996875172779884,1942.9875559806824
0.69039,-0.08996,0.60408,0.96755,0.98364,0.6903733092869929,1043.1540703326464,0.45382,0.57207,0.79622,0.39187,0.62599,0.4536704970178781,146.9892410337925,0.44717,0.56629,0.789,0.37452,0.61198,0.44728305098819143,144.91970852017403
0.52638,0.44047,0.72554,0.49669,0.70476,0.5263855189854226,795.3685191869736,0.4809,0.54353,0.76533,0.41801,0.64654,0.480850947767864,155.79570707678795,0.4845,0.53545,0.7551,0.40115,0.63337,0.4843205823390572,156.91986867785454
0.48734,0.51531,0.76118,0.43026,0.65594,0.4873357536104797,736.3643237054348,0.42136,0.61909,0.82402,0.34881,0.5906,0.4214543737931016,136.55121710896492,0.41722,0.62714,0.81756,0.32198,0.56743,0.41710937956784977,135.14343897998333
0.45006,0.58186,0.78627,0.37117,0.60924,0.45007754285393925,680.0671672523022,0.42434,0.63447,0.82224,0.33473,0.57855,0.42419564144478905,137.43938782811165,0.42678,0.62603,0.80979,0.32294,0.56828,0.42676087868986307,138.27052469551563
0.43796,0.60171,0.79712,0.35356,0.59461,0.4379633605914113,661.7626378536224,0.58458,0.33838,0.84249,0.60587,0.77838,0.5845300062203113,189.38772201538086,0.56713,0.35781,0.84119,0.55455,0.74468,0.5671007015086986,183.74062728881836
0.43412,0.61008,0.80189,0.34613,0.58833,0.43409474995813174,655.9171671867371,0.40695,0.65259,0.83842,0.31813,0.56403,0.40680220461002103,131.8039142936468,0.39443,0.67691,0.8449,0.279,0.5282,0.3943612135854768,127.77303320169449
0.42859,0.61899,0.80544,0.33822,0.58156,0.42861859918547973,647.6427033692598,0.46036,0.61204,0.85085,0.35527,0.59604,0.460221920484378,149.11190223693848,0.4554,0.61637,0.84856,0.33128,0.57557,0.4554792376764027,147.57527300715446
0.42453,0.62517,0.80898,0.33274,0.57683,0.42453527752332226,641.47280433774,0.6005,0.44326,0.85097,0.50982,0.71402,0.6004521146784594,194.54648515582085,0.59971,0.42168,0.84549,0.4994,0.70668,0.5997637059585548,194.32344073057175
0.41321,0.64045,0.8195,0.31917,0.56495,0.4132264754596252,624.3852044194937,0.51064,0.55986,0.8629,0.40305,0.63487,0.5106308370092769,165.4443911910057,0.51015,0.55389,0.86279,0.38523,0.62067,0.5102047656237343,165.30634406208992
0.41791,0.63403,0.81482,0.32487,0.56997,0.41792673561882293,631.4872975200415,0.52949,0.47321,0.86704,0.4824,0.69455,0.5293703977892428,171.51600888371468,0.51761,0.48199,0.86319,0.44732,0.66882,0.5176032857946408,167.7034645974636
0.40633,0.65353,0.82655,0.30756,0.55458,0.4063320840474078,613.9677789956331,0.37091,0.68319,0.86257,0.29011,0.53862,0.37092831671053983,120.1807746142149,0.36214,0.70456,0.86314,0.25513,0.5051,0.36214446478787765,117.33480659127235
0.40179,0.65497,0.82765,0.30628,0.55343,0.401804558109322,607.1266873031855,0.44258,0.589,0.86301,0.37636,0.61348,0.44265236806722336,143.41936725378036,0.42757,0.61773,0.86566,0.3301,0.57455,0.42753729766901627,138.52208444476128
0.389,0.67589,0.83904,0.28771,0.53638,0.3889914900557558,587.766141474247,0.36278,0.69879,0.87144,0.27583,0.52519,0.3627693878463757,117.53728166222572,0.35108,0.72124,0.87265,0.24072,0.49064,0.35114562745999406,113.77118329703808
0.38843,0.67688,0.83927,0.28683,0.53557,0.38841031649545044,586.8879882246256,0.36023,0.69677,0.87048,0.27768,0.52695,0.3601947837957629,116.7031099498272,0.34967,0.71729,0.87026,0.24413,0.4941,0.34959860840513385,113.26994912326336
0.38714,0.68088,0.84103,0.28328,0.53224,0.38713211541062237,584.9566263854504,0.34737,0.72336,0.87147,0.25333,0.50332,0.34728833264958714,112.52141977846622,0.33772,0.74332,0.87257,0.22165,0.4708,0.3377849659710019,109.4423289746046
