train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
5.92942,-41.31725,-0.20437,37.56458,6.129,5.9293944682607895,8959.315041542053,5.94111,-40.33982,-0.19872,37.85616,6.15274,5.940851558873683,1924.8359050750732,6.00057,-43.60075,-0.19568,38.51442,6.206,6.000205697836699,1944.0666460990906
1.09627,-1.91292,0.40796,2.58577,1.60803,1.096233047747123,1656.4081351459026,0.60911,0.21383,0.65032,0.71992,0.84848,0.6086922056145139,197.21627461910248,0.60835,0.16012,0.64174,0.72527,0.85163,0.6083790827312587,197.11482280492783
0.59472,0.27156,0.65664,0.64662,0.80413,0.5947176042493016,898.6183000206947,0.48583,0.51576,0.75718,0.44344,0.66591,0.48593426311825527,157.4427012503147,0.48131,0.50211,0.74578,0.42994,0.6557,0.4811784983785064,155.90183347463608
0.51608,0.45575,0.73186,0.48313,0.69507,0.5160793466018889,779.7958927154541,0.48021,0.52022,0.79676,0.43935,0.66284,0.480097985929913,155.5517474412918,0.47735,0.50512,0.78503,0.42735,0.65372,0.47718940325725223,154.60936665534973
0.48593,0.51242,0.7562,0.43282,0.65789,0.4859895564364251,734.3302197754383,0.47811,0.51673,0.77529,0.44255,0.66524,0.47802936460500883,154.88151413202286,0.47484,0.5085,0.76866,0.42443,0.65148,0.47489135933143123,153.8648004233837
0.46916,0.54703,0.773,0.40209,0.63411,0.4691611085602339,708.9024350345135,0.43146,0.59046,0.81654,0.37502,0.61239,0.4314481290862148,139.7891938239336,0.42609,0.60169,0.81162,0.34395,0.58648,0.42601985070440507,138.03043162822723
0.45903,0.56487,0.78266,0.38626,0.6215,0.45902722440832583,693.5901360809803,0.42504,0.60264,0.82976,0.36388,0.60322,0.42486658476201106,137.65677346289158,0.41918,0.61161,0.82741,0.33539,0.57913,0.4191267603525409,135.79707035422325
0.44839,0.58503,0.79061,0.36836,0.60693,0.4484189119581984,677.5609759688377,0.41925,0.61498,0.82126,0.35258,0.59378,0.41917205247798084,135.8117450028658,0.41162,0.63274,0.81948,0.31715,0.56316,0.41161944266454675,133.36469942331314
0.44169,0.59671,0.79662,0.35799,0.59833,0.4416919481391389,667.3965336382389,0.43805,0.58782,0.80781,0.37744,0.61436,0.43794888257980347,141.89543795585632,0.43075,0.59589,0.80388,0.34896,0.59073,0.43072363255936424,139.554456949234
0.43179,0.61577,0.80553,0.34108,0.58402,0.4317785282449798,652.4173561781645,0.3862,0.67304,0.84861,0.29941,0.54718,0.3861611652429457,125.11621753871441,0.37937,0.68688,0.84724,0.27039,0.51999,0.37927005131855424,122.88349662721157
0.42071,0.63347,0.81472,0.32537,0.57041,0.42070483254092483,635.6850019693375,0.4275,0.62311,0.84804,0.34513,0.58748,0.42740877092252544,138.48044177889824,0.42221,0.62434,0.84075,0.32439,0.56956,0.4221985531441959,136.79233121871948
0.4138,0.64473,0.82019,0.31537,0.56158,0.4138006764993535,625.2528221905231,0.37489,0.68191,0.85368,0.29128,0.5397,0.3750138138823303,121.50447569787502,0.37251,0.69499,0.84805,0.26339,0.51321,0.3725024918899124,120.69080737233162
0.40141,0.66247,0.83044,0.29963,0.54738,0.40142843331389677,606.558362737298,0.39811,0.63787,0.84241,0.33161,0.57586,0.39812469675585077,128.99240174889565,0.38836,0.66175,0.84251,0.29209,0.54045,0.388252995264383,125.7939704656601
0.39044,0.67957,0.83892,0.28444,0.53333,0.3904311900636678,589.941528186202,0.38649,0.68686,0.85827,0.28675,0.53549,0.3865124743293833,125.23004168272018,0.38004,0.69746,0.85445,0.26125,0.51113,0.3802231437998054,123.19229859113693
0.38519,0.68695,0.84232,0.27789,0.52715,0.3851801489931633,582.0072051286697,0.38467,0.65907,0.8564,0.3122,0.55875,0.3846752267836789,124.63477347791195,0.37271,0.67712,0.85264,0.27882,0.52803,0.37268168764349857,120.74886679649353
0.37617,0.69997,0.84917,0.26633,0.51607,0.3761654030223464,568.3859239667654,0.3488,0.73509,0.87431,0.24259,0.49253,0.34871570954536213,112.98388989269733,0.34041,0.74727,0.87419,0.21825,0.46717,0.3405078915350231,110.32455685734749
0.37156,0.70832,0.85242,0.25892,0.50885,0.3715538365272084,561.4178469926119,0.35746,0.71669,0.86455,0.25944,0.50935,0.35747594970427915,115.82220770418644,0.35134,0.73291,0.86498,0.23064,0.48025,0.3512367122795111,113.80069477856159
0.36553,0.71598,0.85699,0.25213,0.50212,0.3655297494857695,552.3154514729977,0.34058,0.76106,0.87946,0.2188,0.46777,0.3406356959891172,110.36596550047398,0.33857,0.75573,0.87417,0.21094,0.45928,0.3385083603178277,109.67670874297619
0.35946,0.72708,0.86261,0.24227,0.49221,0.35945647377040035,543.138731867075,0.34822,0.75151,0.8795,0.22755,0.47702,0.34828117140281345,112.84309953451157,0.34401,0.75148,0.87708,0.21461,0.46326,0.34397813829558865,111.44891680777073
0.35725,0.73018,0.86338,0.23951,0.4894,0.35724541080424044,539.7978157252073,0.41084,0.64861,0.87596,0.32178,0.56725,0.41079467645397894,133.09747517108917,0.39403,0.66606,0.87482,0.28837,0.537,0.3939956317161336,127.6545846760273
0.35407,0.73679,0.86667,0.23365,0.48337,0.35407187164934323,535.0025980621576,0.3416,0.746,0.88162,0.23259,0.48228,0.3416128563292233,110.68256545066833,0.33697,0.74921,0.87784,0.21657,0.46537,0.3369830324785945,109.18250252306461
0.35067,0.74006,0.86869,0.23075,0.48036,0.35066594529593725,529.8562433421612,0.33305,0.76772,0.88517,0.2127,0.4612,0.3331476187816373,107.93982848525047,0.3268,0.76311,0.88125,0.20456,0.45229,0.3267888423561314,105.87958492338657
0.34842,0.74484,0.8701,0.2265,0.47592,0.34840774375385675,526.4441008120775,0.33342,0.76878,0.88679,0.21174,0.46015,0.3332489354558933,107.97265508770943,0.32902,0.7664,0.88374,0.20172,0.44913,0.32902259398021816,106.60332044959068
0.34728,0.74632,0.87042,0.22519,0.47454,0.3473019904742408,524.7733076065779,0.32793,0.77432,0.88775,0.20666,0.4546,0.3278756218927878,106.23170149326324,0.32273,0.77493,0.8854,0.19436,0.44086,0.32282196302656774,104.59431602060795
0.34307,0.7522,0.87447,0.21997,0.46901,0.34307148187741154,518.3810091167688,0.32854,0.772,0.89067,0.20879,0.45694,0.3284091066431116,106.40455055236816,0.32516,0.76972,0.8887,0.19885,0.44593,0.3250866659261562,105.32807976007462
